"datahora","objeto","valor"
"20260301171500","MOSFTE3",4.42
"20260301171600","MOSFTE3",4.52
"20260301171700","MOSFTE3",4.53
"20260301171800","MOSFTE3",4.44
"20260301171900","MOSFTE3",4.53
"20260301172000","MOSFTE3",4.44
"20260301172100","MOSFTE3",4.62
"20260301172200","MOSFTE3",4.39
"20260301172300","MOSFTE3",4.41
"20260301172400","MOSFTE3",4.01
"20260301172500","MOSFTE3",4.34
"20260301172600","MOSFTE3",4.05
"20260301172700","MOSFTE3",4.26
"20260301172800","MOSFTE3",4.18
"20260301172900","MOSFTE3",4.20
"20260301173000","MOSFTE3",3.98
"20260301173100","MOSFTE3",4.41
"20260301173200","MOSFTE3",4.17
"20260301173300","MOSFTE3",4.21
"20260301173400","MOSFTE3",4.02
"20260301173500","MOSFTE3",4.07
"20260301173600","MOSFTE3",3.97
"20260301173700","MOSFTE3",3.66
"20260301173800","MOSFTE3",4.24
"20260301173900","MOSFTE3",4.04
"20260301174000","MOSFTE3",3.71
"20260301174100","MOSFTE3",3.40
"20260301174200","MOSFTE3",3.81
"20260301174300","MOSFTE3",3.71
"20260301174400","MOSFTE3",4.11
"20260301174500","MOSFTE3",3.63
"20260301174600","MOSFTE3",3.59
"20260301174700","MOSFTE3",3.84
"20260301174800","MOSFTE3",3.46
"20260301174900","MOSFTE3",3.43
"20260301175000","MOSFTE3",3.81
"20260301175100","MOSFTE3",3.23
"20260301175200","MOSFTE3",3.58
"20260301175300","MOSFTE3",3.52
"20260301175400","MOSFTE3",3.42
"20260301175500","MOSFTE3",3.42
"20260301175600","MOSFTE3",3.55
"20260301175700","MOSFTE3",3.63
"20260301175800","MOSFTE3",2.70
"20260301175900","MOSFTE3",3.60
"20260301180000","MOSFTE3",3.26
"20260301180100","MOSFTE3",3.02
"20260301180200","MOSFTE3",3.21
"20260301180300","MOSFTE3",3.47
"20260301180400","MOSFTE3",3.42
"20260301180500","MOSFTE3",3.41
"20260301180600","MOSFTE3",2.91
"20260301180700","MOSFTE3",2.60
"20260301180800","MOSFTE3",2.78
"20260301180900","MOSFTE3",3.40
"20260301181000","MOSFTE3",3.00
"20260301181100","MOSFTE3",2.99
"20260301181200","MOSFTE3",2.73
"20260301181300","MOSFTE3",3.04
"20260301181400","MOSFTE3",3.28
"20260301181500","MOSFTE3",2.80
"20260301181600","MOSFTE3",3.14
"20260301181700","MOSFTE3",2.72
"20260301181800","MOSFTE3",2.97
"20260301181900","MOSFTE3",2.80
"20260301182000","MOSFTE3",2.77
"20260301182100","MOSFTE3",2.93
"20260301182200","MOSFTE3",2.62
"20260301182300","MOSFTE3",2.66
"20260301182400","MOSFTE3",2.99
"20260301182500","MOSFTE3",2.78
"20260301182600","MOSFTE3",2.47
"20260301182700","MOSFTE3",2.80
"20260301182800","MOSFTE3",2.84
"20260301182900","MOSFTE3",2.83
"20260301183000","MOSFTE3",2.75
"20260301183100","MOSFTE3",2.69
"20260301183200","MOSFTE3",2.19
"20260301183300","MOSFTE3",2.47
"20260301183400","MOSFTE3",1.93
"20260301183500","MOSFTE3",2.35
"20260301183600","MOSFTE3",2.42
"20260301183700","MOSFTE3",2.17
"20260301183800","MOSFTE3",2.62
"20260301183900","MOSFTE3",2.10
"20260301184000","MOSFTE3",2.03
"20260301184100","MOSFTE3",2.11
"20260301184200","MOSFTE3",1.47
"20260301184300","MOSFTE3",2.50
"20260301184400","MOSFTE3",2.13
"20260301184500","MOSFTE3",1.52
"20260301184600","MOSFTE3",2.13
"20260301184700","MOSFTE3",1.74
"20260301184800","MOSFTE3",2.00
"20260301184900","MOSFTE3",1.90
"20260301185000","MOSFTE3",1.90
"20260301185100","MOSFTE3",2.06
"20260301185200","MOSFTE3",2.14
"20260301185300","MOSFTE3",1.59
"20260301185400","MOSFTE3",2.34
"20260301185500","MOSFTE3",1.55
"20260301185600","MOSFTE3",1.67
"20260301185700","MOSFTE3",1.96
"20260301185800","MOSFTE3",1.54
"20260301185900","MOSFTE3",2.09
"20260301190000","MOSFTE3",2.11
"20260301190100","MOSFTE3",1.91
"20260301190200","MOSFTE3",2.13
"20260301190300","MOSFTE3",1.81
"20260301190400","MOSFTE3",2.25
"20260301190500","MOSFTE3",1.92
"20260301190600","MOSFTE3",2.18
"20260301190700","MOSFTE3",1.54
"20260301190800","MOSFTE3",1.75
"20260301190900","MOSFTE3",1.92
"20260301191000","MOSFTE3",1.42
"20260301191100","MOSFTE3",1.65
"20260301191200","MOSFTE3",1.26
"20260301191300","MOSFTE3",1.67
"20260301191400","MOSFTE3",1.47
"20260301191500","MOSFTE3",1.41
"20260301191600","MOSFTE3",1.55
"20260301191700","MOSFTE3",1.78
"20260301191800","MOSFTE3",1.66
"20260301191900","MOSFTE3",1.35
"20260301192000","MOSFTE3",2.10
"20260301192100","MOSFTE3",1.23
"20260301192200","MOSFTE3",1.33
"20260301192300","MOSFTE3",1.87
"20260301192400","MOSFTE3",1.48
"20260301192500","MOSFTE3",1.32
"20260301192600","MOSFTE3",1.13
"20260301192700","MOSFTE3",1.48
"20260301192800","MOSFTE3",1.45
"20260301192900","MOSFTE3",1.05
"20260301193000","MOSFTE3",1.47
"20260301193100","MOSFTE3",0.95
"20260301193200","MOSFTE3",1.44
"20260301193300","MOSFTE3",1.13
"20260301193400","MOSFTE3",1.78
"20260301193500","MOSFTE3",1.18
"20260301193600","MOSFTE3",0.98
"20260301193700","MOSFTE3",1.63
"20260301193800","MOSFTE3",1.29
"20260301193900","MOSFTE3",1.22
"20260301194000","MOSFTE3",1.03
"20260301194100","MOSFTE3",1.11
"20260301194200","MOSFTE3",1.11
"20260301194300","MOSFTE3",0.88
"20260301194400","MOSFTE3",1.04
"20260301194500","MOSFTE3",1.24
"20260301194600","MOSFTE3",0.90
"20260301194700","MOSFTE3",1.20
"20260301194800","MOSFTE3",0.76
"20260301194900","MOSFTE3",1.28
"20260301195000","MOSFTE3",1.01
"20260301195100","MOSFTE3",1.07
"20260301195200","MOSFTE3",1.60
"20260301195300","MOSFTE3",1.06
"20260301195400","MOSFTE3",0.61
"20260301195500","MOSFTE3",0.89
"20260301195600","MOSFTE3",1.09
"20260301195700","MOSFTE3",1.09
"20260301195800","MOSFTE3",1.12
"20260301195900","MOSFTE3",0.98
"20260301200000","MOSFTE3",1.51
"20260301200100","MOSFTE3",0.69
"20260301200200","MOSFTE3",0.84
"20260301200300","MOSFTE3",0.83
"20260301200400","MOSFTE3",0.96
"20260301200500","MOSFTE3",0.71
"20260301200600","MOSFTE3",0.89
"20260301200700","MOSFTE3",0.63
"20260301200800","MOSFTE3",0.89
"20260301200900","MOSFTE3",0.19
"20260301201000","MOSFTE3",0.80
"20260301201100","MOSFTE3",0.69
"20260301201200","MOSFTE3",1.24
"20260301201300","MOSFTE3",0.86
"20260301201400","MOSFTE3",0.57
"20260301201500","MOSFTE3",0.66
"20260301201600","MOSFTE3",0.94
"20260301201700","MOSFTE3",0.60
"20260301201800","MOSFTE3",0.71
"20260301201900","MOSFTE3",1.08
"20260301202000","MOSFTE3",0.67
"20260301202100","MOSFTE3",0.59
"20260301202200","MOSFTE3",0.72
"20260301202300","MOSFTE3",1.13
"20260301202400","MOSFTE3",1.23
"20260301202500","MOSFTE3",0.67
"20260301202600","MOSFTE3",0.45
"20260301202700","MOSFTE3",0.56
"20260301202800","MOSFTE3",0.39
"20260301202900","MOSFTE3",0.76
"20260301203000","MOSFTE3",0.59
"20260301203100","MOSFTE3",0.27
"20260301203200","MOSFTE3",0.79
"20260301203300","MOSFTE3",0.71
"20260301203400","MOSFTE3",0.71
"20260301203500","MOSFTE3",0.81
"20260301203600","MOSFTE3",0.74
"20260301203700","MOSFTE3",0.39
"20260301203800","MOSFTE3",0.63
"20260301203900","MOSFTE3",0.65
"20260301204000","MOSFTE3",0.67
"20260301204100","MOSFTE3",0.42
"20260301204200","MOSFTE3",0.11
"20260301204300","MOSFTE3",0.73
"20260301204400","MOSFTE3",0.41
"20260301204500","MOSFTE3",0.34
"20260301204600","MOSFTE3",0.70
"20260301204700","MOSFTE3",0.64
"20260301204800","MOSFTE3",0.53
"20260301204900","MOSFTE3",0.26
"20260301205000","MOSFTE3",0.63
"20260301205100","MOSFTE3",0.27
"20260301205200","MOSFTE3",0.59
"20260301205300","MOSFTE3",0.74
"20260301205400","MOSFTE3",0.23
"20260301205500","MOSFTE3",0.61
"20260301205600","MOSFTE3",1.05
"20260301205700","MOSFTE3",0.00
"20260301205800","MOSFTE3",0.57
"20260301205900","MOSFTE3",0.97
"20260301210000","MOSFTE3",0.70
"20260301210100","MOSFTE3",0.43
"20260301210200","MOSFTE3",0.24
"20260301210300","MOSFTE3",0.36
"20260301210400","MOSFTE3",0.51
"20260301210500","MOSFTE3",0.24
"20260301210600","MOSFTE3",0.34
"20260301210700","MOSFTE3",0.36
"20260301210800","MOSFTE3",0.76
"20260301210900","MOSFTE3",0.42
"20260301211000","MOSFTE3",0.42
"20260301211100","MOSFTE3",0.62
"20260301211200","MOSFTE3",0.33
"20260301211300","MOSFTE3",0.86
"20260301211400","MOSFTE3",0.11
"20260301211500","MOSFTE3",0.27
"20260301211600","MOSFTE3",0.00
"20260301211700","MOSFTE3",0.62
"20260301211800","MOSFTE3",0.04
"20260301211900","MOSFTE3",0.81
"20260301212000","MOSFTE3",0.23
"20260301212100","MOSFTE3",0.10
"20260301212200","MOSFTE3",0.00
"20260301212300","MOSFTE3",0.04
"20260301212400","MOSFTE3",0.43
"20260301212500","MOSFTE3",0.00
"20260301212600","MOSFTE3",0.21
"20260301212700","MOSFTE3",0.71
"20260301212800","MOSFTE3",0.00
"20260301212900","MOSFTE3",0.00
"20260301213000","MOSFTE3",0.38
"20260301213100","MOSFTE3",0.32
"20260301213200","MOSFTE3",0.51
"20260301213300","MOSFTE3",0.49
"20260301213400","MOSFTE3",0.15
"20260301213500","MOSFTE3",0.28
"20260301213600","MOSFTE3",0.00
"20260301213700","MOSFTE3",0.29
"20260301213800","MOSFTE3",0.36
"20260301213900","MOSFTE3",0.19
"20260301214000","MOSFTE3",0.53
"20260301214100","MOSFTE3",0.36
"20260301214200","MOSFTE3",0.03
"20260301214300","MOSFTE3",0.22
"20260301214400","MOSFTE3",0.13
"20260301214500","MOSFTE3",0.37
"20260301214600","MOSFTE3",0.57
"20260301214700","MOSFTE3",0.00
"20260301214800","MOSFTE3",0.06
"20260301214900","MOSFTE3",0.00
"20260301215000","MOSFTE3",0.00
"20260301215100","MOSFTE3",0.00
"20260301215200","MOSFTE3",0.00
"20260301215300","MOSFTE3",0.43
"20260301215400","MOSFTE3",0.00
"20260301215500","MOSFTE3",0.00
"20260301215600","MOSFTE3",0.61
"20260301215700","MOSFTE3",0.41
"20260301215800","MOSFTE3",0.13
"20260301215900","MOSFTE3",0.08
"20260301220000","MOSFTE3",0.16
"20260301220100","MOSFTE3",0.12
"20260301220200","MOSFTE3",0.21
"20260301220300","MOSFTE3",0.38
"20260301220400","MOSFTE3",0.05
"20260301220500","MOSFTE3",0.00
"20260301220600","MOSFTE3",0.55
"20260301220700","MOSFTE3",0.54
"20260301220800","MOSFTE3",0.02
"20260301220900","MOSFTE3",0.31
"20260301221000","MOSFTE3",0.00
"20260301221100","MOSFTE3",0.00
"20260301221200","MOSFTE3",0.40
"20260301221300","MOSFTE3",0.24
"20260301221400","MOSFTE3",0.00
"20260301221500","MOSFTE3",0.38
"20260301221600","MOSFTE3",0.02
"20260301221700","MOSFTE3",0.00
"20260301221800","MOSFTE3",0.50
"20260301221900","MOSFTE3",0.23
"20260301222000","MOSFTE3",0.00
"20260301222100","MOSFTE3",0.06
"20260301222200","MOSFTE3",0.00
"20260301222300","MOSFTE3",0.00
"20260301222400","MOSFTE3",0.00
"20260301222500","MOSFTE3",0.03
"20260301222600","MOSFTE3",0.00
"20260301222700","MOSFTE3",0.16
"20260301222800","MOSFTE3",0.07
"20260301222900","MOSFTE3",0.17
"20260301223000","MOSFTE3",0.10
"20260301223100","MOSFTE3",0.69
"20260301223200","MOSFTE3",0.00
"20260301223300","MOSFTE3",0.27
"20260301223400","MOSFTE3",0.25
"20260301223500","MOSFTE3",0.14
"20260301223600","MOSFTE3",0.00
"20260301223700","MOSFTE3",0.06
"20260301223800","MOSFTE3",0.44
"20260301223900","MOSFTE3",0.10
"20260301224000","MOSFTE3",0.29
"20260301224100","MOSFTE3",0.09
"20260301224200","MOSFTE3",0.45
"20260301224300","MOSFTE3",0.10
"20260301224400","MOSFTE3",0.29
"20260301224500","MOSFTE3",0.18
"20260301224600","MOSFTE3",0.00
"20260301224700","MOSFTE3",0.00
"20260301224800","MOSFTE3",0.17
"20260301224900","MOSFTE3",0.00
"20260301225000","MOSFTE3",0.00
"20260301225100","MOSFTE3",0.00
"20260301225200","MOSFTE3",0.31
"20260301225300","MOSFTE3",0.04
"20260301225400","MOSFTE3",0.00
"20260301225500","MOSFTE3",0.00
"20260301225600","MOSFTE3",0.00
"20260301225700","MOSFTE3",0.16
"20260301225800","MOSFTE3",0.15
"20260301225900","MOSFTE3",0.40
"20260301230000","MOSFTE3",0.24
