"datahora","objeto","valor"
"20260301171500","MOSFTE5",4.87
"20260301171600","MOSFTE5",4.64
"20260301171700","MOSFTE5",4.24
"20260301171800","MOSFTE5",4.48
"20260301171900","MOSFTE5",4.94
"20260301172000","MOSFTE5",4.31
"20260301172100","MOSFTE5",4.27
"20260301172200","MOSFTE5",4.58
"20260301172300","MOSFTE5",4.70
"20260301172400","MOSFTE5",3.85
"20260301172500","MOSFTE5",4.15
"20260301172600","MOSFTE5",4.93
"20260301172700","MOSFTE5",3.87
"20260301172800","MOSFTE5",4.28
"20260301172900","MOSFTE5",3.88
"20260301173000","MOSFTE5",4.27
"20260301173100","MOSFTE5",3.95
"20260301173200","MOSFTE5",3.86
"20260301173300","MOSFTE5",4.16
"20260301173400","MOSFTE5",3.87
"20260301173500","MOSFTE5",4.12
"20260301173600","MOSFTE5",3.98
"20260301173700","MOSFTE5",3.98
"20260301173800","MOSFTE5",3.58
"20260301173900","MOSFTE5",3.66
"20260301174000","MOSFTE5",4.05
"20260301174100","MOSFTE5",3.71
"20260301174200","MOSFTE5",3.54
"20260301174300","MOSFTE5",3.68
"20260301174400","MOSFTE5",3.37
"20260301174500","MOSFTE5",3.45
"20260301174600","MOSFTE5",3.78
"20260301174700","MOSFTE5",3.96
"20260301174800","MOSFTE5",3.78
"20260301174900","MOSFTE5",3.71
"20260301175000","MOSFTE5",3.60
"20260301175100","MOSFTE5",3.28
"20260301175200","MOSFTE5",4.09
"20260301175300","MOSFTE5",3.09
"20260301175400","MOSFTE5",3.11
"20260301175500","MOSFTE5",3.06
"20260301175600","MOSFTE5",3.44
"20260301175700","MOSFTE5",3.43
"20260301175800","MOSFTE5",3.21
"20260301175900","MOSFTE5",3.53
"20260301180000","MOSFTE5",3.26
"20260301180100","MOSFTE5",3.35
"20260301180200","MOSFTE5",3.24
"20260301180300","MOSFTE5",3.07
"20260301180400","MOSFTE5",3.07
"20260301180500","MOSFTE5",2.73
"20260301180600","MOSFTE5",2.82
"20260301180700","MOSFTE5",3.03
"20260301180800","MOSFTE5",2.98
"20260301180900","MOSFTE5",3.48
"20260301181000","MOSFTE5",2.89
"20260301181100","MOSFTE5",3.21
"20260301181200","MOSFTE5",2.78
"20260301181300","MOSFTE5",3.04
"20260301181400","MOSFTE5",3.43
"20260301181500","MOSFTE5",3.34
"20260301181600","MOSFTE5",3.30
"20260301181700","MOSFTE5",2.95
"20260301181800","MOSFTE5",2.65
"20260301181900","MOSFTE5",2.66
"20260301182000","MOSFTE5",2.14
"20260301182100","MOSFTE5",3.06
"20260301182200","MOSFTE5",2.98
"20260301182300","MOSFTE5",2.89
"20260301182400","MOSFTE5",2.86
"20260301182500","MOSFTE5",2.48
"20260301182600","MOSFTE5",2.50
"20260301182700","MOSFTE5",2.92
"20260301182800","MOSFTE5",2.58
"20260301182900","MOSFTE5",2.30
"20260301183000","MOSFTE5",2.22
"20260301183100","MOSFTE5",2.82
"20260301183200","MOSFTE5",2.31
"20260301183300","MOSFTE5",1.89
"20260301183400","MOSFTE5",1.83
"20260301183500","MOSFTE5",2.51
"20260301183600","MOSFTE5",2.26
"20260301183700","MOSFTE5",2.50
"20260301183800","MOSFTE5",2.26
"20260301183900","MOSFTE5",2.77
"20260301184000","MOSFTE5",2.63
"20260301184100","MOSFTE5",2.51
"20260301184200","MOSFTE5",2.13
"20260301184300","MOSFTE5",2.43
"20260301184400","MOSFTE5",1.87
"20260301184500","MOSFTE5",1.87
"20260301184600","MOSFTE5",2.35
"20260301184700","MOSFTE5",2.08
"20260301184800","MOSFTE5",1.99
"20260301184900","MOSFTE5",2.11
"20260301185000","MOSFTE5",2.31
"20260301185100","MOSFTE5",2.00
"20260301185200","MOSFTE5",2.30
"20260301185300","MOSFTE5",1.67
"20260301185400","MOSFTE5",1.95
"20260301185500","MOSFTE5",1.87
"20260301185600","MOSFTE5",1.63
"20260301185700","MOSFTE5",2.21
"20260301185800","MOSFTE5",1.64
"20260301185900","MOSFTE5",2.02
"20260301190000","MOSFTE5",1.98
"20260301190100","MOSFTE5",2.37
"20260301190200","MOSFTE5",1.93
"20260301190300","MOSFTE5",1.97
"20260301190400","MOSFTE5",1.50
"20260301190500","MOSFTE5",2.03
"20260301190600","MOSFTE5",2.35
"20260301190700","MOSFTE5",2.06
"20260301190800","MOSFTE5",1.50
"20260301190900","MOSFTE5",1.59
"20260301191000","MOSFTE5",1.51
"20260301191100","MOSFTE5",1.64
"20260301191200","MOSFTE5",1.97
"20260301191300","MOSFTE5",1.65
"20260301191400","MOSFTE5",1.78
"20260301191500","MOSFTE5",1.86
"20260301191600","MOSFTE5",1.93
"20260301191700","MOSFTE5",1.81
"20260301191800","MOSFTE5",1.55
"20260301191900","MOSFTE5",1.53
"20260301192000","MOSFTE5",1.43
"20260301192100","MOSFTE5",1.24
"20260301192200","MOSFTE5",1.18
"20260301192300","MOSFTE5",1.25
"20260301192400","MOSFTE5",1.61
"20260301192500","MOSFTE5",1.57
"20260301192600","MOSFTE5",1.25
"20260301192700","MOSFTE5",1.61
"20260301192800","MOSFTE5",1.20
"20260301192900","MOSFTE5",1.00
"20260301193000","MOSFTE5",0.86
"20260301193100","MOSFTE5",1.67
"20260301193200","MOSFTE5",1.36
"20260301193300","MOSFTE5",1.38
"20260301193400","MOSFTE5",1.36
"20260301193500","MOSFTE5",1.49
"20260301193600","MOSFTE5",0.77
"20260301193700","MOSFTE5",0.65
"20260301193800","MOSFTE5",1.38
"20260301193900","MOSFTE5",1.17
"20260301194000","MOSFTE5",0.69
"20260301194100","MOSFTE5",0.81
"20260301194200","MOSFTE5",1.30
"20260301194300","MOSFTE5",0.89
"20260301194400","MOSFTE5",0.62
"20260301194500","MOSFTE5",0.73
"20260301194600","MOSFTE5",1.06
"20260301194700","MOSFTE5",1.00
"20260301194800","MOSFTE5",1.23
"20260301194900","MOSFTE5",0.99
"20260301195000","MOSFTE5",0.87
"20260301195100","MOSFTE5",1.07
"20260301195200","MOSFTE5",0.93
"20260301195300","MOSFTE5",1.12
"20260301195400","MOSFTE5",0.62
"20260301195500","MOSFTE5",1.25
"20260301195600","MOSFTE5",0.98
"20260301195700","MOSFTE5",1.10
"20260301195800","MOSFTE5",0.99
"20260301195900","MOSFTE5",1.14
"20260301200000","MOSFTE5",1.37
"20260301200100","MOSFTE5",0.96
"20260301200200","MOSFTE5",0.93
"20260301200300","MOSFTE5",0.87
"20260301200400","MOSFTE5",1.02
"20260301200500","MOSFTE5",0.83
"20260301200600","MOSFTE5",0.84
"20260301200700","MOSFTE5",0.91
"20260301200800","MOSFTE5",0.52
"20260301200900","MOSFTE5",0.62
"20260301201000","MOSFTE5",0.65
"20260301201100","MOSFTE5",0.66
"20260301201200","MOSFTE5",1.11
"20260301201300","MOSFTE5",0.91
"20260301201400","MOSFTE5",0.51
"20260301201500","MOSFTE5",0.66
"20260301201600","MOSFTE5",0.92
"20260301201700","MOSFTE5",0.47
"20260301201800","MOSFTE5",0.69
"20260301201900","MOSFTE5",0.45
"20260301202000","MOSFTE5",0.71
"20260301202100","MOSFTE5",0.50
"20260301202200","MOSFTE5",0.37
"20260301202300","MOSFTE5",0.97
"20260301202400","MOSFTE5",0.58
"20260301202500","MOSFTE5",0.71
"20260301202600","MOSFTE5",0.50
"20260301202700","MOSFTE5",0.92
"20260301202800","MOSFTE5",0.64
"20260301202900","MOSFTE5",0.64
"20260301203000","MOSFTE5",0.69
"20260301203100","MOSFTE5",0.88
"20260301203200","MOSFTE5",0.63
"20260301203300","MOSFTE5",1.01
"20260301203400","MOSFTE5",0.67
"20260301203500","MOSFTE5",0.67
"20260301203600","MOSFTE5",0.66
"20260301203700","MOSFTE5",0.32
"20260301203800","MOSFTE5",0.25
"20260301203900","MOSFTE5",0.57
"20260301204000","MOSFTE5",0.29
"20260301204100","MOSFTE5",0.65
"20260301204200","MOSFTE5",0.18
"20260301204300","MOSFTE5",0.64
"20260301204400","MOSFTE5",0.27
"20260301204500","MOSFTE5",0.38
"20260301204600","MOSFTE5",0.60
"20260301204700","MOSFTE5",0.49
"20260301204800","MOSFTE5",0.34
"20260301204900","MOSFTE5",0.36
"20260301205000","MOSFTE5",0.66
"20260301205100","MOSFTE5",0.36
"20260301205200","MOSFTE5",0.13
"20260301205300","MOSFTE5",0.13
"20260301205400","MOSFTE5",0.35
"20260301205500","MOSFTE5",0.52
"20260301205600","MOSFTE5",0.32
"20260301205700","MOSFTE5",0.50
"20260301205800","MOSFTE5",0.41
"20260301205900","MOSFTE5",0.39
"20260301210000","MOSFTE5",0.49
"20260301210100","MOSFTE5",0.64
"20260301210200","MOSFTE5",0.19
"20260301210300","MOSFTE5",0.67
"20260301210400","MOSFTE5",0.03
"20260301210500","MOSFTE5",0.46
"20260301210600","MOSFTE5",0.70
"20260301210700","MOSFTE5",0.00
"20260301210800","MOSFTE5",0.10
"20260301210900","MOSFTE5",0.32
"20260301211000","MOSFTE5",0.08
"20260301211100","MOSFTE5",0.84
"20260301211200","MOSFTE5",0.25
"20260301211300","MOSFTE5",0.83
"20260301211400","MOSFTE5",0.13
"20260301211500","MOSFTE5",0.19
"20260301211600","MOSFTE5",0.62
"20260301211700","MOSFTE5",0.61
"20260301211800","MOSFTE5",0.30
"20260301211900","MOSFTE5",0.30
"20260301212000","MOSFTE5",0.62
"20260301212100","MOSFTE5",0.44
"20260301212200","MOSFTE5",0.65
"20260301212300","MOSFTE5",0.46
"20260301212400","MOSFTE5",0.49
"20260301212500","MOSFTE5",0.40
"20260301212600","MOSFTE5",0.02
"20260301212700","MOSFTE5",0.00
"20260301212800","MOSFTE5",0.31
"20260301212900","MOSFTE5",0.46
"20260301213000","MOSFTE5",0.15
"20260301213100","MOSFTE5",0.28
"20260301213200","MOSFTE5",0.36
"20260301213300","MOSFTE5",0.26
"20260301213400","MOSFTE5",0.96
"20260301213500","MOSFTE5",0.26
"20260301213600","MOSFTE5",0.18
"20260301213700","MOSFTE5",1.00
"20260301213800","MOSFTE5",0.00
"20260301213900","MOSFTE5",0.43
"20260301214000","MOSFTE5",0.11
"20260301214100","MOSFTE5",0.08
"20260301214200","MOSFTE5",0.12
"20260301214300","MOSFTE5",0.20
"20260301214400","MOSFTE5",0.08
"20260301214500","MOSFTE5",0.17
"20260301214600","MOSFTE5",0.46
"20260301214700","MOSFTE5",0.15
"20260301214800","MOSFTE5",0.29
"20260301214900","MOSFTE5",0.00
"20260301215000","MOSFTE5",0.47
"20260301215100","MOSFTE5",0.00
"20260301215200","MOSFTE5",0.27
"20260301215300","MOSFTE5",0.44
"20260301215400","MOSFTE5",0.40
"20260301215500","MOSFTE5",0.14
"20260301215600","MOSFTE5",0.54
"20260301215700","MOSFTE5",0.48
"20260301215800","MOSFTE5",0.50
"20260301215900","MOSFTE5",0.34
"20260301220000","MOSFTE5",0.00
"20260301220100","MOSFTE5",0.22
"20260301220200","MOSFTE5",0.17
"20260301220300","MOSFTE5",0.16
"20260301220400","MOSFTE5",0.25
"20260301220500","MOSFTE5",0.28
"20260301220600","MOSFTE5",0.04
"20260301220700","MOSFTE5",0.44
"20260301220800","MOSFTE5",0.01
"20260301220900","MOSFTE5",0.00
"20260301221000","MOSFTE5",0.13
"20260301221100","MOSFTE5",0.00
"20260301221200","MOSFTE5",0.20
"20260301221300","MOSFTE5",0.14
"20260301221400","MOSFTE5",0.11
"20260301221500","MOSFTE5",0.14
"20260301221600","MOSFTE5",0.09
"20260301221700","MOSFTE5",0.34
"20260301221800","MOSFTE5",0.10
"20260301221900","MOSFTE5",0.53
"20260301222000","MOSFTE5",0.00
"20260301222100","MOSFTE5",0.06
"20260301222200","MOSFTE5",0.00
"20260301222300","MOSFTE5",0.00
"20260301222400","MOSFTE5",0.26
"20260301222500","MOSFTE5",0.00
"20260301222600","MOSFTE5",0.27
"20260301222700","MOSFTE5",0.57
"20260301222800","MOSFTE5",0.13
"20260301222900","MOSFTE5",0.38
"20260301223000","MOSFTE5",0.46
"20260301223100","MOSFTE5",0.13
"20260301223200","MOSFTE5",0.07
"20260301223300","MOSFTE5",0.59
"20260301223400","MOSFTE5",0.18
"20260301223500","MOSFTE5",0.00
"20260301223600","MOSFTE5",0.15
"20260301223700","MOSFTE5",0.00
"20260301223800","MOSFTE5",0.11
"20260301223900","MOSFTE5",0.08
"20260301224000","MOSFTE5",0.00
"20260301224100","MOSFTE5",0.00
"20260301224200","MOSFTE5",0.45
"20260301224300","MOSFTE5",0.07
"20260301224400","MOSFTE5",0.07
"20260301224500","MOSFTE5",0.17
"20260301224600","MOSFTE5",0.40
"20260301224700","MOSFTE5",0.38
"20260301224800","MOSFTE5",0.03
"20260301224900","MOSFTE5",0.19
"20260301225000","MOSFTE5",0.35
"20260301225100","MOSFTE5",0.00
"20260301225200","MOSFTE5",0.39
"20260301225300","MOSFTE5",0.15
"20260301225400","MOSFTE5",0.00
"20260301225500","MOSFTE5",0.00
"20260301225600","MOSFTE5",0.22
"20260301225700","MOSFTE5",0.08
"20260301225800","MOSFTE5",0.00
"20260301225900","MOSFTE5",0.00
"20260301230000","MOSFTE5",0.06
