"datahora","objeto","valor"
"20260301171500","MOSFTE4",4.57
"20260301171600","MOSFTE4",4.57
"20260301171700","MOSFTE4",5.05
"20260301171800","MOSFTE4",4.05
"20260301171900","MOSFTE4",4.44
"20260301172000","MOSFTE4",4.19
"20260301172100","MOSFTE4",3.98
"20260301172200","MOSFTE4",4.74
"20260301172300","MOSFTE4",4.62
"20260301172400","MOSFTE4",4.51
"20260301172500","MOSFTE4",3.95
"20260301172600","MOSFTE4",4.05
"20260301172700","MOSFTE4",4.17
"20260301172800","MOSFTE4",3.98
"20260301172900","MOSFTE4",3.93
"20260301173000","MOSFTE4",3.72
"20260301173100","MOSFTE4",4.27
"20260301173200","MOSFTE4",3.67
"20260301173300","MOSFTE4",3.74
"20260301173400","MOSFTE4",3.98
"20260301173500","MOSFTE4",3.96
"20260301173600","MOSFTE4",4.04
"20260301173700","MOSFTE4",3.96
"20260301173800","MOSFTE4",3.48
"20260301173900","MOSFTE4",3.84
"20260301174000","MOSFTE4",3.55
"20260301174100","MOSFTE4",3.82
"20260301174200","MOSFTE4",3.42
"20260301174300","MOSFTE4",3.89
"20260301174400","MOSFTE4",4.06
"20260301174500","MOSFTE4",3.70
"20260301174600","MOSFTE4",4.28
"20260301174700","MOSFTE4",3.56
"20260301174800","MOSFTE4",3.73
"20260301174900","MOSFTE4",3.59
"20260301175000","MOSFTE4",3.32
"20260301175100","MOSFTE4",3.84
"20260301175200","MOSFTE4",3.30
"20260301175300","MOSFTE4",3.28
"20260301175400","MOSFTE4",3.73
"20260301175500","MOSFTE4",3.31
"20260301175600","MOSFTE4",3.12
"20260301175700","MOSFTE4",3.49
"20260301175800","MOSFTE4",3.30
"20260301175900","MOSFTE4",2.89
"20260301180000","MOSFTE4",3.49
"20260301180100","MOSFTE4",3.56
"20260301180200","MOSFTE4",3.49
"20260301180300","MOSFTE4",3.28
"20260301180400","MOSFTE4",3.32
"20260301180500","MOSFTE4",3.50
"20260301180600","MOSFTE4",3.38
"20260301180700","MOSFTE4",3.48
"20260301180800","MOSFTE4",3.19
"20260301180900","MOSFTE4",3.21
"20260301181000","MOSFTE4",2.68
"20260301181100","MOSFTE4",2.78
"20260301181200","MOSFTE4",3.11
"20260301181300","MOSFTE4",2.96
"20260301181400","MOSFTE4",2.71
"20260301181500","MOSFTE4",2.80
"20260301181600","MOSFTE4",3.04
"20260301181700","MOSFTE4",2.81
"20260301181800","MOSFTE4",2.68
"20260301181900","MOSFTE4",2.50
"20260301182000","MOSFTE4",2.68
"20260301182100","MOSFTE4",3.15
"20260301182200","MOSFTE4",2.34
"20260301182300","MOSFTE4",2.44
"20260301182400","MOSFTE4",2.32
"20260301182500","MOSFTE4",2.30
"20260301182600","MOSFTE4",2.34
"20260301182700","MOSFTE4",2.50
"20260301182800","MOSFTE4",2.45
"20260301182900","MOSFTE4",2.19
"20260301183000","MOSFTE4",2.47
"20260301183100","MOSFTE4",2.70
"20260301183200","MOSFTE4",2.82
"20260301183300","MOSFTE4",2.54
"20260301183400","MOSFTE4",2.77
"20260301183500","MOSFTE4",2.32
"20260301183600","MOSFTE4",2.29
"20260301183700","MOSFTE4",2.46
"20260301183800","MOSFTE4",2.06
"20260301183900","MOSFTE4",2.07
"20260301184000","MOSFTE4",1.93
"20260301184100","MOSFTE4",2.31
"20260301184200","MOSFTE4",2.58
"20260301184300","MOSFTE4",2.10
"20260301184400","MOSFTE4",2.57
"20260301184500","MOSFTE4",2.39
"20260301184600","MOSFTE4",2.23
"20260301184700","MOSFTE4",2.67
"20260301184800","MOSFTE4",2.37
"20260301184900","MOSFTE4",2.20
"20260301185000","MOSFTE4",2.38
"20260301185100","MOSFTE4",1.94
"20260301185200","MOSFTE4",1.94
"20260301185300","MOSFTE4",2.09
"20260301185400","MOSFTE4",2.03
"20260301185500","MOSFTE4",2.24
"20260301185600","MOSFTE4",1.92
"20260301185700","MOSFTE4",1.88
"20260301185800","MOSFTE4",1.65
"20260301185900","MOSFTE4",2.08
"20260301190000","MOSFTE4",2.21
"20260301190100","MOSFTE4",2.21
"20260301190200","MOSFTE4",1.54
"20260301190300","MOSFTE4",1.48
"20260301190400","MOSFTE4",1.87
"20260301190500","MOSFTE4",1.47
"20260301190600","MOSFTE4",2.05
"20260301190700","MOSFTE4",1.83
"20260301190800","MOSFTE4",1.53
"20260301190900","MOSFTE4",1.61
"20260301191000","MOSFTE4",1.41
"20260301191100","MOSFTE4",1.60
"20260301191200","MOSFTE4",1.72
"20260301191300","MOSFTE4",1.36
"20260301191400","MOSFTE4",1.71
"20260301191500","MOSFTE4",1.91
"20260301191600","MOSFTE4",1.39
"20260301191700","MOSFTE4",1.56
"20260301191800","MOSFTE4",1.76
"20260301191900","MOSFTE4",1.72
"20260301192000","MOSFTE4",1.58
"20260301192100","MOSFTE4",1.34
"20260301192200","MOSFTE4",1.32
"20260301192300","MOSFTE4",1.37
"20260301192400","MOSFTE4",1.54
"20260301192500","MOSFTE4",1.48
"20260301192600","MOSFTE4",1.25
"20260301192700","MOSFTE4",1.27
"20260301192800","MOSFTE4",1.48
"20260301192900","MOSFTE4",1.21
"20260301193000","MOSFTE4",1.21
"20260301193100","MOSFTE4",1.46
"20260301193200","MOSFTE4",1.45
"20260301193300","MOSFTE4",1.37
"20260301193400","MOSFTE4",1.25
"20260301193500","MOSFTE4",1.17
"20260301193600","MOSFTE4",1.66
"20260301193700","MOSFTE4",1.04
"20260301193800","MOSFTE4",1.10
"20260301193900","MOSFTE4",0.94
"20260301194000","MOSFTE4",0.75
"20260301194100","MOSFTE4",1.02
"20260301194200","MOSFTE4",1.24
"20260301194300","MOSFTE4",1.04
"20260301194400","MOSFTE4",1.41
"20260301194500","MOSFTE4",1.13
"20260301194600","MOSFTE4",1.16
"20260301194700","MOSFTE4",1.34
"20260301194800","MOSFTE4",1.03
"20260301194900","MOSFTE4",1.16
"20260301195000","MOSFTE4",1.42
"20260301195100","MOSFTE4",0.96
"20260301195200","MOSFTE4",0.99
"20260301195300","MOSFTE4",1.23
"20260301195400","MOSFTE4",1.14
"20260301195500","MOSFTE4",0.74
"20260301195600","MOSFTE4",1.08
"20260301195700","MOSFTE4",1.06
"20260301195800","MOSFTE4",1.10
"20260301195900","MOSFTE4",0.72
"20260301200000","MOSFTE4",1.35
"20260301200100","MOSFTE4",1.23
"20260301200200","MOSFTE4",0.84
"20260301200300","MOSFTE4",0.83
"20260301200400","MOSFTE4",1.25
"20260301200500","MOSFTE4",1.13
"20260301200600","MOSFTE4",1.19
"20260301200700","MOSFTE4",0.75
"20260301200800","MOSFTE4",0.96
"20260301200900","MOSFTE4",1.40
"20260301201000","MOSFTE4",0.50
"20260301201100","MOSFTE4",0.62
"20260301201200","MOSFTE4",0.98
"20260301201300","MOSFTE4",0.68
"20260301201400","MOSFTE4",1.08
"20260301201500","MOSFTE4",0.70
"20260301201600","MOSFTE4",1.31
"20260301201700","MOSFTE4",1.10
"20260301201800","MOSFTE4",0.94
"20260301201900","MOSFTE4",0.25
"20260301202000","MOSFTE4",0.92
"20260301202100","MOSFTE4",0.62
"20260301202200","MOSFTE4",0.45
"20260301202300","MOSFTE4",0.63
"20260301202400","MOSFTE4",1.08
"20260301202500","MOSFTE4",0.71
"20260301202600","MOSFTE4",0.64
"20260301202700","MOSFTE4",0.31
"20260301202800","MOSFTE4",0.55
"20260301202900","MOSFTE4",0.55
"20260301203000","MOSFTE4",0.62
"20260301203100","MOSFTE4",0.93
"20260301203200","MOSFTE4",0.49
"20260301203300","MOSFTE4",1.06
"20260301203400","MOSFTE4",0.32
"20260301203500","MOSFTE4",0.35
"20260301203600","MOSFTE4",0.72
"20260301203700","MOSFTE4",0.61
"20260301203800","MOSFTE4",0.66
"20260301203900","MOSFTE4",0.76
"20260301204000","MOSFTE4",0.54
"20260301204100","MOSFTE4",0.43
"20260301204200","MOSFTE4",0.88
"20260301204300","MOSFTE4",0.70
"20260301204400","MOSFTE4",0.36
"20260301204500","MOSFTE4",0.96
"20260301204600","MOSFTE4",0.96
"20260301204700","MOSFTE4",0.56
"20260301204800","MOSFTE4",0.29
"20260301204900","MOSFTE4",0.46
"20260301205000","MOSFTE4",0.93
"20260301205100","MOSFTE4",0.40
"20260301205200","MOSFTE4",0.97
"20260301205300","MOSFTE4",0.67
"20260301205400","MOSFTE4",0.62
"20260301205500","MOSFTE4",0.46
"20260301205600","MOSFTE4",0.49
"20260301205700","MOSFTE4",0.06
"20260301205800","MOSFTE4",0.29
"20260301205900","MOSFTE4",0.33
"20260301210000","MOSFTE4",0.66
"20260301210100","MOSFTE4",0.49
"20260301210200","MOSFTE4",0.59
"20260301210300","MOSFTE4",0.68
"20260301210400","MOSFTE4",0.17
"20260301210500","MOSFTE4",0.81
"20260301210600","MOSFTE4",0.00
"20260301210700","MOSFTE4",0.37
"20260301210800","MOSFTE4",0.19
"20260301210900","MOSFTE4",0.77
"20260301211000","MOSFTE4",0.64
"20260301211100","MOSFTE4",0.28
"20260301211200","MOSFTE4",0.71
"20260301211300","MOSFTE4",0.40
"20260301211400","MOSFTE4",0.32
"20260301211500","MOSFTE4",0.20
"20260301211600","MOSFTE4",0.28
"20260301211700","MOSFTE4",0.39
"20260301211800","MOSFTE4",0.36
"20260301211900","MOSFTE4",0.42
"20260301212000","MOSFTE4",0.77
"20260301212100","MOSFTE4",0.32
"20260301212200","MOSFTE4",0.37
"20260301212300","MOSFTE4",0.52
"20260301212400","MOSFTE4",0.84
"20260301212500","MOSFTE4",0.30
"20260301212600","MOSFTE4",0.46
"20260301212700","MOSFTE4",0.48
"20260301212800","MOSFTE4",0.30
"20260301212900","MOSFTE4",0.43
"20260301213000","MOSFTE4",0.23
"20260301213100","MOSFTE4",0.03
"20260301213200","MOSFTE4",0.07
"20260301213300","MOSFTE4",0.47
"20260301213400","MOSFTE4",0.55
"20260301213500","MOSFTE4",0.38
"20260301213600","MOSFTE4",0.44
"20260301213700","MOSFTE4",0.16
"20260301213800","MOSFTE4",0.22
"20260301213900","MOSFTE4",0.02
"20260301214000","MOSFTE4",0.28
"20260301214100","MOSFTE4",0.00
"20260301214200","MOSFTE4",0.41
"20260301214300","MOSFTE4",0.00
"20260301214400","MOSFTE4",0.68
"20260301214500","MOSFTE4",0.49
"20260301214600","MOSFTE4",0.65
"20260301214700","MOSFTE4",0.31
"20260301214800","MOSFTE4",0.00
"20260301214900","MOSFTE4",0.22
"20260301215000","MOSFTE4",0.05
"20260301215100","MOSFTE4",0.27
"20260301215200","MOSFTE4",0.06
"20260301215300","MOSFTE4",0.04
"20260301215400","MOSFTE4",0.44
"20260301215500","MOSFTE4",0.18
"20260301215600","MOSFTE4",0.00
"20260301215700","MOSFTE4",0.51
"20260301215800","MOSFTE4",0.00
"20260301215900","MOSFTE4",0.53
"20260301220000","MOSFTE4",0.15
"20260301220100","MOSFTE4",0.38
"20260301220200","MOSFTE4",0.41
"20260301220300","MOSFTE4",0.00
"20260301220400","MOSFTE4",0.00
"20260301220500","MOSFTE4",0.00
"20260301220600","MOSFTE4",0.42
"20260301220700","MOSFTE4",0.12
"20260301220800","MOSFTE4",0.00
"20260301220900","MOSFTE4",0.66
"20260301221000","MOSFTE4",0.00
"20260301221100","MOSFTE4",0.00
"20260301221200","MOSFTE4",0.00
"20260301221300","MOSFTE4",0.31
"20260301221400","MOSFTE4",0.31
"20260301221500","MOSFTE4",0.16
"20260301221600","MOSFTE4",0.00
"20260301221700","MOSFTE4",0.05
"20260301221800","MOSFTE4",0.00
"20260301221900","MOSFTE4",0.20
"20260301222000","MOSFTE4",0.01
"20260301222100","MOSFTE4",0.00
"20260301222200","MOSFTE4",0.26
"20260301222300","MOSFTE4",0.00
"20260301222400","MOSFTE4",0.13
"20260301222500","MOSFTE4",0.00
"20260301222600","MOSFTE4",0.05
"20260301222700","MOSFTE4",0.32
"20260301222800","MOSFTE4",0.15
"20260301222900","MOSFTE4",0.45
"20260301223000","MOSFTE4",0.00
"20260301223100","MOSFTE4",0.00
"20260301223200","MOSFTE4",0.06
"20260301223300","MOSFTE4",0.20
"20260301223400","MOSFTE4",0.00
"20260301223500","MOSFTE4",0.00
"20260301223600","MOSFTE4",0.60
"20260301223700","MOSFTE4",0.16
"20260301223800","MOSFTE4",0.11
"20260301223900","MOSFTE4",0.23
"20260301224000","MOSFTE4",0.00
"20260301224100","MOSFTE4",0.30
"20260301224200","MOSFTE4",0.24
"20260301224300","MOSFTE4",0.12
"20260301224400","MOSFTE4",0.60
"20260301224500","MOSFTE4",0.33
"20260301224600","MOSFTE4",0.05
"20260301224700","MOSFTE4",0.11
"20260301224800","MOSFTE4",0.00
"20260301224900","MOSFTE4",0.12
"20260301225000","MOSFTE4",0.21
"20260301225100","MOSFTE4",0.00
"20260301225200","MOSFTE4",0.00
"20260301225300","MOSFTE4",0.16
"20260301225400","MOSFTE4",0.00
"20260301225500","MOSFTE4",0.30
"20260301225600","MOSFTE4",0.00
"20260301225700","MOSFTE4",0.14
"20260301225800","MOSFTE4",0.00
"20260301225900","MOSFTE4",0.05
"20260301230000","MOSFTE4",0.35
