"datahora","objeto","valor"
"20260301171500","MOSFTE13",4.17
"20260301171600","MOSFTE13",4.57
"20260301171700","MOSFTE13",4.72
"20260301171800","MOSFTE13",4.45
"20260301171900","MOSFTE13",4.29
"20260301172000","MOSFTE13",4.81
"20260301172100","MOSFTE13",3.99
"20260301172200","MOSFTE13",4.48
"20260301172300","MOSFTE13",4.30
"20260301172400","MOSFTE13",3.99
"20260301172500","MOSFTE13",4.23
"20260301172600","MOSFTE13",4.41
"20260301172700","MOSFTE13",3.94
"20260301172800","MOSFTE13",3.96
"20260301172900","MOSFTE13",4.29
"20260301173000","MOSFTE13",4.22
"20260301173100","MOSFTE13",4.20
"20260301173200","MOSFTE13",4.31
"20260301173300","MOSFTE13",3.67
"20260301173400","MOSFTE13",3.73
"20260301173500","MOSFTE13",3.91
"20260301173600","MOSFTE13",3.96
"20260301173700","MOSFTE13",4.25
"20260301173800","MOSFTE13",3.59
"20260301173900","MOSFTE13",3.44
"20260301174000","MOSFTE13",3.79
"20260301174100","MOSFTE13",3.60
"20260301174200","MOSFTE13",3.99
"20260301174300","MOSFTE13",3.74
"20260301174400","MOSFTE13",3.79
"20260301174500","MOSFTE13",3.82
"20260301174600","MOSFTE13",3.77
"20260301174700","MOSFTE13",3.71
"20260301174800","MOSFTE13",3.06
"20260301174900","MOSFTE13",4.14
"20260301175000","MOSFTE13",3.11
"20260301175100","MOSFTE13",3.66
"20260301175200","MOSFTE13",3.40
"20260301175300","MOSFTE13",3.43
"20260301175400","MOSFTE13",3.17
"20260301175500","MOSFTE13",3.34
"20260301175600","MOSFTE13",2.99
"20260301175700","MOSFTE13",3.22
"20260301175800","MOSFTE13",3.64
"20260301175900","MOSFTE13",3.65
"20260301180000","MOSFTE13",3.42
"20260301180100","MOSFTE13",2.88
"20260301180200","MOSFTE13",3.08
"20260301180300","MOSFTE13",2.67
"20260301180400","MOSFTE13",3.12
"20260301180500","MOSFTE13",3.05
"20260301180600","MOSFTE13",3.40
"20260301180700","MOSFTE13",3.24
"20260301180800","MOSFTE13",2.31
"20260301180900","MOSFTE13",3.25
"20260301181000","MOSFTE13",3.20
"20260301181100","MOSFTE13",2.93
"20260301181200","MOSFTE13",2.42
"20260301181300","MOSFTE13",2.77
"20260301181400","MOSFTE13",2.49
"20260301181500","MOSFTE13",2.68
"20260301181600","MOSFTE13",3.06
"20260301181700","MOSFTE13",3.05
"20260301181800","MOSFTE13",2.84
"20260301181900","MOSFTE13",2.97
"20260301182000","MOSFTE13",2.98
"20260301182100","MOSFTE13",2.66
"20260301182200","MOSFTE13",2.16
"20260301182300","MOSFTE13",2.52
"20260301182400","MOSFTE13",3.00
"20260301182500","MOSFTE13",2.79
"20260301182600","MOSFTE13",2.56
"20260301182700","MOSFTE13",2.49
"20260301182800","MOSFTE13",2.59
"20260301182900","MOSFTE13",2.53
"20260301183000","MOSFTE13",2.29
"20260301183100","MOSFTE13",2.38
"20260301183200","MOSFTE13",2.49
"20260301183300","MOSFTE13",2.50
"20260301183400","MOSFTE13",2.44
"20260301183500","MOSFTE13",2.41
"20260301183600","MOSFTE13",2.10
"20260301183700","MOSFTE13",2.39
"20260301183800","MOSFTE13",2.34
"20260301183900","MOSFTE13",2.25
"20260301184000","MOSFTE13",2.23
"20260301184100","MOSFTE13",1.96
"20260301184200","MOSFTE13",2.06
"20260301184300","MOSFTE13",2.09
"20260301184400","MOSFTE13",2.04
"20260301184500","MOSFTE13",2.18
"20260301184600","MOSFTE13",2.30
"20260301184700","MOSFTE13",2.40
"20260301184800","MOSFTE13",1.64
"20260301184900","MOSFTE13",2.11
"20260301185000","MOSFTE13",1.86
"20260301185100","MOSFTE13",2.52
"20260301185200","MOSFTE13",2.01
"20260301185300","MOSFTE13",2.54
"20260301185400","MOSFTE13",1.84
"20260301185500","MOSFTE13",1.43
"20260301185600","MOSFTE13",1.58
"20260301185700","MOSFTE13",1.28
"20260301185800","MOSFTE13",2.12
"20260301185900","MOSFTE13",2.19
"20260301190000","MOSFTE13",1.61
"20260301190100","MOSFTE13",1.73
"20260301190200","MOSFTE13",1.80
"20260301190300","MOSFTE13",1.46
"20260301190400","MOSFTE13",1.66
"20260301190500","MOSFTE13",1.63
"20260301190600","MOSFTE13",2.07
"20260301190700","MOSFTE13",1.61
"20260301190800","MOSFTE13",1.55
"20260301190900","MOSFTE13",1.76
"20260301191000","MOSFTE13",1.22
"20260301191100","MOSFTE13",1.32
"20260301191200","MOSFTE13",1.59
"20260301191300","MOSFTE13",2.28
"20260301191400","MOSFTE13",1.84
"20260301191500","MOSFTE13",1.69
"20260301191600","MOSFTE13",1.10
"20260301191700","MOSFTE13",1.23
"20260301191800","MOSFTE13",1.61
"20260301191900","MOSFTE13",1.35
"20260301192000","MOSFTE13",1.52
"20260301192100","MOSFTE13",1.51
"20260301192200","MOSFTE13",1.25
"20260301192300","MOSFTE13",1.61
"20260301192400","MOSFTE13",1.60
"20260301192500","MOSFTE13",1.52
"20260301192600","MOSFTE13",1.38
"20260301192700","MOSFTE13",1.45
"20260301192800","MOSFTE13",1.22
"20260301192900","MOSFTE13",1.78
"20260301193000","MOSFTE13",1.50
"20260301193100","MOSFTE13",1.20
"20260301193200","MOSFTE13",1.39
"20260301193300","MOSFTE13",0.95
"20260301193400","MOSFTE13",1.51
"20260301193500","MOSFTE13",1.60
"20260301193600","MOSFTE13",1.11
"20260301193700","MOSFTE13",1.17
"20260301193800","MOSFTE13",1.09
"20260301193900","MOSFTE13",1.21
"20260301194000","MOSFTE13",1.38
"20260301194100","MOSFTE13",1.09
"20260301194200","MOSFTE13",1.02
"20260301194300","MOSFTE13",1.19
"20260301194400","MOSFTE13",1.55
"20260301194500","MOSFTE13",1.11
"20260301194600","MOSFTE13",1.34
"20260301194700","MOSFTE13",1.10
"20260301194800","MOSFTE13",0.98
"20260301194900","MOSFTE13",1.08
"20260301195000","MOSFTE13",0.99
"20260301195100","MOSFTE13",1.20
"20260301195200","MOSFTE13",0.97
"20260301195300","MOSFTE13",0.71
"20260301195400","MOSFTE13",1.06
"20260301195500","MOSFTE13",1.44
"20260301195600","MOSFTE13",0.90
"20260301195700","MOSFTE13",1.38
"20260301195800","MOSFTE13",1.71
"20260301195900","MOSFTE13",1.40
"20260301200000","MOSFTE13",1.13
"20260301200100","MOSFTE13",1.33
"20260301200200","MOSFTE13",0.93
"20260301200300","MOSFTE13",0.57
"20260301200400","MOSFTE13",0.73
"20260301200500","MOSFTE13",0.97
"20260301200600","MOSFTE13",0.78
"20260301200700","MOSFTE13",0.78
"20260301200800","MOSFTE13",1.56
"20260301200900","MOSFTE13",1.03
"20260301201000","MOSFTE13",1.42
"20260301201100","MOSFTE13",0.95
"20260301201200","MOSFTE13",0.68
"20260301201300","MOSFTE13",0.55
"20260301201400","MOSFTE13",0.38
"20260301201500","MOSFTE13",0.66
"20260301201600","MOSFTE13",0.51
"20260301201700","MOSFTE13",0.64
"20260301201800","MOSFTE13",0.95
"20260301201900","MOSFTE13",0.87
"20260301202000","MOSFTE13",0.48
"20260301202100","MOSFTE13",0.66
"20260301202200","MOSFTE13",0.82
"20260301202300","MOSFTE13",0.73
"20260301202400","MOSFTE13",0.37
"20260301202500","MOSFTE13",0.70
"20260301202600","MOSFTE13",0.95
"20260301202700","MOSFTE13",0.82
"20260301202800","MOSFTE13",0.11
"20260301202900","MOSFTE13",0.76
"20260301203000","MOSFTE13",0.59
"20260301203100","MOSFTE13",0.39
"20260301203200","MOSFTE13",0.84
"20260301203300","MOSFTE13",0.24
"20260301203400","MOSFTE13",0.54
"20260301203500","MOSFTE13",0.35
"20260301203600","MOSFTE13",0.89
"20260301203700","MOSFTE13",0.56
"20260301203800","MOSFTE13",0.60
"20260301203900","MOSFTE13",0.83
"20260301204000","MOSFTE13",1.12
"20260301204100","MOSFTE13",0.25
"20260301204200","MOSFTE13",0.91
"20260301204300","MOSFTE13",0.07
"20260301204400","MOSFTE13",0.73
"20260301204500","MOSFTE13",0.77
"20260301204600","MOSFTE13",0.85
"20260301204700","MOSFTE13",0.47
"20260301204800","MOSFTE13",0.26
"20260301204900","MOSFTE13",0.00
"20260301205000","MOSFTE13",0.50
"20260301205100","MOSFTE13",0.13
"20260301205200","MOSFTE13",0.46
"20260301205300","MOSFTE13",0.95
"20260301205400","MOSFTE13",0.53
"20260301205500","MOSFTE13",0.62
"20260301205600","MOSFTE13",0.54
"20260301205700","MOSFTE13",0.80
"20260301205800","MOSFTE13",0.62
"20260301205900","MOSFTE13",0.30
"20260301210000","MOSFTE13",0.52
"20260301210100","MOSFTE13",0.16
"20260301210200","MOSFTE13",0.79
"20260301210300","MOSFTE13",0.89
"20260301210400","MOSFTE13",0.47
"20260301210500","MOSFTE13",0.65
"20260301210600","MOSFTE13",0.57
"20260301210700","MOSFTE13",0.39
"20260301210800","MOSFTE13",0.18
"20260301210900","MOSFTE13",0.53
"20260301211000","MOSFTE13",0.89
"20260301211100","MOSFTE13",0.52
"20260301211200","MOSFTE13",0.13
"20260301211300","MOSFTE13",0.00
"20260301211400","MOSFTE13",0.17
"20260301211500","MOSFTE13",0.67
"20260301211600","MOSFTE13",0.10
"20260301211700","MOSFTE13",0.00
"20260301211800","MOSFTE13",0.40
"20260301211900","MOSFTE13",0.39
"20260301212000","MOSFTE13",0.14
"20260301212100","MOSFTE13",0.30
"20260301212200","MOSFTE13",0.43
"20260301212300","MOSFTE13",0.32
"20260301212400","MOSFTE13",0.35
"20260301212500","MOSFTE13",0.54
"20260301212600","MOSFTE13",0.26
"20260301212700","MOSFTE13",0.33
"20260301212800","MOSFTE13",0.48
"20260301212900","MOSFTE13",0.45
"20260301213000","MOSFTE13",0.43
"20260301213100","MOSFTE13",0.02
"20260301213200","MOSFTE13",0.27
"20260301213300","MOSFTE13",0.68
"20260301213400","MOSFTE13",0.20
"20260301213500","MOSFTE13",0.35
"20260301213600","MOSFTE13",0.28
"20260301213700","MOSFTE13",0.03
"20260301213800","MOSFTE13",0.35
"20260301213900","MOSFTE13",0.56
"20260301214000","MOSFTE13",0.14
"20260301214100","MOSFTE13",0.13
"20260301214200","MOSFTE13",0.42
"20260301214300","MOSFTE13",0.41
"20260301214400","MOSFTE13",0.31
"20260301214500","MOSFTE13",0.24
"20260301214600","MOSFTE13",0.23
"20260301214700","MOSFTE13",0.00
"20260301214800","MOSFTE13",0.30
"20260301214900","MOSFTE13",0.27
"20260301215000","MOSFTE13",0.65
"20260301215100","MOSFTE13",0.08
"20260301215200","MOSFTE13",0.00
"20260301215300","MOSFTE13",0.03
"20260301215400","MOSFTE13",0.00
"20260301215500","MOSFTE13",0.37
"20260301215600","MOSFTE13",0.17
"20260301215700","MOSFTE13",0.10
"20260301215800","MOSFTE13",0.16
"20260301215900","MOSFTE13",0.24
"20260301220000","MOSFTE13",0.33
"20260301220100","MOSFTE13",0.16
"20260301220200","MOSFTE13",0.11
"20260301220300","MOSFTE13",0.44
"20260301220400","MOSFTE13",0.30
"20260301220500","MOSFTE13",0.53
"20260301220600","MOSFTE13",0.28
"20260301220700","MOSFTE13",0.05
"20260301220800","MOSFTE13",0.00
"20260301220900","MOSFTE13",0.27
"20260301221000","MOSFTE13",0.30
"20260301221100","MOSFTE13",0.36
"20260301221200","MOSFTE13",0.46
"20260301221300","MOSFTE13",0.35
"20260301221400","MOSFTE13",0.00
"20260301221500","MOSFTE13",0.04
"20260301221600","MOSFTE13",0.00
"20260301221700","MOSFTE13",0.00
"20260301221800","MOSFTE13",0.49
"20260301221900","MOSFTE13",0.03
"20260301222000","MOSFTE13",0.32
"20260301222100","MOSFTE13",0.46
"20260301222200","MOSFTE13",0.00
"20260301222300","MOSFTE13",0.00
"20260301222400","MOSFTE13",0.18
"20260301222500","MOSFTE13",0.41
"20260301222600","MOSFTE13",0.00
"20260301222700","MOSFTE13",0.15
"20260301222800","MOSFTE13",0.60
"20260301222900","MOSFTE13",0.41
"20260301223000","MOSFTE13",0.36
"20260301223100","MOSFTE13",0.00
"20260301223200","MOSFTE13",0.00
"20260301223300","MOSFTE13",0.17
"20260301223400","MOSFTE13",0.00
"20260301223500","MOSFTE13",0.00
"20260301223600","MOSFTE13",0.27
"20260301223700","MOSFTE13",0.16
"20260301223800","MOSFTE13",0.00
"20260301223900","MOSFTE13",0.00
"20260301224000","MOSFTE13",0.06
"20260301224100","MOSFTE13",0.58
"20260301224200","MOSFTE13",0.11
"20260301224300","MOSFTE13",0.13
"20260301224400","MOSFTE13",0.63
"20260301224500","MOSFTE13",0.37
"20260301224600","MOSFTE13",0.40
"20260301224700","MOSFTE13",0.21
"20260301224800","MOSFTE13",0.01
"20260301224900","MOSFTE13",0.41
"20260301225000","MOSFTE13",0.00
"20260301225100","MOSFTE13",0.62
"20260301225200","MOSFTE13",0.02
"20260301225300","MOSFTE13",0.17
"20260301225400","MOSFTE13",0.00
"20260301225500","MOSFTE13",0.11
"20260301225600","MOSFTE13",0.00
"20260301225700","MOSFTE13",0.08
"20260301225800","MOSFTE13",0.00
"20260301225900","MOSFTE13",0.19
"20260301230000","MOSFTE13",0.00
