"datahora","objeto","valor"
"20260301171500","MOSFTE8",4.86
"20260301171600","MOSFTE8",4.13
"20260301171700","MOSFTE8",4.67
"20260301171800","MOSFTE8",4.44
"20260301171900","MOSFTE8",4.17
"20260301172000","MOSFTE8",4.48
"20260301172100","MOSFTE8",4.00
"20260301172200","MOSFTE8",4.42
"20260301172300","MOSFTE8",4.04
"20260301172400","MOSFTE8",4.62
"20260301172500","MOSFTE8",4.30
"20260301172600","MOSFTE8",4.31
"20260301172700","MOSFTE8",4.25
"20260301172800","MOSFTE8",4.46
"20260301172900","MOSFTE8",4.19
"20260301173000","MOSFTE8",4.44
"20260301173100","MOSFTE8",3.95
"20260301173200","MOSFTE8",3.94
"20260301173300","MOSFTE8",4.44
"20260301173400","MOSFTE8",3.81
"20260301173500","MOSFTE8",4.27
"20260301173600","MOSFTE8",4.33
"20260301173700","MOSFTE8",4.43
"20260301173800","MOSFTE8",4.00
"20260301173900","MOSFTE8",4.17
"20260301174000","MOSFTE8",3.54
"20260301174100","MOSFTE8",3.85
"20260301174200","MOSFTE8",3.87
"20260301174300","MOSFTE8",3.41
"20260301174400","MOSFTE8",3.47
"20260301174500","MOSFTE8",4.10
"20260301174600","MOSFTE8",3.46
"20260301174700","MOSFTE8",3.89
"20260301174800","MOSFTE8",3.35
"20260301174900","MOSFTE8",3.51
"20260301175000","MOSFTE8",3.25
"20260301175100","MOSFTE8",3.90
"20260301175200","MOSFTE8",3.35
"20260301175300","MOSFTE8",3.51
"20260301175400","MOSFTE8",3.09
"20260301175500","MOSFTE8",3.59
"20260301175600","MOSFTE8",3.48
"20260301175700","MOSFTE8",3.06
"20260301175800","MOSFTE8",3.49
"20260301175900","MOSFTE8",3.30
"20260301180000","MOSFTE8",3.12
"20260301180100","MOSFTE8",3.15
"20260301180200","MOSFTE8",3.32
"20260301180300","MOSFTE8",3.32
"20260301180400","MOSFTE8",3.11
"20260301180500","MOSFTE8",3.43
"20260301180600","MOSFTE8",3.27
"20260301180700","MOSFTE8",3.05
"20260301180800","MOSFTE8",2.70
"20260301180900","MOSFTE8",2.96
"20260301181000","MOSFTE8",2.54
"20260301181100","MOSFTE8",2.62
"20260301181200","MOSFTE8",3.14
"20260301181300","MOSFTE8",2.90
"20260301181400","MOSFTE8",2.63
"20260301181500","MOSFTE8",3.15
"20260301181600","MOSFTE8",3.11
"20260301181700","MOSFTE8",2.76
"20260301181800","MOSFTE8",2.86
"20260301181900","MOSFTE8",2.76
"20260301182000","MOSFTE8",3.47
"20260301182100","MOSFTE8",2.51
"20260301182200","MOSFTE8",2.59
"20260301182300","MOSFTE8",2.36
"20260301182400","MOSFTE8",2.56
"20260301182500","MOSFTE8",2.39
"20260301182600","MOSFTE8",2.42
"20260301182700","MOSFTE8",2.63
"20260301182800","MOSFTE8",2.57
"20260301182900","MOSFTE8",2.77
"20260301183000","MOSFTE8",2.36
"20260301183100","MOSFTE8",2.63
"20260301183200","MOSFTE8",2.27
"20260301183300","MOSFTE8",2.60
"20260301183400","MOSFTE8",2.47
"20260301183500","MOSFTE8",2.63
"20260301183600","MOSFTE8",2.53
"20260301183700","MOSFTE8",2.17
"20260301183800","MOSFTE8",2.68
"20260301183900","MOSFTE8",2.21
"20260301184000","MOSFTE8",1.88
"20260301184100","MOSFTE8",2.25
"20260301184200","MOSFTE8",1.84
"20260301184300","MOSFTE8",2.26
"20260301184400","MOSFTE8",1.96
"20260301184500","MOSFTE8",2.13
"20260301184600","MOSFTE8",2.17
"20260301184700","MOSFTE8",1.99
"20260301184800","MOSFTE8",1.96
"20260301184900","MOSFTE8",2.06
"20260301185000","MOSFTE8",2.06
"20260301185100","MOSFTE8",1.93
"20260301185200","MOSFTE8",2.05
"20260301185300","MOSFTE8",1.26
"20260301185400","MOSFTE8",1.61
"20260301185500","MOSFTE8",1.94
"20260301185600","MOSFTE8",1.90
"20260301185700","MOSFTE8",1.46
"20260301185800","MOSFTE8",1.57
"20260301185900","MOSFTE8",1.77
"20260301190000","MOSFTE8",1.56
"20260301190100","MOSFTE8",2.37
"20260301190200","MOSFTE8",1.33
"20260301190300","MOSFTE8",2.13
"20260301190400","MOSFTE8",1.57
"20260301190500","MOSFTE8",1.45
"20260301190600","MOSFTE8",2.12
"20260301190700","MOSFTE8",1.66
"20260301190800","MOSFTE8",1.86
"20260301190900","MOSFTE8",1.45
"20260301191000","MOSFTE8",1.09
"20260301191100","MOSFTE8",1.81
"20260301191200","MOSFTE8",1.80
"20260301191300","MOSFTE8",1.89
"20260301191400","MOSFTE8",1.31
"20260301191500","MOSFTE8",1.73
"20260301191600","MOSFTE8",1.70
"20260301191700","MOSFTE8",1.26
"20260301191800","MOSFTE8",1.58
"20260301191900","MOSFTE8",1.30
"20260301192000","MOSFTE8",1.57
"20260301192100","MOSFTE8",1.39
"20260301192200","MOSFTE8",1.70
"20260301192300","MOSFTE8",1.50
"20260301192400","MOSFTE8",1.54
"20260301192500","MOSFTE8",1.61
"20260301192600","MOSFTE8",1.86
"20260301192700","MOSFTE8",1.08
"20260301192800","MOSFTE8",1.48
"20260301192900","MOSFTE8",1.25
"20260301193000","MOSFTE8",1.03
"20260301193100","MOSFTE8",1.53
"20260301193200","MOSFTE8",1.74
"20260301193300","MOSFTE8",1.07
"20260301193400","MOSFTE8",1.45
"20260301193500","MOSFTE8",1.42
"20260301193600","MOSFTE8",1.08
"20260301193700","MOSFTE8",1.42
"20260301193800","MOSFTE8",0.83
"20260301193900","MOSFTE8",1.49
"20260301194000","MOSFTE8",1.14
"20260301194100","MOSFTE8",1.77
"20260301194200","MOSFTE8",1.07
"20260301194300","MOSFTE8",1.19
"20260301194400","MOSFTE8",1.52
"20260301194500","MOSFTE8",0.98
"20260301194600","MOSFTE8",1.37
"20260301194700","MOSFTE8",1.13
"20260301194800","MOSFTE8",0.38
"20260301194900","MOSFTE8",1.49
"20260301195000","MOSFTE8",1.10
"20260301195100","MOSFTE8",0.88
"20260301195200","MOSFTE8",0.80
"20260301195300","MOSFTE8",0.90
"20260301195400","MOSFTE8",1.48
"20260301195500","MOSFTE8",0.78
"20260301195600","MOSFTE8",0.98
"20260301195700","MOSFTE8",0.89
"20260301195800","MOSFTE8",1.03
"20260301195900","MOSFTE8",1.05
"20260301200000","MOSFTE8",1.11
"20260301200100","MOSFTE8",0.97
"20260301200200","MOSFTE8",0.42
"20260301200300","MOSFTE8",0.91
"20260301200400","MOSFTE8",0.81
"20260301200500","MOSFTE8",0.77
"20260301200600","MOSFTE8",0.65
"20260301200700","MOSFTE8",0.89
"20260301200800","MOSFTE8",1.07
"20260301200900","MOSFTE8",0.62
"20260301201000","MOSFTE8",1.05
"20260301201100","MOSFTE8",0.67
"20260301201200","MOSFTE8",0.77
"20260301201300","MOSFTE8",0.39
"20260301201400","MOSFTE8",0.62
"20260301201500","MOSFTE8",0.92
"20260301201600","MOSFTE8",0.68
"20260301201700","MOSFTE8",0.12
"20260301201800","MOSFTE8",0.87
"20260301201900","MOSFTE8",0.67
"20260301202000","MOSFTE8",0.84
"20260301202100","MOSFTE8",0.61
"20260301202200","MOSFTE8",0.46
"20260301202300","MOSFTE8",0.83
"20260301202400","MOSFTE8",0.47
"20260301202500","MOSFTE8",0.62
"20260301202600","MOSFTE8",0.76
"20260301202700","MOSFTE8",0.82
"20260301202800","MOSFTE8",1.06
"20260301202900","MOSFTE8",0.81
"20260301203000","MOSFTE8",0.64
"20260301203100","MOSFTE8",1.09
"20260301203200","MOSFTE8",1.04
"20260301203300","MOSFTE8",0.73
"20260301203400","MOSFTE8",0.64
"20260301203500","MOSFTE8",0.29
"20260301203600","MOSFTE8",0.19
"20260301203700","MOSFTE8",0.61
"20260301203800","MOSFTE8",0.96
"20260301203900","MOSFTE8",0.74
"20260301204000","MOSFTE8",0.27
"20260301204100","MOSFTE8",0.77
"20260301204200","MOSFTE8",0.63
"20260301204300","MOSFTE8",0.11
"20260301204400","MOSFTE8",0.27
"20260301204500","MOSFTE8",0.25
"20260301204600","MOSFTE8",0.59
"20260301204700","MOSFTE8",0.45
"20260301204800","MOSFTE8",1.13
"20260301204900","MOSFTE8",0.61
"20260301205000","MOSFTE8",0.24
"20260301205100","MOSFTE8",0.69
"20260301205200","MOSFTE8",0.40
"20260301205300","MOSFTE8",0.23
"20260301205400","MOSFTE8",0.15
"20260301205500","MOSFTE8",0.27
"20260301205600","MOSFTE8",0.59
"20260301205700","MOSFTE8",0.22
"20260301205800","MOSFTE8",0.38
"20260301205900","MOSFTE8",0.67
"20260301210000","MOSFTE8",0.52
"20260301210100","MOSFTE8",0.00
"20260301210200","MOSFTE8",0.40
"20260301210300","MOSFTE8",0.41
"20260301210400","MOSFTE8",0.00
"20260301210500","MOSFTE8",0.37
"20260301210600","MOSFTE8",0.16
"20260301210700","MOSFTE8",0.58
"20260301210800","MOSFTE8",0.00
"20260301210900","MOSFTE8",0.31
"20260301211000","MOSFTE8",0.31
"20260301211100","MOSFTE8",0.32
"20260301211200","MOSFTE8",0.04
"20260301211300","MOSFTE8",0.65
"20260301211400","MOSFTE8",0.24
"20260301211500","MOSFTE8",0.32
"20260301211600","MOSFTE8",0.27
"20260301211700","MOSFTE8",0.51
"20260301211800","MOSFTE8",0.57
"20260301211900","MOSFTE8",0.38
"20260301212000","MOSFTE8",0.60
"20260301212100","MOSFTE8",0.00
"20260301212200","MOSFTE8",0.31
"20260301212300","MOSFTE8",0.44
"20260301212400","MOSFTE8",0.58
"20260301212500","MOSFTE8",0.61
"20260301212600","MOSFTE8",0.00
"20260301212700","MOSFTE8",0.08
"20260301212800","MOSFTE8",0.35
"20260301212900","MOSFTE8",0.05
"20260301213000","MOSFTE8",0.33
"20260301213100","MOSFTE8",0.14
"20260301213200","MOSFTE8",0.33
"20260301213300","MOSFTE8",0.05
"20260301213400","MOSFTE8",0.18
"20260301213500","MOSFTE8",0.09
"20260301213600","MOSFTE8",0.00
"20260301213700","MOSFTE8",0.58
"20260301213800","MOSFTE8",0.27
"20260301213900","MOSFTE8",0.36
"20260301214000","MOSFTE8",0.00
"20260301214100","MOSFTE8",0.40
"20260301214200","MOSFTE8",0.07
"20260301214300","MOSFTE8",0.64
"20260301214400","MOSFTE8",0.00
"20260301214500","MOSFTE8",0.24
"20260301214600","MOSFTE8",0.55
"20260301214700","MOSFTE8",0.57
"20260301214800","MOSFTE8",0.08
"20260301214900","MOSFTE8",0.49
"20260301215000","MOSFTE8",0.03
"20260301215100","MOSFTE8",0.35
"20260301215200","MOSFTE8",0.38
"20260301215300","MOSFTE8",0.45
"20260301215400","MOSFTE8",0.00
"20260301215500","MOSFTE8",0.18
"20260301215600","MOSFTE8",0.00
"20260301215700","MOSFTE8",0.25
"20260301215800","MOSFTE8",0.14
"20260301215900","MOSFTE8",0.10
"20260301220000","MOSFTE8",0.36
"20260301220100","MOSFTE8",0.60
"20260301220200","MOSFTE8",0.00
"20260301220300","MOSFTE8",0.00
"20260301220400","MOSFTE8",0.27
"20260301220500","MOSFTE8",0.29
"20260301220600","MOSFTE8",0.11
"20260301220700","MOSFTE8",0.55
"20260301220800","MOSFTE8",0.00
"20260301220900","MOSFTE8",0.68
"20260301221000","MOSFTE8",0.19
"20260301221100","MOSFTE8",0.67
"20260301221200","MOSFTE8",0.22
"20260301221300","MOSFTE8",0.21
"20260301221400","MOSFTE8",0.29
"20260301221500","MOSFTE8",0.00
"20260301221600","MOSFTE8",0.74
"20260301221700","MOSFTE8",0.00
"20260301221800","MOSFTE8",0.17
"20260301221900","MOSFTE8",0.67
"20260301222000","MOSFTE8",0.16
"20260301222100","MOSFTE8",0.01
"20260301222200","MOSFTE8",0.24
"20260301222300","MOSFTE8",0.18
"20260301222400","MOSFTE8",0.22
"20260301222500","MOSFTE8",0.22
"20260301222600","MOSFTE8",0.41
"20260301222700","MOSFTE8",0.11
"20260301222800","MOSFTE8",0.25
"20260301222900","MOSFTE8",0.00
"20260301223000","MOSFTE8",0.00
"20260301223100","MOSFTE8",0.54
"20260301223200","MOSFTE8",0.00
"20260301223300","MOSFTE8",0.00
"20260301223400","MOSFTE8",0.04
"20260301223500","MOSFTE8",0.32
"20260301223600","MOSFTE8",0.00
"20260301223700","MOSFTE8",0.00
"20260301223800","MOSFTE8",0.29
"20260301223900","MOSFTE8",0.28
"20260301224000","MOSFTE8",0.18
"20260301224100","MOSFTE8",0.00
"20260301224200","MOSFTE8",0.62
"20260301224300","MOSFTE8",0.00
"20260301224400","MOSFTE8",0.00
"20260301224500","MOSFTE8",0.00
"20260301224600","MOSFTE8",0.00
"20260301224700","MOSFTE8",0.05
"20260301224800","MOSFTE8",0.10
"20260301224900","MOSFTE8",0.37
"20260301225000","MOSFTE8",0.00
"20260301225100","MOSFTE8",0.41
"20260301225200","MOSFTE8",0.35
"20260301225300","MOSFTE8",0.00
"20260301225400","MOSFTE8",0.03
"20260301225500","MOSFTE8",0.00
"20260301225600","MOSFTE8",0.18
"20260301225700","MOSFTE8",0.01
"20260301225800","MOSFTE8",0.00
"20260301225900","MOSFTE8",0.30
"20260301230000","MOSFTE8",0.37
