"datahora","objeto","valor","watts"
"20260301110500","SCDC2",8.14,97.69
"20260301110600","SCDC2",8.26,99.13
"20260301110700","SCDC2",8.26,99.15
"20260301110800","SCDC2",7.92,95.01
"20260301110900","SCDC2",8.43,101.18
"20260301111000","SCDC2",8.23,98.73
"20260301111100","SCDC2",8.17,98.03
"20260301111200","SCDC2",8.21,98.57
"20260301111300","SCDC2",9.19,110.32
"20260301111400","SCDC2",8.89,106.71
"20260301111500","SCDC2",8.51,102.10
"20260301111600","SCDC2",7.75,93.04
"20260301111700","SCDC2",8.55,102.65
"20260301111800","SCDC2",8.26,99.18
"20260301111900","SCDC2",8.80,105.58
"20260301112000","SCDC2",9.03,108.41
"20260301112100","SCDC2",8.61,103.28
"20260301112200","SCDC2",7.98,95.75
"20260301112300","SCDC2",9.45,113.38
"20260301112400","SCDC2",8.72,104.66
"20260301112500","SCDC2",8.68,104.16
"20260301112600","SCDC2",8.37,100.48
"20260301112700","SCDC2",8.59,103.06
"20260301112800","SCDC2",8.76,105.11
"20260301112900","SCDC2",8.91,106.87
"20260301113000","SCDC2",8.56,102.78
"20260301113100","SCDC2",9.13,109.61
"20260301113200","SCDC2",8.85,106.15
"20260301113300","SCDC2",8.47,101.68
"20260301113400","SCDC2",9.06,108.77
"20260301113500","SCDC2",8.97,107.66
"20260301113600","SCDC2",9.14,109.64
"20260301113700","SCDC2",8.57,102.82
"20260301113800","SCDC2",9.09,109.14
"20260301113900","SCDC2",8.68,104.18
"20260301114000","SCDC2",9.09,109.06
"20260301114100","SCDC2",8.93,107.15
"20260301114200","SCDC2",9.43,113.14
"20260301114300","SCDC2",9.04,108.51
"20260301114400","SCDC2",8.54,102.51
"20260301114500","SCDC2",8.92,107.01
"20260301114600","SCDC2",8.61,103.32
"20260301114700","SCDC2",9.35,112.18
"20260301114800","SCDC2",9.07,108.89
"20260301114900","SCDC2",8.48,101.75
"20260301115000","SCDC2",9.32,111.88
"20260301115100","SCDC2",9.90,118.83
"20260301115200","SCDC2",9.10,109.26
"20260301115300","SCDC2",8.74,104.91
"20260301115400","SCDC2",8.89,106.69
"20260301115500","SCDC2",9.07,108.81
"20260301115600","SCDC2",9.40,112.77
"20260301115700","SCDC2",9.34,112.14
"20260301115800","SCDC2",9.10,109.18
"20260301115900","SCDC2",9.62,115.43
"20260301120000","SCDC2",9.18,110.11
"20260301120100","SCDC2",9.13,109.53
"20260301120200","SCDC2",8.93,107.17
"20260301120300","SCDC2",9.36,112.35
"20260301120400","SCDC2",9.17,110.04
"20260301120500","SCDC2",9.70,116.36
"20260301120600","SCDC2",10.15,121.75
"20260301120700","SCDC2",8.74,104.94
"20260301120800","SCDC2",9.30,111.64
"20260301120900","SCDC2",9.95,119.41
"20260301121000","SCDC2",9.72,116.65
"20260301121100","SCDC2",9.50,114.04
"20260301121200","SCDC2",9.62,115.46
"20260301121300","SCDC2",10.07,120.83
"20260301121400","SCDC2",9.79,117.47
"20260301121500","SCDC2",9.35,112.19
"20260301121600","SCDC2",9.40,112.77
"20260301121700","SCDC2",9.21,110.46
"20260301121800","SCDC2",9.50,113.95
"20260301121900","SCDC2",9.92,119.01
"20260301122000","SCDC2",9.93,119.16
"20260301122100","SCDC2",9.21,110.55
"20260301122200","SCDC2",9.54,114.47
"20260301122300","SCDC2",9.58,115.00
"20260301122400","SCDC2",10.05,120.56
"20260301122500","SCDC2",9.44,113.29
"20260301122600","SCDC2",9.59,115.04
"20260301122700","SCDC2",9.67,116.09
"20260301122800","SCDC2",9.58,115.01
"20260301122900","SCDC2",9.81,117.74
"20260301123000","SCDC2",9.76,117.15
"20260301123100","SCDC2",9.57,114.80
"20260301123200","SCDC2",9.32,111.88
"20260301123300","SCDC2",10.19,122.27
"20260301123400","SCDC2",10.09,121.06
"20260301123500","SCDC2",10.10,121.17
"20260301123600","SCDC2",9.80,117.62
"20260301123700","SCDC2",9.51,114.07
"20260301123800","SCDC2",9.77,117.26
"20260301123900","SCDC2",10.34,124.08
"20260301124000","SCDC2",9.41,112.96
"20260301124100","SCDC2",9.25,111.01
"20260301124200","SCDC2",9.48,113.73
"20260301124300","SCDC2",9.79,117.45
"20260301124400","SCDC2",9.93,119.12
"20260301124500","SCDC2",8.73,104.72
"20260301124600","SCDC2",9.58,114.99
"20260301124700","SCDC2",9.92,119.09
"20260301124800","SCDC2",10.22,122.61
"20260301124900","SCDC2",10.21,122.49
"20260301125000","SCDC2",9.54,114.48
"20260301125100","SCDC2",9.19,110.31
"20260301125200","SCDC2",10.35,124.22
"20260301125300","SCDC2",10.43,125.15
"20260301125400","SCDC2",9.99,119.87
"20260301125500","SCDC2",9.74,116.91
"20260301125600","SCDC2",9.86,118.28
"20260301125700","SCDC2",9.60,115.17
"20260301125800","SCDC2",9.69,116.29
"20260301125900","SCDC2",9.80,117.64
"20260301130000","SCDC2",10.11,121.34
"20260301130100","SCDC2",9.22,110.68
"20260301130200","SCDC2",10.31,123.69
"20260301130300","SCDC2",10.18,122.22
"20260301130400","SCDC2",9.21,110.56
"20260301130500","SCDC2",9.79,117.53
"20260301130600","SCDC2",10.16,121.98
"20260301130700","SCDC2",10.07,120.80
"20260301130800","SCDC2",9.70,116.40
"20260301130900","SCDC2",9.99,119.86
"20260301131000","SCDC2",9.75,116.95
"20260301131100","SCDC2",10.54,126.46
"20260301131200","SCDC2",9.76,117.06
"20260301131300","SCDC2",9.64,115.71
"20260301131400","SCDC2",10.21,122.58
"20260301131500","SCDC2",9.93,119.14
"20260301131600","SCDC2",9.98,119.79
"20260301131700","SCDC2",9.70,116.38
"20260301131800","SCDC2",10.07,120.88
"20260301131900","SCDC2",9.54,114.42
"20260301132000","SCDC2",9.69,116.28
"20260301132100","SCDC2",10.58,126.93
"20260301132200","SCDC2",9.95,119.44
"20260301132300","SCDC2",10.32,123.88
"20260301132400","SCDC2",9.88,118.54
"20260301132500","SCDC2",10.57,126.81
"20260301132600","SCDC2",9.63,115.61
"20260301132700","SCDC2",9.42,113.04
"20260301132800","SCDC2",9.65,115.82
"20260301132900","SCDC2",9.52,114.24
"20260301133000","SCDC2",9.88,118.53
"20260301133100","SCDC2",10.54,126.45
"20260301133200","SCDC2",9.82,117.82
"20260301133300","SCDC2",9.91,118.90
"20260301133400","SCDC2",9.49,113.89
"20260301133500","SCDC2",10.13,121.61
"20260301133600","SCDC2",9.64,115.67
"20260301133700","SCDC2",10.43,125.21
"20260301133800","SCDC2",10.29,123.46
"20260301133900","SCDC2",9.47,113.67
"20260301134000","SCDC2",10.24,122.92
"20260301134100","SCDC2",10.33,124.00
"20260301134200","SCDC2",9.99,119.93
"20260301134300","SCDC2",9.55,114.55
"20260301134400","SCDC2",10.14,121.69
"20260301134500","SCDC2",9.94,119.26
"20260301134600","SCDC2",10.54,126.53
"20260301134700","SCDC2",10.21,122.52
"20260301134800","SCDC2",9.90,118.84
"20260301134900","SCDC2",9.75,116.99
"20260301135000","SCDC2",10.23,122.78
"20260301135100","SCDC2",9.49,113.85
"20260301135200","SCDC2",10.06,120.72
"20260301135300","SCDC2",9.94,119.24
"20260301135400","SCDC2",9.95,119.45
"20260301135500","SCDC2",10.31,123.71
"20260301135600","SCDC2",9.38,112.62
"20260301135700","SCDC2",9.83,117.99
"20260301135800","SCDC2",10.07,120.86
"20260301135900","SCDC2",9.55,114.66
"20260301140000","SCDC2",10.22,122.62
"20260301140100","SCDC2",9.90,118.82
"20260301140200","SCDC2",9.81,117.66
"20260301140300","SCDC2",9.78,117.33
"20260301140400","SCDC2",10.24,122.91
"20260301140500","SCDC2",9.92,119.09
"20260301140600","SCDC2",9.82,117.89
"20260301140700","SCDC2",10.35,124.23
"20260301140800","SCDC2",9.82,117.84
"20260301140900","SCDC2",9.61,115.33
"20260301141000","SCDC2",9.62,115.40
"20260301141100","SCDC2",9.22,110.66
"20260301141200","SCDC2",10.18,122.19
"20260301141300","SCDC2",9.86,118.28
"20260301141400","SCDC2",9.44,113.32
"20260301141500","SCDC2",10.19,122.23
"20260301141600","SCDC2",9.85,118.23
"20260301141700","SCDC2",9.98,119.77
"20260301141800","SCDC2",9.47,113.69
"20260301141900","SCDC2",9.84,118.08
"20260301142000","SCDC2",9.29,111.52
"20260301142100","SCDC2",9.39,112.70
"20260301142200","SCDC2",9.05,108.61
"20260301142300","SCDC2",8.94,107.25
"20260301142400","SCDC2",8.75,105.01
"20260301142500","SCDC2",9.96,119.46
"20260301142600","SCDC2",9.34,112.08
"20260301142700","SCDC2",9.99,119.91
"20260301142800","SCDC2",9.27,111.20
"20260301142900","SCDC2",9.87,118.39
"20260301143000","SCDC2",9.98,119.76
"20260301143100","SCDC2",9.70,116.43
"20260301143200","SCDC2",9.75,117.02
"20260301143300","SCDC2",9.61,115.26
"20260301143400","SCDC2",9.88,118.61
"20260301143500","SCDC2",9.60,115.25
"20260301143600","SCDC2",9.87,118.50
"20260301143700","SCDC2",9.99,119.83
"20260301143800","SCDC2",9.69,116.25
"20260301143900","SCDC2",9.53,114.32
"20260301144000","SCDC2",9.62,115.41
"20260301144100","SCDC2",9.44,113.26
"20260301144200","SCDC2",9.22,110.63
"20260301144300","SCDC2",9.27,111.22
"20260301144400","SCDC2",9.62,115.42
"20260301144500","SCDC2",9.22,110.70
"20260301144600","SCDC2",9.70,116.42
"20260301144700","SCDC2",9.83,117.93
"20260301144800","SCDC2",9.78,117.38
"20260301144900","SCDC2",9.30,111.58
"20260301145000","SCDC2",8.96,107.57
"20260301145100","SCDC2",9.36,112.30
"20260301145200","SCDC2",8.98,107.76
"20260301145300","SCDC2",9.93,119.18
"20260301145400","SCDC2",9.66,115.96
"20260301145500","SCDC2",9.42,113.10
"20260301145600","SCDC2",9.49,113.89
"20260301145700","SCDC2",9.10,109.14
"20260301145800","SCDC2",9.87,118.45
"20260301145900","SCDC2",9.56,114.68
"20260301150000","SCDC2",9.05,108.65
"20260301150100","SCDC2",8.40,100.81
"20260301150200","SCDC2",9.89,118.72
"20260301150300","SCDC2",9.28,111.33
"20260301150400","SCDC2",9.69,116.34
"20260301150500","SCDC2",9.18,110.17
"20260301150600","SCDC2",8.35,100.21
"20260301150700","SCDC2",8.79,105.52
"20260301150800","SCDC2",9.05,108.65
"20260301150900","SCDC2",8.89,106.65
"20260301151000","SCDC2",10.38,124.52
"20260301151100","SCDC2",9.06,108.72
"20260301151200","SCDC2",9.39,112.71
"20260301151300","SCDC2",9.95,119.43
"20260301151400","SCDC2",9.15,109.81
"20260301151500","SCDC2",9.27,111.22
"20260301151600","SCDC2",9.09,109.05
"20260301151700","SCDC2",9.30,111.65
"20260301151800","SCDC2",8.51,102.10
"20260301151900","SCDC2",9.12,109.48
"20260301152000","SCDC2",8.68,104.22
"20260301152100","SCDC2",9.04,108.50
"20260301152200","SCDC2",8.62,103.38
"20260301152300","SCDC2",8.99,107.83
"20260301152400","SCDC2",9.41,112.92
"20260301152500","SCDC2",8.86,106.30
"20260301152600","SCDC2",8.95,107.37
"20260301152700","SCDC2",8.35,100.24
"20260301152800","SCDC2",7.90,94.77
"20260301152900","SCDC2",9.05,108.59
"20260301153000","SCDC2",9.14,109.69
"20260301153100","SCDC2",8.82,105.89
"20260301153200","SCDC2",8.74,104.93
"20260301153300","SCDC2",8.69,104.23
"20260301153400","SCDC2",8.82,105.79
"20260301153500","SCDC2",8.65,103.82
"20260301153600","SCDC2",8.81,105.73
"20260301153700","SCDC2",9.19,110.32
"20260301153800","SCDC2",9.24,110.92
"20260301153900","SCDC2",8.87,106.49
"20260301154000","SCDC2",8.86,106.28
"20260301154100","SCDC2",8.74,104.94
"20260301154200","SCDC2",8.38,100.57
"20260301154300","SCDC2",8.65,103.76
"20260301154400","SCDC2",8.35,100.23
"20260301154500","SCDC2",8.56,102.75
"20260301154600","SCDC2",8.74,104.86
"20260301154700","SCDC2",8.77,105.29
"20260301154800","SCDC2",8.68,104.22
"20260301154900","SCDC2",8.38,100.60
"20260301155000","SCDC2",8.43,101.17
"20260301155100","SCDC2",8.74,104.92
"20260301155200","SCDC2",8.31,99.77
"20260301155300","SCDC2",8.47,101.59
"20260301155400","SCDC2",7.95,95.46
"20260301155500","SCDC2",8.11,97.31
"20260301155600","SCDC2",8.22,98.66
"20260301155700","SCDC2",8.37,100.43
"20260301155800","SCDC2",9.15,109.77
"20260301155900","SCDC2",7.98,95.73
"20260301160000","SCDC2",7.97,95.59
"20260301160100","SCDC2",7.91,94.97
"20260301160200","SCDC2",7.94,95.30
"20260301160300","SCDC2",8.64,103.64
"20260301160400","SCDC2",8.00,96.02
"20260301160500","SCDC2",7.94,95.26
"20260301160600","SCDC2",8.10,97.18
"20260301160700","SCDC2",7.90,94.74
"20260301160800","SCDC2",7.92,94.99
"20260301160900","SCDC2",7.19,86.24
"20260301161000","SCDC2",8.30,99.66
"20260301161100","SCDC2",7.08,84.95
"20260301161200","SCDC2",7.66,91.91
"20260301161300","SCDC2",7.92,95.07
"20260301161400","SCDC2",7.38,88.50
"20260301161500","SCDC2",7.58,90.98
"20260301161600","SCDC2",7.80,93.61
"20260301161700","SCDC2",8.11,97.32
"20260301161800","SCDC2",7.72,92.66
"20260301161900","SCDC2",8.08,96.96
"20260301162000","SCDC2",7.68,92.19
"20260301162100","SCDC2",7.51,90.11
"20260301162200","SCDC2",7.38,88.60
"20260301162300","SCDC2",7.78,93.38
"20260301162400","SCDC2",7.47,89.61
"20260301162500","SCDC2",7.56,90.77
"20260301162600","SCDC2",7.23,86.76
"20260301162700","SCDC2",7.44,89.26
"20260301162800","SCDC2",7.17,86.06
"20260301162900","SCDC2",7.05,84.63
"20260301163000","SCDC2",7.65,91.79
"20260301163100","SCDC2",7.72,92.63
"20260301163200","SCDC2",7.74,92.93
"20260301163300","SCDC2",7.80,93.62
"20260301163400","SCDC2",7.27,87.26
"20260301163500","SCDC2",7.17,85.98
"20260301163600","SCDC2",7.42,89.09
"20260301163700","SCDC2",6.83,82.01
"20260301163800","SCDC2",7.30,87.61
"20260301163900","SCDC2",7.08,84.98
"20260301164000","SCDC2",7.89,94.70
"20260301164100","SCDC2",6.82,81.83
"20260301164200","SCDC2",7.00,84.04
"20260301164300","SCDC2",7.22,86.60
"20260301164400","SCDC2",6.61,79.35
"20260301164500","SCDC2",6.83,81.96
"20260301164600","SCDC2",7.48,89.79
"20260301164700","SCDC2",6.67,80.09
"20260301164800","SCDC2",7.48,89.76
"20260301164900","SCDC2",6.81,81.78
"20260301165000","SCDC2",7.08,84.91
"20260301165100","SCDC2",6.69,80.31
"20260301165200","SCDC2",7.24,86.92
"20260301165300","SCDC2",7.13,85.53
"20260301165400","SCDC2",7.19,86.31
"20260301165500","SCDC2",6.88,82.52
"20260301165600","SCDC2",7.07,84.89
"20260301165700","SCDC2",7.49,89.94
"20260301165800","SCDC2",6.62,79.44
"20260301165900","SCDC2",7.37,88.47
"20260301170000","SCDC2",6.61,79.27
"20260301170100","SCDC2",6.67,80.04
"20260301170200","SCDC2",6.48,77.81
"20260301170300","SCDC2",7.16,85.95
"20260301170400","SCDC2",6.74,80.87
"20260301170500","SCDC2",6.97,83.62
"20260301170600","SCDC2",6.95,83.45
"20260301170700","SCDC2",6.46,77.57
"20260301170800","SCDC2",6.56,78.77
"20260301170900","SCDC2",6.34,76.02
"20260301171000","SCDC2",7.36,88.28
"20260301171100","SCDC2",6.71,80.52
"20260301171200","SCDC2",6.67,80.07
"20260301171300","SCDC2",7.02,84.20
"20260301171400","SCDC2",6.35,76.21
"20260301171500","SCDC2",6.06,72.75
"20260301171600","SCDC2",5.99,71.83
"20260301171700","SCDC2",6.11,73.29
"20260301171800","SCDC2",6.22,74.62
"20260301171900","SCDC2",6.75,81.01
"20260301172000","SCDC2",6.56,78.74
"20260301172100","SCDC2",6.34,76.11
"20260301172200","SCDC2",6.34,76.10
"20260301172300","SCDC2",6.23,74.72
"20260301172400","SCDC2",6.05,72.63
"20260301172500","SCDC2",6.38,76.57
"20260301172600","SCDC2",6.22,74.64
"20260301172700","SCDC2",6.00,71.95
"20260301172800","SCDC2",6.35,76.25
"20260301172900","SCDC2",6.55,78.61
"20260301173000","SCDC2",5.59,67.06
"20260301173100","SCDC2",6.23,74.73
"20260301173200","SCDC2",5.85,70.25
"20260301173300","SCDC2",6.34,76.09
"20260301173400","SCDC2",6.24,74.85
"20260301173500","SCDC2",5.23,62.80
"20260301173600","SCDC2",5.97,71.63
"20260301173700","SCDC2",5.42,65.00
"20260301173800","SCDC2",5.97,71.69
"20260301173900","SCDC2",5.98,71.77
"20260301174000","SCDC2",5.53,66.38
"20260301174100","SCDC2",6.05,72.59
"20260301174200","SCDC2",5.66,67.96
"20260301174300","SCDC2",5.78,69.39
"20260301174400","SCDC2",6.04,72.47
"20260301174500","SCDC2",5.66,67.94
"20260301174600","SCDC2",6.18,74.17
"20260301174700","SCDC2",5.83,70.01
"20260301174800","SCDC2",5.56,66.72
"20260301174900","SCDC2",5.74,68.85
"20260301175000","SCDC2",5.74,68.85
"20260301175100","SCDC2",5.36,64.31
"20260301175200","SCDC2",5.92,71.09
"20260301175300","SCDC2",5.66,67.95
"20260301175400","SCDC2",5.78,69.37
"20260301175500","SCDC2",4.72,56.70
"20260301175600","SCDC2",5.14,61.66
"20260301175700","SCDC2",4.93,59.22
"20260301175800","SCDC2",5.35,64.19
"20260301175900","SCDC2",5.47,65.64
"20260301180000","SCDC2",5.59,67.02
"20260301180100","SCDC2",5.54,66.43
"20260301180200","SCDC2",4.77,57.20
"20260301180300","SCDC2",5.78,69.32
"20260301180400","SCDC2",4.96,59.54
"20260301180500","SCDC2",4.69,56.26
"20260301180600","SCDC2",4.68,56.22
"20260301180700","SCDC2",5.49,65.88
"20260301180800","SCDC2",5.38,64.57
"20260301180900","SCDC2",5.16,61.89
"20260301181000","SCDC2",5.27,63.27
"20260301181100","SCDC2",4.54,54.45
"20260301181200","SCDC2",5.24,62.88
"20260301181300","SCDC2",5.08,60.91
"20260301181400","SCDC2",5.00,60.04
"20260301181500","SCDC2",5.11,61.36
"20260301181600","SCDC2",5.41,64.92
"20260301181700","SCDC2",5.25,63.00
"20260301181800","SCDC2",4.87,58.42
"20260301181900","SCDC2",4.43,53.16
"20260301182000","SCDC2",4.72,56.68
"20260301182100","SCDC2",4.81,57.77
"20260301182200","SCDC2",4.82,57.79
"20260301182300","SCDC2",4.98,59.73
"20260301182400","SCDC2",4.61,55.28
"20260301182500","SCDC2",5.09,61.05
"20260301182600","SCDC2",4.35,52.16
"20260301182700","SCDC2",4.73,56.80
"20260301182800","SCDC2",4.87,58.49
"20260301182900","SCDC2",4.53,54.40
"20260301183000","SCDC2",4.30,51.54
"20260301183100","SCDC2",4.55,54.65
"20260301183200","SCDC2",4.47,53.61
"20260301183300","SCDC2",4.69,56.25
"20260301183400","SCDC2",4.30,51.60
"20260301183500","SCDC2",4.48,53.81
"20260301183600","SCDC2",4.40,52.82
"20260301183700","SCDC2",4.23,50.80
"20260301183800","SCDC2",4.52,54.20
"20260301183900","SCDC2",4.13,49.53
"20260301184000","SCDC2",4.38,52.52
"20260301184100","SCDC2",3.59,43.07
"20260301184200","SCDC2",4.62,55.43
"20260301184300","SCDC2",4.56,54.69
"20260301184400","SCDC2",4.54,54.52
"20260301184500","SCDC2",3.62,43.40
"20260301184600","SCDC2",3.60,43.18
"20260301184700","SCDC2",3.96,47.53
"20260301184800","SCDC2",4.15,49.76
"20260301184900","SCDC2",3.94,47.28
"20260301185000","SCDC2",4.73,56.80
"20260301185100","SCDC2",4.41,52.92
"20260301185200","SCDC2",3.93,47.11
"20260301185300","SCDC2",3.74,44.93
"20260301185400","SCDC2",3.16,37.89
"20260301185500","SCDC2",3.85,46.25
"20260301185600","SCDC2",3.94,47.25
"20260301185700","SCDC2",3.70,44.40
"20260301185800","SCDC2",3.64,43.64
"20260301185900","SCDC2",4.40,52.82
"20260301190000","SCDC2",3.46,41.55
"20260301190100","SCDC2",4.16,49.91
"20260301190200","SCDC2",3.84,46.14
"20260301190300","SCDC2",4.53,54.33
"20260301190400","SCDC2",4.23,50.70
"20260301190500","SCDC2",4.37,52.41
"20260301190600","SCDC2",4.19,50.26
"20260301190700","SCDC2",3.58,42.99
"20260301190800","SCDC2",3.99,47.94
"20260301190900","SCDC2",3.89,46.73
"20260301191000","SCDC2",3.51,42.08
"20260301191100","SCDC2",3.14,37.73
"20260301191200","SCDC2",3.48,41.75
"20260301191300","SCDC2",3.74,44.84
"20260301191400","SCDC2",3.08,36.99
"20260301191500","SCDC2",4.20,50.37
"20260301191600","SCDC2",3.74,44.83
"20260301191700","SCDC2",3.91,46.98
"20260301191800","SCDC2",3.68,44.16
"20260301191900","SCDC2",3.57,42.85
"20260301192000","SCDC2",3.40,40.79
"20260301192100","SCDC2",3.41,40.92
"20260301192200","SCDC2",3.29,39.43
"20260301192300","SCDC2",3.08,36.90
"20260301192400","SCDC2",3.47,41.68
"20260301192500","SCDC2",3.34,40.13
"20260301192600","SCDC2",2.75,33.01
"20260301192700","SCDC2",2.31,27.72
"20260301192800","SCDC2",3.34,40.13
"20260301192900","SCDC2",3.81,45.72
"20260301193000","SCDC2",3.17,38.08
"20260301193100","SCDC2",3.15,37.84
"20260301193200","SCDC2",3.48,41.79
"20260301193300","SCDC2",3.28,39.39
"20260301193400","SCDC2",3.00,35.97
"20260301193500","SCDC2",3.22,38.64
"20260301193600","SCDC2",3.16,37.98
"20260301193700","SCDC2",3.53,42.32
"20260301193800","SCDC2",3.73,44.81
"20260301193900","SCDC2",2.90,34.85
"20260301194000","SCDC2",3.42,41.07
"20260301194100","SCDC2",2.93,35.16
"20260301194200","SCDC2",2.73,32.75
"20260301194300","SCDC2",2.46,29.47
"20260301194400","SCDC2",2.78,33.41
"20260301194500","SCDC2",2.82,33.89
"20260301194600","SCDC2",2.86,34.33
"20260301194700","SCDC2",2.59,31.14
"20260301194800","SCDC2",3.36,40.29
"20260301194900","SCDC2",3.28,39.33
"20260301195000","SCDC2",2.25,27.02
"20260301195100","SCDC2",3.45,41.42
"20260301195200","SCDC2",2.96,35.47
"20260301195300","SCDC2",3.42,41.05
"20260301195400","SCDC2",2.89,34.73
"20260301195500","SCDC2",2.34,28.11
"20260301195600","SCDC2",2.79,33.47
"20260301195700","SCDC2",3.34,40.11
"20260301195800","SCDC2",2.83,33.96
"20260301195900","SCDC2",3.08,36.97
"20260301200000","SCDC2",2.79,33.43
"20260301200100","SCDC2",2.07,24.85
"20260301200200","SCDC2",2.58,31.00
"20260301200300","SCDC2",2.52,30.24
"20260301200400","SCDC2",2.75,32.96
"20260301200500","SCDC2",2.39,28.73
"20260301200600","SCDC2",2.63,31.54
"20260301200700","SCDC2",2.36,28.37
"20260301200800","SCDC2",2.58,31.02
"20260301200900","SCDC2",2.41,28.92
"20260301201000","SCDC2",2.42,29.08
"20260301201100","SCDC2",2.95,35.39
"20260301201200","SCDC2",2.92,35.09
"20260301201300","SCDC2",2.11,25.33
"20260301201400","SCDC2",2.01,24.16
"20260301201500","SCDC2",1.93,23.13
"20260301201600","SCDC2",2.68,32.15
"20260301201700","SCDC2",2.20,26.42
"20260301201800","SCDC2",2.45,29.42
"20260301201900","SCDC2",2.30,27.61
"20260301202000","SCDC2",2.78,33.31
"20260301202100","SCDC2",2.54,30.53
"20260301202200","SCDC2",1.54,18.48
"20260301202300","SCDC2",2.91,34.89
"20260301202400","SCDC2",2.07,24.87
"20260301202500","SCDC2",3.09,37.06
"20260301202600","SCDC2",1.83,21.93
"20260301202700","SCDC2",2.14,25.70
"20260301202800","SCDC2",2.55,30.64
"20260301202900","SCDC2",2.38,28.55
"20260301203000","SCDC2",1.82,21.85
"20260301203100","SCDC2",2.56,30.69
"20260301203200","SCDC2",2.28,27.32
"20260301203300","SCDC2",2.31,27.72
"20260301203400","SCDC2",2.68,32.21
"20260301203500","SCDC2",1.90,22.79
"20260301203600","SCDC2",1.51,18.06
"20260301203700","SCDC2",2.08,24.95
"20260301203800","SCDC2",2.44,29.27
"20260301203900","SCDC2",1.57,18.87
"20260301204000","SCDC2",1.79,21.51
"20260301204100","SCDC2",1.48,17.81
"20260301204200","SCDC2",2.07,24.88
"20260301204300","SCDC2",1.89,22.73
"20260301204400","SCDC2",1.47,17.60
"20260301204500","SCDC2",1.66,19.96
"20260301204600","SCDC2",1.82,21.87
"20260301204700","SCDC2",1.71,20.53
"20260301204800","SCDC2",1.64,19.70
"20260301204900","SCDC2",2.05,24.59
"20260301205000","SCDC2",2.05,24.63
"20260301205100","SCDC2",2.12,25.39
"20260301205200","SCDC2",1.43,17.21
"20260301205300","SCDC2",2.08,24.92
"20260301205400","SCDC2",1.55,18.60
"20260301205500","SCDC2",1.84,22.12
"20260301205600","SCDC2",1.98,23.79
"20260301205700","SCDC2",1.44,17.23
"20260301205800","SCDC2",2.00,23.97
"20260301205900","SCDC2",1.57,18.82
"20260301210000","SCDC2",1.92,23.08
"20260301210100","SCDC2",2.23,26.80
"20260301210200","SCDC2",1.70,20.37
"20260301210300","SCDC2",0.94,11.33
"20260301210400","SCDC2",1.69,20.29
"20260301210500","SCDC2",1.48,17.78
"20260301210600","SCDC2",1.28,15.31
"20260301210700","SCDC2",1.76,21.12
"20260301210800","SCDC2",1.18,14.17
"20260301210900","SCDC2",1.62,19.42
"20260301211000","SCDC2",1.75,21.02
"20260301211100","SCDC2",1.73,20.81
"20260301211200","SCDC2",1.57,18.81
"20260301211300","SCDC2",1.27,15.24
"20260301211400","SCDC2",1.09,13.13
"20260301211500","SCDC2",2.20,26.41
"20260301211600","SCDC2",0.85,10.15
"20260301211700","SCDC2",1.63,19.57
"20260301211800","SCDC2",1.11,13.27
"20260301211900","SCDC2",1.81,21.76
"20260301212000","SCDC2",1.72,20.69
"20260301212100","SCDC2",1.34,16.04
"20260301212200","SCDC2",1.00,12.03
"20260301212300","SCDC2",1.09,13.03
"20260301212400","SCDC2",1.30,15.60
"20260301212500","SCDC2",1.64,19.69
"20260301212600","SCDC2",1.59,19.04
"20260301212700","SCDC2",1.85,22.19
"20260301212800","SCDC2",1.81,21.73
"20260301212900","SCDC2",1.26,15.14
"20260301213000","SCDC2",1.40,16.83
"20260301213100","SCDC2",1.86,22.32
"20260301213200","SCDC2",1.94,23.24
"20260301213300","SCDC2",1.72,20.65
"20260301213400","SCDC2",1.39,16.62
"20260301213500","SCDC2",1.28,15.39
"20260301213600","SCDC2",1.11,13.30
"20260301213700","SCDC2",1.63,19.60
"20260301213800","SCDC2",0.76,9.17
"20260301213900","SCDC2",1.13,13.56
"20260301214000","SCDC2",0.58,6.97
"20260301214100","SCDC2",1.48,17.76
"20260301214200","SCDC2",1.12,13.40
"20260301214300","SCDC2",1.31,15.67
"20260301214400","SCDC2",0.81,9.75
"20260301214500","SCDC2",1.16,13.92
"20260301214600","SCDC2",0.60,7.19
"20260301214700","SCDC2",1.72,20.69
"20260301214800","SCDC2",1.37,16.43
"20260301214900","SCDC2",1.38,16.51
"20260301215000","SCDC2",1.61,19.38
"20260301215100","SCDC2",1.13,13.55
"20260301215200","SCDC2",0.67,8.03
"20260301215300","SCDC2",1.06,12.70
"20260301215400","SCDC2",0.92,11.00
"20260301215500","SCDC2",0.96,11.54
"20260301215600","SCDC2",1.51,18.07
"20260301215700","SCDC2",0.87,10.41
"20260301215800","SCDC2",1.25,14.95
"20260301215900","SCDC2",1.07,12.87
"20260301220000","SCDC2",1.18,14.21
"20260301220100","SCDC2",1.50,18.01
"20260301220200","SCDC2",1.06,12.73
"20260301220300","SCDC2",0.44,5.33
"20260301220400","SCDC2",1.10,13.23
"20260301220500","SCDC2",1.51,18.10
"20260301220600","SCDC2",0.97,11.70
"20260301220700","SCDC2",0.61,7.26
"20260301220800","SCDC2",1.13,13.54
"20260301220900","SCDC2",0.80,9.60
