"datahora","objeto","valor","watts"
"20260301110500","SCDC4",8.07,96.81
"20260301110600","SCDC4",8.49,101.85
"20260301110700","SCDC4",8.54,102.52
"20260301110800","SCDC4",8.15,97.83
"20260301110900","SCDC4",8.51,102.13
"20260301111000","SCDC4",8.06,96.69
"20260301111100","SCDC4",7.78,93.34
"20260301111200","SCDC4",8.24,98.92
"20260301111300","SCDC4",8.91,106.88
"20260301111400","SCDC4",8.40,100.84
"20260301111500","SCDC4",8.95,107.35
"20260301111600","SCDC4",8.10,97.23
"20260301111700","SCDC4",9.40,112.81
"20260301111800","SCDC4",8.13,97.56
"20260301111900","SCDC4",8.57,102.82
"20260301112000","SCDC4",8.70,104.40
"20260301112100","SCDC4",7.94,95.32
"20260301112200","SCDC4",9.03,108.36
"20260301112300","SCDC4",8.79,105.44
"20260301112400","SCDC4",8.69,104.23
"20260301112500","SCDC4",8.90,106.78
"20260301112600","SCDC4",8.93,107.14
"20260301112700","SCDC4",8.54,102.46
"20260301112800","SCDC4",9.11,109.30
"20260301112900","SCDC4",8.91,106.94
"20260301113000","SCDC4",8.15,97.75
"20260301113100","SCDC4",9.42,113.08
"20260301113200","SCDC4",8.87,106.45
"20260301113300","SCDC4",8.96,107.57
"20260301113400","SCDC4",8.71,104.57
"20260301113500","SCDC4",9.20,110.45
"20260301113600","SCDC4",8.75,104.94
"20260301113700","SCDC4",8.82,105.82
"20260301113800","SCDC4",9.29,111.44
"20260301113900","SCDC4",8.86,106.32
"20260301114000","SCDC4",8.74,104.93
"20260301114100","SCDC4",8.71,104.46
"20260301114200","SCDC4",8.68,104.15
"20260301114300","SCDC4",8.63,103.50
"20260301114400","SCDC4",8.62,103.45
"20260301114500","SCDC4",8.58,102.91
"20260301114600","SCDC4",9.09,109.13
"20260301114700","SCDC4",9.30,111.63
"20260301114800","SCDC4",9.32,111.81
"20260301114900","SCDC4",8.84,106.11
"20260301115000","SCDC4",8.85,106.22
"20260301115100","SCDC4",9.43,113.20
"20260301115200","SCDC4",9.20,110.41
"20260301115300","SCDC4",9.54,114.51
"20260301115400","SCDC4",9.12,109.41
"20260301115500","SCDC4",9.34,112.03
"20260301115600","SCDC4",8.89,106.70
"20260301115700","SCDC4",9.34,112.09
"20260301115800","SCDC4",9.42,113.06
"20260301115900","SCDC4",9.41,112.93
"20260301120000","SCDC4",9.49,113.92
"20260301120100","SCDC4",9.44,113.28
"20260301120200","SCDC4",9.29,111.47
"20260301120300","SCDC4",9.45,113.44
"20260301120400","SCDC4",8.84,106.07
"20260301120500","SCDC4",9.53,114.42
"20260301120600","SCDC4",9.19,110.28
"20260301120700","SCDC4",9.33,111.93
"20260301120800","SCDC4",9.66,115.90
"20260301120900","SCDC4",10.11,121.29
"20260301121000","SCDC4",9.44,113.24
"20260301121100","SCDC4",9.71,116.50
"20260301121200","SCDC4",9.14,109.74
"20260301121300","SCDC4",9.62,115.42
"20260301121400","SCDC4",9.69,116.22
"20260301121500","SCDC4",9.84,118.07
"20260301121600","SCDC4",8.59,103.14
"20260301121700","SCDC4",8.80,105.66
"20260301121800","SCDC4",9.42,113.10
"20260301121900","SCDC4",9.66,115.86
"20260301122000","SCDC4",9.74,116.90
"20260301122100","SCDC4",9.43,113.12
"20260301122200","SCDC4",9.83,117.99
"20260301122300","SCDC4",9.46,113.56
"20260301122400","SCDC4",9.47,113.58
"20260301122500","SCDC4",9.80,117.57
"20260301122600","SCDC4",9.64,115.64
"20260301122700","SCDC4",9.50,113.99
"20260301122800","SCDC4",9.43,113.11
"20260301122900","SCDC4",9.89,118.63
"20260301123000","SCDC4",9.66,115.93
"20260301123100","SCDC4",9.44,113.28
"20260301123200","SCDC4",9.98,119.77
"20260301123300","SCDC4",10.07,120.89
"20260301123400","SCDC4",9.22,110.62
"20260301123500","SCDC4",8.91,106.94
"20260301123600","SCDC4",9.52,114.27
"20260301123700","SCDC4",8.96,107.55
"20260301123800","SCDC4",9.80,117.64
"20260301123900","SCDC4",9.26,111.15
"20260301124000","SCDC4",9.97,119.67
"20260301124100","SCDC4",9.62,115.50
"20260301124200","SCDC4",9.62,115.39
"20260301124300","SCDC4",9.51,114.14
"20260301124400","SCDC4",9.44,113.29
"20260301124500","SCDC4",9.75,117.02
"20260301124600","SCDC4",10.05,120.61
"20260301124700","SCDC4",9.87,118.45
"20260301124800","SCDC4",9.57,114.82
"20260301124900","SCDC4",9.89,118.68
"20260301125000","SCDC4",9.67,116.07
"20260301125100","SCDC4",9.54,114.49
"20260301125200","SCDC4",9.71,116.52
"20260301125300","SCDC4",9.72,116.70
"20260301125400","SCDC4",9.73,116.72
"20260301125500","SCDC4",9.87,118.48
"20260301125600","SCDC4",10.16,121.98
"20260301125700","SCDC4",9.92,119.10
"20260301125800","SCDC4",9.75,117.03
"20260301125900","SCDC4",9.72,116.64
"20260301130000","SCDC4",9.72,116.68
"20260301130100","SCDC4",10.50,126.05
"20260301130200","SCDC4",10.00,120.04
"20260301130300","SCDC4",10.64,127.67
"20260301130400","SCDC4",9.90,118.82
"20260301130500","SCDC4",10.39,124.71
"20260301130600","SCDC4",10.51,126.12
"20260301130700","SCDC4",9.59,115.09
"20260301130800","SCDC4",9.46,113.50
"20260301130900","SCDC4",9.93,119.21
"20260301131000","SCDC4",9.92,119.01
"20260301131100","SCDC4",9.66,115.86
"20260301131200","SCDC4",9.79,117.44
"20260301131300","SCDC4",10.04,120.42
"20260301131400","SCDC4",10.14,121.72
"20260301131500","SCDC4",9.96,119.53
"20260301131600","SCDC4",9.94,119.23
"20260301131700","SCDC4",10.18,122.22
"20260301131800","SCDC4",9.97,119.59
"20260301131900","SCDC4",10.45,125.46
"20260301132000","SCDC4",10.16,121.96
"20260301132100","SCDC4",9.93,119.14
"20260301132200","SCDC4",9.42,112.99
"20260301132300","SCDC4",9.95,119.41
"20260301132400","SCDC4",9.85,118.25
"20260301132500","SCDC4",10.13,121.58
"20260301132600","SCDC4",10.19,122.34
"20260301132700","SCDC4",9.85,118.20
"20260301132800","SCDC4",9.85,118.22
"20260301132900","SCDC4",10.00,119.95
"20260301133000","SCDC4",10.61,127.34
"20260301133100","SCDC4",10.74,128.85
"20260301133200","SCDC4",10.09,121.04
"20260301133300","SCDC4",9.86,118.29
"20260301133400","SCDC4",10.15,121.82
"20260301133500","SCDC4",10.43,125.18
"20260301133600","SCDC4",9.84,118.07
"20260301133700","SCDC4",10.43,125.10
"20260301133800","SCDC4",10.02,120.25
"20260301133900","SCDC4",9.93,119.20
"20260301134000","SCDC4",10.08,120.94
"20260301134100","SCDC4",9.67,116.07
"20260301134200","SCDC4",10.13,121.56
"20260301134300","SCDC4",10.39,124.62
"20260301134400","SCDC4",9.94,119.25
"20260301134500","SCDC4",9.69,116.27
"20260301134600","SCDC4",10.33,123.91
"20260301134700","SCDC4",9.83,117.97
"20260301134800","SCDC4",10.59,127.05
"20260301134900","SCDC4",9.98,119.82
"20260301135000","SCDC4",10.18,122.13
"20260301135100","SCDC4",9.61,115.34
"20260301135200","SCDC4",9.48,113.77
"20260301135300","SCDC4",9.73,116.73
"20260301135400","SCDC4",9.90,118.85
"20260301135500","SCDC4",10.06,120.75
"20260301135600","SCDC4",10.42,125.00
"20260301135700","SCDC4",9.98,119.74
"20260301135800","SCDC4",9.83,118.01
"20260301135900","SCDC4",9.78,117.42
"20260301140000","SCDC4",9.31,111.70
"20260301140100","SCDC4",10.48,125.75
"20260301140200","SCDC4",9.98,119.75
"20260301140300","SCDC4",9.28,111.34
"20260301140400","SCDC4",10.08,121.00
"20260301140500","SCDC4",9.87,118.40
"20260301140600","SCDC4",10.17,122.06
"20260301140700","SCDC4",9.90,118.80
"20260301140800","SCDC4",9.45,113.41
"20260301140900","SCDC4",9.84,118.12
"20260301141000","SCDC4",9.76,117.17
"20260301141100","SCDC4",9.47,113.67
"20260301141200","SCDC4",10.53,126.38
"20260301141300","SCDC4",9.26,111.07
"20260301141400","SCDC4",9.99,119.87
"20260301141500","SCDC4",10.26,123.10
"20260301141600","SCDC4",9.90,118.83
"20260301141700","SCDC4",9.43,113.16
"20260301141800","SCDC4",9.41,112.88
"20260301141900","SCDC4",9.74,116.88
"20260301142000","SCDC4",9.27,111.28
"20260301142100","SCDC4",10.04,120.43
"20260301142200","SCDC4",9.78,117.39
"20260301142300","SCDC4",9.69,116.31
"20260301142400","SCDC4",9.77,117.28
"20260301142500","SCDC4",10.05,120.56
"20260301142600","SCDC4",9.79,117.43
"20260301142700","SCDC4",9.49,113.91
"20260301142800","SCDC4",9.90,118.78
"20260301142900","SCDC4",9.92,119.03
"20260301143000","SCDC4",9.98,119.77
"20260301143100","SCDC4",9.03,108.37
"20260301143200","SCDC4",10.00,120.06
"20260301143300","SCDC4",9.84,118.10
"20260301143400","SCDC4",9.55,114.54
"20260301143500","SCDC4",9.50,114.00
"20260301143600","SCDC4",9.07,108.85
"20260301143700","SCDC4",8.92,106.99
"20260301143800","SCDC4",9.49,113.89
"20260301143900","SCDC4",8.93,107.13
"20260301144000","SCDC4",9.79,117.54
"20260301144100","SCDC4",9.37,112.46
"20260301144200","SCDC4",10.47,125.62
"20260301144300","SCDC4",9.30,111.61
"20260301144400","SCDC4",9.39,112.72
"20260301144500","SCDC4",9.35,112.16
"20260301144600","SCDC4",10.03,120.34
"20260301144700","SCDC4",9.05,108.55
"20260301144800","SCDC4",9.59,115.13
"20260301144900","SCDC4",9.61,115.31
"20260301145000","SCDC4",9.24,110.88
"20260301145100","SCDC4",9.74,116.90
"20260301145200","SCDC4",8.90,106.79
"20260301145300","SCDC4",9.73,116.81
"20260301145400","SCDC4",9.55,114.65
"20260301145500","SCDC4",9.54,114.47
"20260301145600","SCDC4",9.76,117.18
"20260301145700","SCDC4",8.77,105.28
"20260301145800","SCDC4",9.39,112.73
"20260301145900","SCDC4",8.61,103.32
"20260301150000","SCDC4",9.50,114.03
"20260301150100","SCDC4",9.37,112.45
"20260301150200","SCDC4",9.41,112.93
"20260301150300","SCDC4",9.02,108.28
"20260301150400","SCDC4",9.15,109.77
"20260301150500","SCDC4",8.86,106.36
"20260301150600","SCDC4",9.29,111.47
"20260301150700","SCDC4",9.39,112.68
"20260301150800","SCDC4",9.10,109.16
"20260301150900","SCDC4",9.39,112.62
"20260301151000","SCDC4",9.20,110.38
"20260301151100","SCDC4",8.98,107.81
"20260301151200","SCDC4",9.01,108.08
"20260301151300","SCDC4",8.58,102.96
"20260301151400","SCDC4",8.75,105.03
"20260301151500","SCDC4",8.54,102.51
"20260301151600","SCDC4",8.70,104.45
"20260301151700","SCDC4",8.96,107.53
"20260301151800","SCDC4",9.13,109.52
"20260301151900","SCDC4",9.02,108.21
"20260301152000","SCDC4",9.51,114.14
"20260301152100","SCDC4",9.13,109.53
"20260301152200","SCDC4",9.51,114.14
"20260301152300","SCDC4",8.98,107.72
"20260301152400","SCDC4",9.49,113.92
"20260301152500","SCDC4",8.63,103.51
"20260301152600","SCDC4",8.95,107.45
"20260301152700","SCDC4",9.75,117.06
"20260301152800","SCDC4",8.90,106.84
"20260301152900","SCDC4",8.73,104.70
"20260301153000","SCDC4",8.35,100.22
"20260301153100","SCDC4",8.69,104.31
"20260301153200","SCDC4",9.03,108.41
"20260301153300","SCDC4",8.76,105.15
"20260301153400","SCDC4",8.74,104.88
"20260301153500","SCDC4",8.91,106.90
"20260301153600","SCDC4",8.68,104.19
"20260301153700","SCDC4",8.62,103.41
"20260301153800","SCDC4",8.40,100.76
"20260301153900","SCDC4",8.82,105.80
"20260301154000","SCDC4",8.99,107.91
"20260301154100","SCDC4",8.18,98.18
"20260301154200","SCDC4",8.67,104.03
"20260301154300","SCDC4",8.70,104.36
"20260301154400","SCDC4",8.51,102.15
"20260301154500","SCDC4",8.44,101.29
"20260301154600","SCDC4",8.69,104.30
"20260301154700","SCDC4",8.60,103.22
"20260301154800","SCDC4",9.12,109.48
"20260301154900","SCDC4",8.19,98.30
"20260301155000","SCDC4",8.17,98.05
"20260301155100","SCDC4",8.66,103.89
"20260301155200","SCDC4",8.30,99.63
"20260301155300","SCDC4",8.19,98.31
"20260301155400","SCDC4",8.27,99.26
"20260301155500","SCDC4",8.26,99.17
"20260301155600","SCDC4",7.88,94.51
"20260301155700","SCDC4",8.28,99.41
"20260301155800","SCDC4",8.28,99.35
"20260301155900","SCDC4",8.31,99.67
"20260301160000","SCDC4",7.68,92.20
"20260301160100","SCDC4",7.89,94.66
"20260301160200","SCDC4",7.92,95.03
"20260301160300","SCDC4",7.98,95.79
"20260301160400","SCDC4",8.72,104.63
"20260301160500","SCDC4",8.31,99.76
"20260301160600","SCDC4",7.96,95.53
"20260301160700","SCDC4",8.09,97.12
"20260301160800","SCDC4",8.40,100.77
"20260301160900","SCDC4",7.51,90.18
"20260301161000","SCDC4",7.64,91.70
"20260301161100","SCDC4",7.95,95.42
"20260301161200","SCDC4",7.72,92.64
"20260301161300","SCDC4",7.92,95.09
"20260301161400","SCDC4",7.96,95.56
"20260301161500","SCDC4",7.66,91.98
"20260301161600","SCDC4",7.30,87.63
"20260301161700","SCDC4",8.04,96.49
"20260301161800","SCDC4",7.76,93.17
"20260301161900","SCDC4",8.06,96.68
"20260301162000","SCDC4",7.70,92.44
"20260301162100","SCDC4",7.24,86.83
"20260301162200","SCDC4",7.63,91.59
"20260301162300","SCDC4",7.69,92.30
"20260301162400","SCDC4",7.58,90.92
"20260301162500","SCDC4",7.35,88.15
"20260301162600","SCDC4",8.03,96.41
"20260301162700","SCDC4",7.55,90.57
"20260301162800","SCDC4",7.53,90.41
"20260301162900","SCDC4",7.57,90.85
"20260301163000","SCDC4",7.46,89.54
"20260301163100","SCDC4",7.12,85.42
"20260301163200","SCDC4",7.99,95.91
"20260301163300","SCDC4",7.12,85.40
"20260301163400","SCDC4",6.99,83.90
"20260301163500","SCDC4",7.32,87.88
"20260301163600","SCDC4",6.88,82.57
"20260301163700","SCDC4",7.01,84.16
"20260301163800","SCDC4",7.29,87.54
"20260301163900","SCDC4",7.43,89.11
"20260301164000","SCDC4",7.16,85.90
"20260301164100","SCDC4",7.02,84.29
"20260301164200","SCDC4",7.25,86.97
"20260301164300","SCDC4",6.98,83.73
"20260301164400","SCDC4",7.25,87.05
"20260301164500","SCDC4",6.99,83.93
"20260301164600","SCDC4",7.06,84.74
"20260301164700","SCDC4",7.29,87.46
"20260301164800","SCDC4",7.14,85.68
"20260301164900","SCDC4",7.49,89.87
"20260301165000","SCDC4",7.12,85.41
"20260301165100","SCDC4",6.54,78.44
"20260301165200","SCDC4",7.38,88.56
"20260301165300","SCDC4",7.03,84.36
"20260301165400","SCDC4",6.83,81.99
"20260301165500","SCDC4",6.74,80.87
"20260301165600","SCDC4",6.24,74.93
"20260301165700","SCDC4",7.10,85.22
"20260301165800","SCDC4",7.29,87.52
"20260301165900","SCDC4",6.21,74.48
"20260301170000","SCDC4",7.13,85.52
"20260301170100","SCDC4",6.71,80.54
"20260301170200","SCDC4",7.17,86.09
"20260301170300","SCDC4",7.42,89.07
"20260301170400","SCDC4",6.48,77.74
"20260301170500","SCDC4",6.76,81.09
"20260301170600","SCDC4",6.35,76.18
"20260301170700","SCDC4",6.45,77.42
"20260301170800","SCDC4",6.59,79.13
"20260301170900","SCDC4",6.36,76.36
"20260301171000","SCDC4",6.17,74.09
"20260301171100","SCDC4",6.91,82.96
"20260301171200","SCDC4",6.46,77.47
"20260301171300","SCDC4",6.75,81.02
"20260301171400","SCDC4",6.89,82.66
"20260301171500","SCDC4",6.65,79.76
"20260301171600","SCDC4",6.75,81.04
"20260301171700","SCDC4",6.22,74.67
"20260301171800","SCDC4",6.95,83.45
"20260301171900","SCDC4",6.54,78.50
"20260301172000","SCDC4",6.09,73.10
"20260301172100","SCDC4",6.50,78.03
"20260301172200","SCDC4",6.45,77.38
"20260301172300","SCDC4",5.56,66.72
"20260301172400","SCDC4",6.30,75.55
"20260301172500","SCDC4",5.75,69.03
"20260301172600","SCDC4",6.53,78.39
"20260301172700","SCDC4",6.25,75.04
"20260301172800","SCDC4",5.88,70.54
"20260301172900","SCDC4",6.30,75.64
"20260301173000","SCDC4",6.22,74.61
"20260301173100","SCDC4",5.63,67.56
"20260301173200","SCDC4",6.10,73.14
"20260301173300","SCDC4",5.70,68.40
"20260301173400","SCDC4",6.56,78.74
"20260301173500","SCDC4",5.14,61.71
"20260301173600","SCDC4",6.01,72.07
"20260301173700","SCDC4",5.93,71.14
"20260301173800","SCDC4",5.82,69.79
"20260301173900","SCDC4",6.00,72.04
"20260301174000","SCDC4",6.91,82.93
"20260301174100","SCDC4",6.32,75.85
"20260301174200","SCDC4",5.78,69.34
"20260301174300","SCDC4",5.41,64.89
"20260301174400","SCDC4",5.80,69.62
"20260301174500","SCDC4",5.95,71.42
"20260301174600","SCDC4",5.32,63.82
"20260301174700","SCDC4",5.68,68.17
"20260301174800","SCDC4",5.76,69.16
"20260301174900","SCDC4",5.16,61.94
"20260301175000","SCDC4",4.70,56.45
"20260301175100","SCDC4",5.38,64.59
"20260301175200","SCDC4",5.91,70.90
"20260301175300","SCDC4",5.77,69.30
"20260301175400","SCDC4",4.87,58.45
"20260301175500","SCDC4",5.29,63.51
"20260301175600","SCDC4",5.50,66.03
"20260301175700","SCDC4",5.54,66.44
"20260301175800","SCDC4",5.18,62.14
"20260301175900","SCDC4",6.33,75.96
"20260301180000","SCDC4",4.76,57.16
"20260301180100","SCDC4",5.43,65.16
"20260301180200","SCDC4",4.89,58.69
"20260301180300","SCDC4",5.05,60.58
"20260301180400","SCDC4",5.86,70.38
"20260301180500","SCDC4",4.94,59.31
"20260301180600","SCDC4",4.77,57.26
"20260301180700","SCDC4",5.23,62.81
"20260301180800","SCDC4",5.43,65.21
"20260301180900","SCDC4",5.14,61.67
"20260301181000","SCDC4",4.70,56.38
"20260301181100","SCDC4",5.54,66.49
"20260301181200","SCDC4",5.37,64.40
"20260301181300","SCDC4",4.96,59.54
"20260301181400","SCDC4",5.10,61.15
"20260301181500","SCDC4",4.38,52.61
"20260301181600","SCDC4",4.98,59.77
"20260301181700","SCDC4",5.08,60.91
"20260301181800","SCDC4",5.03,60.38
"20260301181900","SCDC4",4.30,51.59
"20260301182000","SCDC4",5.31,63.72
"20260301182100","SCDC4",5.25,63.05
"20260301182200","SCDC4",4.16,49.97
"20260301182300","SCDC4",5.07,60.84
"20260301182400","SCDC4",4.61,55.27
"20260301182500","SCDC4",4.64,55.63
"20260301182600","SCDC4",4.57,54.86
"20260301182700","SCDC4",5.01,60.12
"20260301182800","SCDC4",4.92,59.07
"20260301182900","SCDC4",4.16,49.98
"20260301183000","SCDC4",4.87,58.48
"20260301183100","SCDC4",4.02,48.28
"20260301183200","SCDC4",5.23,62.80
"20260301183300","SCDC4",5.07,60.82
"20260301183400","SCDC4",4.84,58.14
"20260301183500","SCDC4",4.21,50.48
"20260301183600","SCDC4",3.92,47.00
"20260301183700","SCDC4",4.95,59.44
"20260301183800","SCDC4",4.23,50.78
"20260301183900","SCDC4",4.25,50.94
"20260301184000","SCDC4",4.39,52.68
"20260301184100","SCDC4",4.01,48.17
"20260301184200","SCDC4",4.07,48.85
"20260301184300","SCDC4",4.04,48.52
"20260301184400","SCDC4",4.08,48.95
"20260301184500","SCDC4",4.14,49.66
"20260301184600","SCDC4",3.58,42.95
"20260301184700","SCDC4",3.92,46.99
"20260301184800","SCDC4",4.02,48.30
"20260301184900","SCDC4",4.41,52.96
"20260301185000","SCDC4",3.65,43.82
"20260301185100","SCDC4",3.90,46.77
"20260301185200","SCDC4",4.11,49.27
"20260301185300","SCDC4",3.79,45.52
"20260301185400","SCDC4",4.06,48.77
"20260301185500","SCDC4",3.91,46.97
"20260301185600","SCDC4",4.67,56.10
"20260301185700","SCDC4",3.61,43.31
"20260301185800","SCDC4",3.98,47.76
"20260301185900","SCDC4",3.73,44.73
"20260301190000","SCDC4",3.66,43.87
"20260301190100","SCDC4",3.94,47.25
"20260301190200","SCDC4",3.68,44.13
"20260301190300","SCDC4",3.94,47.32
"20260301190400","SCDC4",3.49,41.91
"20260301190500","SCDC4",3.90,46.81
"20260301190600","SCDC4",3.95,47.40
"20260301190700","SCDC4",3.57,42.89
"20260301190800","SCDC4",3.78,45.31
"20260301190900","SCDC4",3.75,45.04
"20260301191000","SCDC4",3.40,40.81
"20260301191100","SCDC4",3.61,43.28
"20260301191200","SCDC4",3.69,44.32
"20260301191300","SCDC4",3.94,47.28
"20260301191400","SCDC4",3.49,41.83
"20260301191500","SCDC4",3.46,41.52
"20260301191600","SCDC4",4.03,48.36
"20260301191700","SCDC4",3.76,45.08
"20260301191800","SCDC4",3.39,40.63
"20260301191900","SCDC4",3.48,41.70
"20260301192000","SCDC4",3.09,37.10
"20260301192100","SCDC4",3.93,47.19
"20260301192200","SCDC4",3.36,40.32
"20260301192300","SCDC4",3.50,42.00
"20260301192400","SCDC4",4.07,48.86
"20260301192500","SCDC4",3.58,42.97
"20260301192600","SCDC4",3.22,38.69
"20260301192700","SCDC4",3.32,39.88
"20260301192800","SCDC4",3.18,38.18
"20260301192900","SCDC4",2.44,29.32
"20260301193000","SCDC4",3.62,43.41
"20260301193100","SCDC4",2.69,32.31
"20260301193200","SCDC4",2.99,35.90
"20260301193300","SCDC4",3.52,42.23
"20260301193400","SCDC4",3.32,39.86
"20260301193500","SCDC4",3.58,42.99
"20260301193600","SCDC4",2.89,34.66
"20260301193700","SCDC4",2.73,32.76
"20260301193800","SCDC4",2.76,33.06
"20260301193900","SCDC4",3.37,40.46
"20260301194000","SCDC4",2.89,34.68
"20260301194100","SCDC4",3.22,38.61
"20260301194200","SCDC4",2.44,29.24
"20260301194300","SCDC4",2.93,35.20
"20260301194400","SCDC4",2.96,35.50
"20260301194500","SCDC4",2.62,31.39
"20260301194600","SCDC4",3.12,37.39
"20260301194700","SCDC4",2.67,32.03
"20260301194800","SCDC4",2.73,32.81
"20260301194900","SCDC4",3.11,37.30
"20260301195000","SCDC4",3.71,44.55
"20260301195100","SCDC4",3.03,36.34
"20260301195200","SCDC4",2.92,34.98
"20260301195300","SCDC4",2.51,30.12
"20260301195400","SCDC4",3.04,36.53
"20260301195500","SCDC4",3.10,37.16
"20260301195600","SCDC4",2.51,30.08
"20260301195700","SCDC4",2.43,29.15
"20260301195800","SCDC4",2.40,28.77
"20260301195900","SCDC4",2.90,34.83
"20260301200000","SCDC4",2.47,29.65
"20260301200100","SCDC4",2.53,30.35
"20260301200200","SCDC4",2.98,35.77
"20260301200300","SCDC4",2.55,30.57
"20260301200400","SCDC4",2.99,35.93
"20260301200500","SCDC4",2.49,29.88
"20260301200600","SCDC4",2.51,30.18
"20260301200700","SCDC4",2.09,25.07
"20260301200800","SCDC4",2.19,26.27
"20260301200900","SCDC4",2.37,28.46
"20260301201000","SCDC4",2.53,30.31
"20260301201100","SCDC4",2.06,24.72
"20260301201200","SCDC4",2.17,26.09
"20260301201300","SCDC4",2.71,32.49
"20260301201400","SCDC4",2.72,32.59
"20260301201500","SCDC4",2.21,26.48
"20260301201600","SCDC4",1.40,16.74
"20260301201700","SCDC4",2.87,34.48
"20260301201800","SCDC4",2.12,25.44
"20260301201900","SCDC4",2.47,29.59
"20260301202000","SCDC4",1.75,20.98
"20260301202100","SCDC4",2.15,25.86
"20260301202200","SCDC4",2.04,24.45
"20260301202300","SCDC4",1.90,22.79
"20260301202400","SCDC4",2.31,27.70
"20260301202500","SCDC4",2.15,25.84
"20260301202600","SCDC4",2.15,25.74
"20260301202700","SCDC4",1.29,15.52
"20260301202800","SCDC4",1.94,23.32
"20260301202900","SCDC4",2.10,25.26
"20260301203000","SCDC4",2.69,32.25
"20260301203100","SCDC4",2.18,26.20
"20260301203200","SCDC4",1.58,18.98
"20260301203300","SCDC4",2.40,28.83
"20260301203400","SCDC4",2.14,25.66
"20260301203500","SCDC4",1.62,19.39
"20260301203600","SCDC4",2.42,28.99
"20260301203700","SCDC4",1.98,23.74
"20260301203800","SCDC4",2.12,25.42
"20260301203900","SCDC4",2.26,27.16
"20260301204000","SCDC4",1.94,23.23
"20260301204100","SCDC4",1.99,23.90
"20260301204200","SCDC4",1.92,23.02
"20260301204300","SCDC4",2.47,29.62
"20260301204400","SCDC4",2.43,29.15
"20260301204500","SCDC4",1.88,22.55
"20260301204600","SCDC4",1.96,23.55
"20260301204700","SCDC4",1.46,17.51
"20260301204800","SCDC4",2.26,27.07
"20260301204900","SCDC4",1.96,23.57
"20260301205000","SCDC4",2.38,28.61
"20260301205100","SCDC4",1.69,20.27
"20260301205200","SCDC4",1.80,21.66
"20260301205300","SCDC4",2.44,29.25
"20260301205400","SCDC4",2.24,26.92
"20260301205500","SCDC4",1.62,19.42
"20260301205600","SCDC4",1.37,16.40
"20260301205700","SCDC4",2.00,23.99
"20260301205800","SCDC4",1.94,23.25
"20260301205900","SCDC4",1.95,23.42
"20260301210000","SCDC4",1.26,15.15
"20260301210100","SCDC4",1.78,21.39
"20260301210200","SCDC4",1.86,22.34
"20260301210300","SCDC4",1.51,18.07
"20260301210400","SCDC4",1.46,17.51
"20260301210500","SCDC4",1.79,21.54
"20260301210600","SCDC4",1.84,22.09
"20260301210700","SCDC4",1.70,20.35
"20260301210800","SCDC4",1.43,17.20
"20260301210900","SCDC4",1.97,23.66
"20260301211000","SCDC4",1.48,17.77
"20260301211100","SCDC4",1.25,14.95
"20260301211200","SCDC4",1.60,19.20
"20260301211300","SCDC4",1.90,22.79
"20260301211400","SCDC4",1.59,19.08
"20260301211500","SCDC4",2.03,24.36
"20260301211600","SCDC4",1.88,22.59
"20260301211700","SCDC4",1.09,13.05
"20260301211800","SCDC4",1.58,18.96
"20260301211900","SCDC4",1.82,21.88
"20260301212000","SCDC4",1.23,14.71
"20260301212100","SCDC4",1.74,20.93
"20260301212200","SCDC4",1.10,13.18
"20260301212300","SCDC4",1.39,16.62
"20260301212400","SCDC4",1.18,14.22
"20260301212500","SCDC4",1.33,15.96
"20260301212600","SCDC4",1.18,14.15
"20260301212700","SCDC4",1.13,13.60
"20260301212800","SCDC4",1.10,13.14
"20260301212900","SCDC4",1.65,19.74
"20260301213000","SCDC4",1.39,16.65
"20260301213100","SCDC4",2.08,25.02
"20260301213200","SCDC4",1.11,13.26
"20260301213300","SCDC4",1.68,20.20
"20260301213400","SCDC4",1.59,19.09
"20260301213500","SCDC4",1.30,15.60
"20260301213600","SCDC4",0.86,10.26
"20260301213700","SCDC4",1.16,13.91
"20260301213800","SCDC4",1.24,14.85
"20260301213900","SCDC4",1.62,19.40
"20260301214000","SCDC4",0.99,11.84
"20260301214100","SCDC4",1.19,14.24
"20260301214200","SCDC4",1.30,15.60
"20260301214300","SCDC4",1.03,12.31
"20260301214400","SCDC4",1.49,17.87
"20260301214500","SCDC4",0.59,7.10
"20260301214600","SCDC4",1.19,14.31
"20260301214700","SCDC4",0.97,11.62
"20260301214800","SCDC4",1.04,12.46
"20260301214900","SCDC4",1.14,13.66
"20260301215000","SCDC4",0.52,6.28
"20260301215100","SCDC4",1.11,13.27
"20260301215200","SCDC4",1.30,15.62
"20260301215300","SCDC4",0.87,10.47
"20260301215400","SCDC4",1.29,15.45
"20260301215500","SCDC4",0.67,8.07
"20260301215600","SCDC4",1.31,15.73
"20260301215700","SCDC4",1.10,13.17
"20260301215800","SCDC4",1.01,12.15
"20260301215900","SCDC4",1.65,19.80
"20260301220000","SCDC4",1.04,12.47
"20260301220100","SCDC4",1.64,19.63
"20260301220200","SCDC4",1.45,17.43
"20260301220300","SCDC4",0.65,7.81
"20260301220400","SCDC4",1.17,14.03
"20260301220500","SCDC4",1.06,12.73
"20260301220600","SCDC4",0.97,11.65
"20260301220700","SCDC4",1.27,15.28
"20260301220800","SCDC4",0.69,8.26
"20260301220900","SCDC4",1.12,13.46
