"datahora","objeto","valor","watts"
"20260301110500","SCDC3",8.37,100.47
"20260301110600","SCDC3",8.18,98.16
"20260301110700","SCDC3",8.68,104.16
"20260301110800","SCDC3",8.59,103.05
"20260301110900","SCDC3",8.58,102.95
"20260301111000","SCDC3",8.77,105.24
"20260301111100","SCDC3",8.10,97.18
"20260301111200","SCDC3",8.51,102.06
"20260301111300","SCDC3",8.73,104.75
"20260301111400","SCDC3",9.20,110.42
"20260301111500","SCDC3",8.80,105.66
"20260301111600","SCDC3",8.08,96.93
"20260301111700","SCDC3",7.97,95.66
"20260301111800","SCDC3",8.58,102.96
"20260301111900","SCDC3",8.28,99.38
"20260301112000","SCDC3",8.88,106.52
"20260301112100","SCDC3",8.48,101.77
"20260301112200","SCDC3",8.75,104.96
"20260301112300","SCDC3",8.92,107.02
"20260301112400","SCDC3",8.68,104.20
"20260301112500","SCDC3",8.51,102.15
"20260301112600","SCDC3",8.93,107.16
"20260301112700","SCDC3",8.49,101.88
"20260301112800","SCDC3",8.86,106.27
"20260301112900","SCDC3",8.89,106.70
"20260301113000","SCDC3",9.17,110.08
"20260301113100","SCDC3",8.58,102.91
"20260301113200","SCDC3",8.70,104.40
"20260301113300","SCDC3",8.36,100.28
"20260301113400","SCDC3",8.53,102.33
"20260301113500","SCDC3",8.90,106.82
"20260301113600","SCDC3",8.39,100.68
"20260301113700","SCDC3",8.74,104.85
"20260301113800","SCDC3",9.44,113.26
"20260301113900","SCDC3",8.42,100.98
"20260301114000","SCDC3",9.01,108.18
"20260301114100","SCDC3",9.41,112.96
"20260301114200","SCDC3",9.38,112.60
"20260301114300","SCDC3",8.87,106.39
"20260301114400","SCDC3",9.30,111.63
"20260301114500","SCDC3",9.33,111.96
"20260301114600","SCDC3",8.97,107.67
"20260301114700","SCDC3",8.82,105.82
"20260301114800","SCDC3",8.95,107.39
"20260301114900","SCDC3",9.06,108.68
"20260301115000","SCDC3",9.43,113.17
"20260301115100","SCDC3",9.10,109.25
"20260301115200","SCDC3",9.02,108.26
"20260301115300","SCDC3",9.03,108.38
"20260301115400","SCDC3",8.35,100.22
"20260301115500","SCDC3",9.58,114.99
"20260301115600","SCDC3",9.22,110.59
"20260301115700","SCDC3",9.60,115.14
"20260301115800","SCDC3",9.17,109.98
"20260301115900","SCDC3",9.39,112.62
"20260301120000","SCDC3",9.77,117.20
"20260301120100","SCDC3",9.08,108.98
"20260301120200","SCDC3",9.40,112.82
"20260301120300","SCDC3",9.42,112.99
"20260301120400","SCDC3",9.92,118.99
"20260301120500","SCDC3",9.73,116.74
"20260301120600","SCDC3",8.99,107.85
"20260301120700","SCDC3",9.40,112.78
"20260301120800","SCDC3",9.53,114.32
"20260301120900","SCDC3",9.59,115.06
"20260301121000","SCDC3",9.55,114.61
"20260301121100","SCDC3",8.78,105.34
"20260301121200","SCDC3",9.24,110.83
"20260301121300","SCDC3",9.74,116.93
"20260301121400","SCDC3",9.25,110.97
"20260301121500","SCDC3",9.33,111.99
"20260301121600","SCDC3",9.80,117.65
"20260301121700","SCDC3",9.44,113.24
"20260301121800","SCDC3",9.41,112.91
"20260301121900","SCDC3",9.45,113.34
"20260301122000","SCDC3",9.39,112.65
"20260301122100","SCDC3",9.35,112.18
"20260301122200","SCDC3",9.53,114.41
"20260301122300","SCDC3",9.70,116.36
"20260301122400","SCDC3",9.53,114.32
"20260301122500","SCDC3",10.12,121.39
"20260301122600","SCDC3",9.07,108.87
"20260301122700","SCDC3",9.75,117.05
"20260301122800","SCDC3",9.46,113.51
"20260301122900","SCDC3",9.42,113.03
"20260301123000","SCDC3",10.39,124.63
"20260301123100","SCDC3",9.67,116.08
"20260301123200","SCDC3",9.50,114.04
"20260301123300","SCDC3",9.32,111.84
"20260301123400","SCDC3",9.73,116.74
"20260301123500","SCDC3",10.00,120.01
"20260301123600","SCDC3",9.70,116.34
"20260301123700","SCDC3",9.75,116.95
"20260301123800","SCDC3",9.03,108.33
"20260301123900","SCDC3",9.98,119.77
"20260301124000","SCDC3",9.56,114.68
"20260301124100","SCDC3",9.92,119.05
"20260301124200","SCDC3",9.82,117.82
"20260301124300","SCDC3",10.59,127.09
"20260301124400","SCDC3",9.87,118.41
"20260301124500","SCDC3",9.13,109.57
"20260301124600","SCDC3",10.15,121.81
"20260301124700","SCDC3",8.72,104.60
"20260301124800","SCDC3",10.75,128.97
"20260301124900","SCDC3",10.07,120.82
"20260301125000","SCDC3",9.47,113.59
"20260301125100","SCDC3",10.64,127.71
"20260301125200","SCDC3",9.79,117.53
"20260301125300","SCDC3",9.51,114.08
"20260301125400","SCDC3",10.27,123.25
"20260301125500","SCDC3",9.80,117.64
"20260301125600","SCDC3",9.97,119.61
"20260301125700","SCDC3",9.97,119.60
"20260301125800","SCDC3",10.33,123.98
"20260301125900","SCDC3",10.14,121.67
"20260301130000","SCDC3",9.45,113.34
"20260301130100","SCDC3",9.33,112.01
"20260301130200","SCDC3",9.14,109.73
"20260301130300","SCDC3",10.77,129.19
"20260301130400","SCDC3",10.04,120.52
"20260301130500","SCDC3",10.05,120.59
"20260301130600","SCDC3",9.70,116.41
"20260301130700","SCDC3",9.84,118.11
"20260301130800","SCDC3",9.49,113.90
"20260301130900","SCDC3",10.34,124.03
"20260301131000","SCDC3",9.58,114.93
"20260301131100","SCDC3",9.65,115.74
"20260301131200","SCDC3",9.72,116.59
"20260301131300","SCDC3",9.54,114.52
"20260301131400","SCDC3",9.96,119.57
"20260301131500","SCDC3",9.81,117.78
"20260301131600","SCDC3",10.94,131.32
"20260301131700","SCDC3",10.43,125.21
"20260301131800","SCDC3",9.71,116.46
"20260301131900","SCDC3",10.15,121.78
"20260301132000","SCDC3",9.99,119.83
"20260301132100","SCDC3",9.93,119.19
"20260301132200","SCDC3",9.56,114.71
"20260301132300","SCDC3",9.58,115.02
"20260301132400","SCDC3",9.75,116.98
"20260301132500","SCDC3",10.25,123.02
"20260301132600","SCDC3",9.76,117.06
"20260301132700","SCDC3",10.08,120.97
"20260301132800","SCDC3",10.30,123.55
"20260301132900","SCDC3",9.93,119.22
"20260301133000","SCDC3",9.91,118.93
"20260301133100","SCDC3",10.49,125.88
"20260301133200","SCDC3",10.19,122.33
"20260301133300","SCDC3",10.32,123.88
"20260301133400","SCDC3",10.33,123.95
"20260301133500","SCDC3",10.40,124.79
"20260301133600","SCDC3",10.31,123.66
"20260301133700","SCDC3",10.00,119.99
"20260301133800","SCDC3",9.82,117.86
"20260301133900","SCDC3",9.44,113.24
"20260301134000","SCDC3",9.95,119.35
"20260301134100","SCDC3",10.09,121.08
"20260301134200","SCDC3",10.52,126.20
"20260301134300","SCDC3",10.07,120.84
"20260301134400","SCDC3",9.87,118.39
"20260301134500","SCDC3",10.11,121.33
"20260301134600","SCDC3",10.19,122.23
"20260301134700","SCDC3",9.76,117.14
"20260301134800","SCDC3",9.65,115.84
"20260301134900","SCDC3",10.18,122.18
"20260301135000","SCDC3",10.14,121.66
"20260301135100","SCDC3",9.97,119.65
"20260301135200","SCDC3",9.65,115.79
"20260301135300","SCDC3",9.73,116.80
"20260301135400","SCDC3",10.17,122.05
"20260301135500","SCDC3",9.93,119.21
"20260301135600","SCDC3",10.10,121.25
"20260301135700","SCDC3",9.62,115.46
"20260301135800","SCDC3",9.92,119.07
"20260301135900","SCDC3",9.49,113.87
"20260301140000","SCDC3",9.56,114.78
"20260301140100","SCDC3",9.62,115.40
"20260301140200","SCDC3",9.70,116.45
"20260301140300","SCDC3",9.89,118.70
"20260301140400","SCDC3",10.02,120.28
"20260301140500","SCDC3",10.03,120.37
"20260301140600","SCDC3",9.80,117.64
"20260301140700","SCDC3",9.97,119.70
"20260301140800","SCDC3",10.43,125.14
"20260301140900","SCDC3",9.46,113.55
"20260301141000","SCDC3",9.89,118.63
"20260301141100","SCDC3",9.23,110.72
"20260301141200","SCDC3",9.36,112.36
"20260301141300","SCDC3",9.81,117.74
"20260301141400","SCDC3",9.71,116.56
"20260301141500","SCDC3",10.04,120.52
"20260301141600","SCDC3",10.54,126.46
"20260301141700","SCDC3",9.54,114.54
"20260301141800","SCDC3",9.73,116.81
"20260301141900","SCDC3",9.97,119.66
"20260301142000","SCDC3",10.54,126.52
"20260301142100","SCDC3",9.25,110.94
"20260301142200","SCDC3",9.30,111.57
"20260301142300","SCDC3",9.63,115.57
"20260301142400","SCDC3",9.47,113.69
"20260301142500","SCDC3",9.74,116.88
"20260301142600","SCDC3",10.23,122.81
"20260301142700","SCDC3",9.75,117.05
"20260301142800","SCDC3",9.37,112.48
"20260301142900","SCDC3",9.57,114.79
"20260301143000","SCDC3",9.48,113.81
"20260301143100","SCDC3",10.37,124.47
"20260301143200","SCDC3",9.38,112.51
"20260301143300","SCDC3",9.37,112.39
"20260301143400","SCDC3",10.19,122.33
"20260301143500","SCDC3",9.29,111.44
"20260301143600","SCDC3",9.73,116.81
"20260301143700","SCDC3",9.76,117.13
"20260301143800","SCDC3",10.10,121.24
"20260301143900","SCDC3",9.70,116.38
"20260301144000","SCDC3",9.98,119.74
"20260301144100","SCDC3",9.52,114.29
"20260301144200","SCDC3",9.72,116.67
"20260301144300","SCDC3",9.18,110.14
"20260301144400","SCDC3",9.83,117.97
"20260301144500","SCDC3",9.39,112.74
"20260301144600","SCDC3",9.81,117.66
"20260301144700","SCDC3",9.28,111.37
"20260301144800","SCDC3",9.46,113.57
"20260301144900","SCDC3",9.27,111.18
"20260301145000","SCDC3",9.45,113.39
"20260301145100","SCDC3",9.37,112.39
"20260301145200","SCDC3",9.80,117.62
"20260301145300","SCDC3",9.19,110.33
"20260301145400","SCDC3",9.67,116.01
"20260301145500","SCDC3",8.95,107.42
"20260301145600","SCDC3",9.25,111.02
"20260301145700","SCDC3",9.46,113.54
"20260301145800","SCDC3",9.54,114.48
"20260301145900","SCDC3",8.92,107.08
"20260301150000","SCDC3",9.09,109.13
"20260301150100","SCDC3",9.40,112.74
"20260301150200","SCDC3",9.00,108.05
"20260301150300","SCDC3",8.78,105.40
"20260301150400","SCDC3",9.60,115.16
"20260301150500","SCDC3",9.21,110.51
"20260301150600","SCDC3",9.57,114.79
"20260301150700","SCDC3",9.63,115.56
"20260301150800","SCDC3",8.61,103.32
"20260301150900","SCDC3",9.65,115.85
"20260301151000","SCDC3",8.71,104.54
"20260301151100","SCDC3",8.82,105.88
"20260301151200","SCDC3",9.31,111.66
"20260301151300","SCDC3",9.11,109.32
"20260301151400","SCDC3",8.85,106.16
"20260301151500","SCDC3",9.57,114.82
"20260301151600","SCDC3",9.30,111.57
"20260301151700","SCDC3",9.02,108.22
"20260301151800","SCDC3",9.20,110.44
"20260301151900","SCDC3",9.18,110.14
"20260301152000","SCDC3",8.94,107.34
"20260301152100","SCDC3",9.49,113.86
"20260301152200","SCDC3",9.35,112.19
"20260301152300","SCDC3",8.73,104.81
"20260301152400","SCDC3",9.39,112.73
"20260301152500","SCDC3",8.85,106.17
"20260301152600","SCDC3",9.22,110.60
"20260301152700","SCDC3",8.24,98.84
"20260301152800","SCDC3",9.17,110.04
"20260301152900","SCDC3",8.77,105.24
"20260301153000","SCDC3",8.83,106.00
"20260301153100","SCDC3",8.51,102.16
"20260301153200","SCDC3",8.83,106.01
"20260301153300","SCDC3",8.64,103.71
"20260301153400","SCDC3",8.38,100.57
"20260301153500","SCDC3",8.76,105.15
"20260301153600","SCDC3",9.46,113.51
"20260301153700","SCDC3",8.29,99.51
"20260301153800","SCDC3",8.59,103.14
"20260301153900","SCDC3",9.27,111.19
"20260301154000","SCDC3",8.36,100.37
"20260301154100","SCDC3",8.62,103.43
"20260301154200","SCDC3",8.93,107.13
"20260301154300","SCDC3",7.67,92.07
"20260301154400","SCDC3",8.06,96.71
"20260301154500","SCDC3",8.87,106.45
"20260301154600","SCDC3",9.02,108.20
"20260301154700","SCDC3",8.80,105.64
"20260301154800","SCDC3",8.06,96.75
"20260301154900","SCDC3",8.17,97.99
"20260301155000","SCDC3",8.79,105.48
"20260301155100","SCDC3",7.86,94.29
"20260301155200","SCDC3",8.87,106.44
"20260301155300","SCDC3",8.23,98.75
"20260301155400","SCDC3",7.67,92.06
"20260301155500","SCDC3",8.77,105.18
"20260301155600","SCDC3",8.22,98.68
"20260301155700","SCDC3",8.30,99.56
"20260301155800","SCDC3",8.54,102.53
"20260301155900","SCDC3",8.27,99.20
"20260301160000","SCDC3",7.99,95.91
"20260301160100","SCDC3",8.18,98.13
"20260301160200","SCDC3",8.13,97.58
"20260301160300","SCDC3",7.81,93.73
"20260301160400","SCDC3",8.09,97.13
"20260301160500","SCDC3",8.42,101.04
"20260301160600","SCDC3",7.54,90.44
"20260301160700","SCDC3",8.27,99.19
"20260301160800","SCDC3",8.04,96.50
"20260301160900","SCDC3",7.72,92.66
"20260301161000","SCDC3",7.92,95.01
"20260301161100","SCDC3",7.47,89.63
"20260301161200","SCDC3",8.05,96.57
"20260301161300","SCDC3",7.51,90.14
"20260301161400","SCDC3",7.26,87.13
"20260301161500","SCDC3",8.64,103.68
"20260301161600","SCDC3",7.50,89.96
"20260301161700","SCDC3",7.99,95.83
"20260301161800","SCDC3",8.24,98.93
"20260301161900","SCDC3",7.46,89.48
"20260301162000","SCDC3",7.77,93.25
"20260301162100","SCDC3",7.75,92.98
"20260301162200","SCDC3",7.62,91.49
"20260301162300","SCDC3",7.72,92.65
"20260301162400","SCDC3",7.81,93.76
"20260301162500","SCDC3",7.36,88.33
"20260301162600","SCDC3",7.73,92.73
"20260301162700","SCDC3",7.15,85.76
"20260301162800","SCDC3",7.45,89.41
"20260301162900","SCDC3",7.35,88.19
"20260301163000","SCDC3",7.68,92.13
"20260301163100","SCDC3",7.03,84.33
"20260301163200","SCDC3",7.31,87.68
"20260301163300","SCDC3",7.49,89.87
"20260301163400","SCDC3",7.67,92.06
"20260301163500","SCDC3",6.55,78.55
"20260301163600","SCDC3",7.68,92.16
"20260301163700","SCDC3",6.99,83.89
"20260301163800","SCDC3",7.43,89.12
"20260301163900","SCDC3",7.45,89.37
"20260301164000","SCDC3",6.94,83.28
"20260301164100","SCDC3",7.55,90.63
"20260301164200","SCDC3",7.28,87.32
"20260301164300","SCDC3",7.66,91.88
"20260301164400","SCDC3",6.68,80.20
"20260301164500","SCDC3",7.10,85.25
"20260301164600","SCDC3",7.24,86.87
"20260301164700","SCDC3",7.13,85.57
"20260301164800","SCDC3",7.40,88.81
"20260301164900","SCDC3",7.46,89.47
"20260301165000","SCDC3",6.43,77.15
"20260301165100","SCDC3",6.45,77.37
"20260301165200","SCDC3",7.15,85.84
"20260301165300","SCDC3",6.79,81.48
"20260301165400","SCDC3",6.54,78.42
"20260301165500","SCDC3",6.98,83.81
"20260301165600","SCDC3",6.49,77.87
"20260301165700","SCDC3",6.75,81.05
"20260301165800","SCDC3",6.31,75.71
"20260301165900","SCDC3",7.18,86.18
"20260301170000","SCDC3",6.62,79.47
"20260301170100","SCDC3",6.79,81.49
"20260301170200","SCDC3",6.83,81.98
"20260301170300","SCDC3",6.92,83.07
"20260301170400","SCDC3",7.28,87.33
"20260301170500","SCDC3",7.13,85.56
"20260301170600","SCDC3",6.86,82.28
"20260301170700","SCDC3",6.26,75.16
"20260301170800","SCDC3",6.19,74.24
"20260301170900","SCDC3",7.02,84.25
"20260301171000","SCDC3",7.42,89.03
"20260301171100","SCDC3",6.57,78.82
"20260301171200","SCDC3",6.84,82.09
"20260301171300","SCDC3",6.94,83.28
"20260301171400","SCDC3",7.02,84.20
"20260301171500","SCDC3",6.48,77.71
"20260301171600","SCDC3",6.32,75.87
"20260301171700","SCDC3",6.49,77.84
"20260301171800","SCDC3",5.85,70.15
"20260301171900","SCDC3",6.37,76.47
"20260301172000","SCDC3",6.71,80.56
"20260301172100","SCDC3",6.47,77.65
"20260301172200","SCDC3",5.58,67.02
"20260301172300","SCDC3",6.76,81.12
"20260301172400","SCDC3",5.84,70.06
"20260301172500","SCDC3",6.41,76.88
"20260301172600","SCDC3",6.33,75.97
"20260301172700","SCDC3",5.99,71.90
"20260301172800","SCDC3",5.69,68.27
"20260301172900","SCDC3",6.59,79.07
"20260301173000","SCDC3",6.11,73.34
"20260301173100","SCDC3",6.81,81.71
"20260301173200","SCDC3",6.20,74.43
"20260301173300","SCDC3",5.90,70.82
"20260301173400","SCDC3",6.14,73.73
"20260301173500","SCDC3",5.83,69.94
"20260301173600","SCDC3",6.44,77.22
"20260301173700","SCDC3",5.91,70.94
"20260301173800","SCDC3",5.48,65.71
"20260301173900","SCDC3",5.71,68.58
"20260301174000","SCDC3",6.12,73.46
"20260301174100","SCDC3",5.94,71.33
"20260301174200","SCDC3",5.10,61.17
"20260301174300","SCDC3",5.63,67.51
"20260301174400","SCDC3",5.00,60.01
"20260301174500","SCDC3",5.70,68.37
"20260301174600","SCDC3",5.93,71.20
"20260301174700","SCDC3",5.90,70.83
"20260301174800","SCDC3",5.66,67.88
"20260301174900","SCDC3",5.64,67.63
"20260301175000","SCDC3",6.00,71.99
"20260301175100","SCDC3",5.08,60.94
"20260301175200","SCDC3",5.65,67.80
"20260301175300","SCDC3",5.45,65.39
"20260301175400","SCDC3",5.55,66.56
"20260301175500","SCDC3",5.01,60.14
"20260301175600","SCDC3",5.05,60.58
"20260301175700","SCDC3",4.93,59.15
"20260301175800","SCDC3",5.30,63.55
"20260301175900","SCDC3",5.16,61.92
"20260301180000","SCDC3",5.65,67.80
"20260301180100","SCDC3",5.66,67.87
"20260301180200","SCDC3",5.28,63.37
"20260301180300","SCDC3",4.51,54.09
"20260301180400","SCDC3",5.14,61.74
"20260301180500","SCDC3",4.67,56.09
"20260301180600","SCDC3",5.55,66.60
"20260301180700","SCDC3",4.92,59.09
"20260301180800","SCDC3",5.30,63.58
"20260301180900","SCDC3",5.24,62.94
"20260301181000","SCDC3",4.70,56.35
"20260301181100","SCDC3",5.14,61.72
"20260301181200","SCDC3",4.65,55.82
"20260301181300","SCDC3",5.40,64.79
"20260301181400","SCDC3",5.26,63.10
"20260301181500","SCDC3",4.91,58.98
"20260301181600","SCDC3",5.08,60.97
"20260301181700","SCDC3",4.88,58.51
"20260301181800","SCDC3",5.09,61.09
"20260301181900","SCDC3",4.45,53.40
"20260301182000","SCDC3",3.62,43.46
"20260301182100","SCDC3",5.10,61.15
"20260301182200","SCDC3",4.46,53.56
"20260301182300","SCDC3",5.21,62.48
"20260301182400","SCDC3",4.55,54.61
"20260301182500","SCDC3",4.10,49.24
"20260301182600","SCDC3",4.28,51.31
"20260301182700","SCDC3",4.44,53.26
"20260301182800","SCDC3",4.77,57.27
"20260301182900","SCDC3",3.92,47.02
"20260301183000","SCDC3",4.07,48.87
"20260301183100","SCDC3",4.21,50.48
"20260301183200","SCDC3",4.68,56.21
"20260301183300","SCDC3",4.77,57.21
"20260301183400","SCDC3",4.02,48.19
"20260301183500","SCDC3",4.44,53.26
"20260301183600","SCDC3",4.50,54.01
"20260301183700","SCDC3",4.67,56.08
"20260301183800","SCDC3",3.82,45.90
"20260301183900","SCDC3",4.59,55.12
"20260301184000","SCDC3",4.96,59.53
"20260301184100","SCDC3",4.30,51.64
"20260301184200","SCDC3",4.27,51.18
"20260301184300","SCDC3",4.89,58.73
"20260301184400","SCDC3",4.09,49.11
"20260301184500","SCDC3",4.29,51.54
"20260301184600","SCDC3",3.82,45.85
"20260301184700","SCDC3",4.10,49.23
"20260301184800","SCDC3",3.91,46.94
"20260301184900","SCDC3",5.05,60.56
"20260301185000","SCDC3",3.77,45.24
"20260301185100","SCDC3",4.10,49.23
"20260301185200","SCDC3",4.56,54.74
"20260301185300","SCDC3",4.17,50.01
"20260301185400","SCDC3",4.51,54.07
"20260301185500","SCDC3",4.21,50.51
"20260301185600","SCDC3",4.20,50.37
"20260301185700","SCDC3",3.90,46.79
"20260301185800","SCDC3",3.55,42.60
"20260301185900","SCDC3",3.95,47.35
"20260301190000","SCDC3",3.42,41.02
"20260301190100","SCDC3",3.57,42.80
"20260301190200","SCDC3",4.37,52.43
"20260301190300","SCDC3",3.59,43.07
"20260301190400","SCDC3",3.51,42.15
"20260301190500","SCDC3",3.15,37.75
"20260301190600","SCDC3",4.17,50.00
"20260301190700","SCDC3",3.61,43.30
"20260301190800","SCDC3",3.73,44.78
"20260301190900","SCDC3",3.97,47.59
"20260301191000","SCDC3",3.75,45.03
"20260301191100","SCDC3",3.76,45.15
"20260301191200","SCDC3",3.64,43.70
"20260301191300","SCDC3",3.19,38.27
"20260301191400","SCDC3",4.11,49.36
"20260301191500","SCDC3",3.74,44.89
"20260301191600","SCDC3",3.35,40.19
"20260301191700","SCDC3",3.44,41.24
"20260301191800","SCDC3",4.02,48.25
"20260301191900","SCDC3",4.07,48.86
"20260301192000","SCDC3",3.14,37.64
"20260301192100","SCDC3",3.16,37.96
"20260301192200","SCDC3",3.14,37.68
"20260301192300","SCDC3",3.30,39.60
"20260301192400","SCDC3",3.35,40.15
"20260301192500","SCDC3",3.47,41.60
"20260301192600","SCDC3",3.65,43.75
"20260301192700","SCDC3",3.63,43.60
"20260301192800","SCDC3",2.80,33.60
"20260301192900","SCDC3",3.43,41.16
"20260301193000","SCDC3",3.71,44.51
"20260301193100","SCDC3",4.04,48.49
"20260301193200","SCDC3",3.18,38.14
"20260301193300","SCDC3",3.09,37.12
"20260301193400","SCDC3",2.82,33.81
"20260301193500","SCDC3",2.70,32.44
"20260301193600","SCDC3",2.99,35.91
"20260301193700","SCDC3",2.68,32.20
"20260301193800","SCDC3",2.33,27.95
"20260301193900","SCDC3",3.02,36.23
"20260301194000","SCDC3",2.38,28.57
"20260301194100","SCDC3",3.17,38.10
"20260301194200","SCDC3",2.93,35.20
"20260301194300","SCDC3",3.23,38.79
"20260301194400","SCDC3",2.97,35.61
"20260301194500","SCDC3",3.65,43.83
"20260301194600","SCDC3",2.88,34.60
"20260301194700","SCDC3",3.28,39.33
"20260301194800","SCDC3",2.02,24.29
"20260301194900","SCDC3",3.11,37.29
"20260301195000","SCDC3",3.03,36.30
"20260301195100","SCDC3",2.67,32.01
"20260301195200","SCDC3",3.38,40.62
"20260301195300","SCDC3",2.78,33.33
"20260301195400","SCDC3",2.59,31.10
"20260301195500","SCDC3",3.34,40.07
"20260301195600","SCDC3",2.83,33.94
"20260301195700","SCDC3",2.40,28.79
"20260301195800","SCDC3",3.44,41.25
"20260301195900","SCDC3",2.84,34.11
"20260301200000","SCDC3",2.31,27.73
"20260301200100","SCDC3",2.67,31.99
"20260301200200","SCDC3",2.05,24.56
"20260301200300","SCDC3",3.01,36.15
"20260301200400","SCDC3",2.75,32.97
"20260301200500","SCDC3",2.74,32.84
"20260301200600","SCDC3",3.01,36.17
"20260301200700","SCDC3",2.69,32.23
"20260301200800","SCDC3",2.59,31.13
"20260301200900","SCDC3",2.45,29.34
"20260301201000","SCDC3",2.66,31.88
"20260301201100","SCDC3",2.52,30.28
"20260301201200","SCDC3",2.41,28.93
"20260301201300","SCDC3",2.54,30.44
"20260301201400","SCDC3",2.97,35.67
"20260301201500","SCDC3",2.39,28.70
"20260301201600","SCDC3",1.86,22.32
"20260301201700","SCDC3",1.94,23.25
"20260301201800","SCDC3",1.82,21.83
"20260301201900","SCDC3",2.37,28.47
"20260301202000","SCDC3",1.91,22.91
"20260301202100","SCDC3",2.20,26.36
"20260301202200","SCDC3",2.30,27.63
"20260301202300","SCDC3",2.34,28.06
"20260301202400","SCDC3",2.23,26.80
"20260301202500","SCDC3",2.74,32.92
"20260301202600","SCDC3",2.22,26.68
"20260301202700","SCDC3",2.55,30.63
"20260301202800","SCDC3",2.63,31.53
"20260301202900","SCDC3",2.41,28.93
"20260301203000","SCDC3",2.47,29.64
"20260301203100","SCDC3",2.45,29.45
"20260301203200","SCDC3",2.19,26.27
"20260301203300","SCDC3",1.62,19.49
"20260301203400","SCDC3",2.40,28.84
"20260301203500","SCDC3",2.23,26.77
"20260301203600","SCDC3",1.94,23.24
"20260301203700","SCDC3",2.12,25.42
"20260301203800","SCDC3",2.20,26.38
"20260301203900","SCDC3",1.76,21.18
"20260301204000","SCDC3",1.56,18.76
"20260301204100","SCDC3",1.79,21.48
"20260301204200","SCDC3",2.00,23.99
"20260301204300","SCDC3",2.05,24.55
"20260301204400","SCDC3",2.63,31.56
"20260301204500","SCDC3",1.06,12.73
"20260301204600","SCDC3",0.86,10.32
"20260301204700","SCDC3",2.09,25.12
"20260301204800","SCDC3",2.20,26.39
"20260301204900","SCDC3",2.33,28.01
"20260301205000","SCDC3",1.11,13.38
"20260301205100","SCDC3",2.26,27.10
"20260301205200","SCDC3",1.17,14.00
"20260301205300","SCDC3",1.97,23.58
"20260301205400","SCDC3",1.70,20.39
"20260301205500","SCDC3",2.14,25.66
"20260301205600","SCDC3",2.21,26.49
"20260301205700","SCDC3",1.35,16.16
"20260301205800","SCDC3",1.50,18.05
"20260301205900","SCDC3",1.47,17.65
"20260301210000","SCDC3",1.63,19.62
"20260301210100","SCDC3",1.41,16.92
"20260301210200","SCDC3",1.73,20.76
"20260301210300","SCDC3",1.38,16.57
"20260301210400","SCDC3",1.58,19.02
"20260301210500","SCDC3",1.62,19.38
"20260301210600","SCDC3",2.24,26.85
"20260301210700","SCDC3",1.10,13.20
"20260301210800","SCDC3",1.59,19.03
"20260301210900","SCDC3",1.73,20.74
"20260301211000","SCDC3",1.58,18.93
"20260301211100","SCDC3",1.89,22.66
"20260301211200","SCDC3",1.76,21.09
"20260301211300","SCDC3",1.55,18.61
"20260301211400","SCDC3",1.77,21.20
"20260301211500","SCDC3",1.34,16.04
"20260301211600","SCDC3",1.61,19.27
"20260301211700","SCDC3",1.80,21.58
"20260301211800","SCDC3",1.25,15.06
"20260301211900","SCDC3",1.75,21.00
"20260301212000","SCDC3",1.44,17.23
"20260301212100","SCDC3",1.19,14.30
"20260301212200","SCDC3",1.68,20.16
"20260301212300","SCDC3",1.46,17.52
"20260301212400","SCDC3",1.81,21.74
"20260301212500","SCDC3",1.58,18.93
"20260301212600","SCDC3",1.50,17.98
"20260301212700","SCDC3",1.17,14.04
"20260301212800","SCDC3",1.57,18.87
"20260301212900","SCDC3",0.70,8.42
"20260301213000","SCDC3",1.11,13.29
"20260301213100","SCDC3",1.18,14.17
"20260301213200","SCDC3",0.86,10.37
"20260301213300","SCDC3",1.01,12.13
"20260301213400","SCDC3",1.46,17.54
"20260301213500","SCDC3",1.22,14.67
"20260301213600","SCDC3",1.14,13.74
"20260301213700","SCDC3",0.92,10.99
"20260301213800","SCDC3",1.59,19.10
"20260301213900","SCDC3",1.28,15.32
"20260301214000","SCDC3",1.74,20.84
"20260301214100","SCDC3",1.41,16.90
"20260301214200","SCDC3",1.01,12.09
"20260301214300","SCDC3",1.78,21.30
"20260301214400","SCDC3",1.14,13.70
"20260301214500","SCDC3",1.29,15.45
"20260301214600","SCDC3",1.33,15.95
"20260301214700","SCDC3",1.36,16.27
"20260301214800","SCDC3",0.64,7.62
"20260301214900","SCDC3",0.62,7.46
"20260301215000","SCDC3",0.92,11.04
"20260301215100","SCDC3",1.11,13.32
"20260301215200","SCDC3",1.44,17.25
"20260301215300","SCDC3",1.13,13.55
"20260301215400","SCDC3",0.41,4.89
"20260301215500","SCDC3",1.39,16.71
"20260301215600","SCDC3",0.18,2.10
"20260301215700","SCDC3",1.03,12.38
"20260301215800","SCDC3",1.31,15.78
"20260301215900","SCDC3",1.71,20.50
"20260301220000","SCDC3",0.98,11.82
"20260301220100","SCDC3",1.15,13.75
"20260301220200","SCDC3",1.32,15.83
"20260301220300","SCDC3",0.76,9.14
"20260301220400","SCDC3",1.95,23.34
"20260301220500","SCDC3",0.90,10.79
"20260301220600","SCDC3",1.46,17.56
"20260301220700","SCDC3",1.19,14.32
"20260301220800","SCDC3",1.40,16.84
"20260301220900","SCDC3",1.54,18.51
