"datahora","objeto","valor","watts"
"20260301110500","SCDC0",8.97,107.61
"20260301110600","SCDC0",8.06,96.69
"20260301110700","SCDC0",7.98,95.75
"20260301110800","SCDC0",8.51,102.17
"20260301110900","SCDC0",8.82,105.83
"20260301111000","SCDC0",8.61,103.28
"20260301111100","SCDC0",8.53,102.42
"20260301111200","SCDC0",8.28,99.34
"20260301111300","SCDC0",8.27,99.24
"20260301111400","SCDC0",8.48,101.70
"20260301111500","SCDC0",8.67,104.01
"20260301111600","SCDC0",8.68,104.12
"20260301111700","SCDC0",8.64,103.63
"20260301111800","SCDC0",8.25,99.02
"20260301111900","SCDC0",8.56,102.73
"20260301112000","SCDC0",9.47,113.66
"20260301112100","SCDC0",8.50,101.94
"20260301112200","SCDC0",9.01,108.18
"20260301112300","SCDC0",8.71,104.57
"20260301112400","SCDC0",9.03,108.38
"20260301112500","SCDC0",8.45,101.35
"20260301112600","SCDC0",8.34,100.10
"20260301112700","SCDC0",9.54,114.44
"20260301112800","SCDC0",8.33,99.91
"20260301112900","SCDC0",8.28,99.31
"20260301113000","SCDC0",9.11,109.34
"20260301113100","SCDC0",8.91,106.93
"20260301113200","SCDC0",8.69,104.28
"20260301113300","SCDC0",9.17,110.09
"20260301113400","SCDC0",9.17,110.05
"20260301113500","SCDC0",8.41,100.93
"20260301113600","SCDC0",8.95,107.43
"20260301113700","SCDC0",9.12,109.41
"20260301113800","SCDC0",9.24,110.87
"20260301113900","SCDC0",9.48,113.75
"20260301114000","SCDC0",8.23,98.80
"20260301114100","SCDC0",9.10,109.23
"20260301114200","SCDC0",9.48,113.76
"20260301114300","SCDC0",8.94,107.33
"20260301114400","SCDC0",8.82,105.85
"20260301114500","SCDC0",9.53,114.35
"20260301114600","SCDC0",9.34,112.07
"20260301114700","SCDC0",9.56,114.71
"20260301114800","SCDC0",8.85,106.15
"20260301114900","SCDC0",8.81,105.70
"20260301115000","SCDC0",9.83,117.96
"20260301115100","SCDC0",9.30,111.56
"20260301115200","SCDC0",9.09,109.11
"20260301115300","SCDC0",9.46,113.56
"20260301115400","SCDC0",9.84,118.14
"20260301115500","SCDC0",9.48,113.77
"20260301115600","SCDC0",9.85,118.24
"20260301115700","SCDC0",10.04,120.50
"20260301115800","SCDC0",9.39,112.74
"20260301115900","SCDC0",9.01,108.16
"20260301120000","SCDC0",9.61,115.27
"20260301120100","SCDC0",9.28,111.36
"20260301120200","SCDC0",9.01,108.10
"20260301120300","SCDC0",9.70,116.40
"20260301120400","SCDC0",8.83,105.98
"20260301120500","SCDC0",9.18,110.17
"20260301120600","SCDC0",9.98,119.70
"20260301120700","SCDC0",9.50,113.99
"20260301120800","SCDC0",9.38,112.59
"20260301120900","SCDC0",8.99,107.86
"20260301121000","SCDC0",9.65,115.84
"20260301121100","SCDC0",9.05,108.55
"20260301121200","SCDC0",8.82,105.88
"20260301121300","SCDC0",9.42,113.03
"20260301121400","SCDC0",9.67,116.07
"20260301121500","SCDC0",9.35,112.17
"20260301121600","SCDC0",8.84,106.11
"20260301121700","SCDC0",9.45,113.44
"20260301121800","SCDC0",9.76,117.13
"20260301121900","SCDC0",9.27,111.24
"20260301122000","SCDC0",10.04,120.44
"20260301122100","SCDC0",9.07,108.89
"20260301122200","SCDC0",9.64,115.70
"20260301122300","SCDC0",9.61,115.35
"20260301122400","SCDC0",9.31,111.68
"20260301122500","SCDC0",9.97,119.70
"20260301122600","SCDC0",8.84,106.04
"20260301122700","SCDC0",9.36,112.31
"20260301122800","SCDC0",9.73,116.71
"20260301122900","SCDC0",9.75,117.02
"20260301123000","SCDC0",10.13,121.56
"20260301123100","SCDC0",9.52,114.19
"20260301123200","SCDC0",9.65,115.84
"20260301123300","SCDC0",10.34,124.03
"20260301123400","SCDC0",9.52,114.26
"20260301123500","SCDC0",9.64,115.72
"20260301123600","SCDC0",9.50,114.03
"20260301123700","SCDC0",9.43,113.14
"20260301123800","SCDC0",9.20,110.41
"20260301123900","SCDC0",10.29,123.48
"20260301124000","SCDC0",10.52,126.25
"20260301124100","SCDC0",10.01,120.08
"20260301124200","SCDC0",9.09,109.09
"20260301124300","SCDC0",9.65,115.75
"20260301124400","SCDC0",10.32,123.89
"20260301124500","SCDC0",9.46,113.52
"20260301124600","SCDC0",9.84,118.09
"20260301124700","SCDC0",9.49,113.88
"20260301124800","SCDC0",10.00,119.98
"20260301124900","SCDC0",9.87,118.44
"20260301125000","SCDC0",9.93,119.18
"20260301125100","SCDC0",9.81,117.71
"20260301125200","SCDC0",10.20,122.43
"20260301125300","SCDC0",9.53,114.39
"20260301125400","SCDC0",9.61,115.29
"20260301125500","SCDC0",10.46,125.46
"20260301125600","SCDC0",9.42,113.10
"20260301125700","SCDC0",10.10,121.14
"20260301125800","SCDC0",9.93,119.14
"20260301125900","SCDC0",9.87,118.43
"20260301130000","SCDC0",9.72,116.66
"20260301130100","SCDC0",9.82,117.87
"20260301130200","SCDC0",9.11,109.37
"20260301130300","SCDC0",9.84,118.07
"20260301130400","SCDC0",9.34,112.05
"20260301130500","SCDC0",9.95,119.46
"20260301130600","SCDC0",9.51,114.12
"20260301130700","SCDC0",9.30,111.55
"20260301130800","SCDC0",9.51,114.09
"20260301130900","SCDC0",9.62,115.43
"20260301131000","SCDC0",9.87,118.40
"20260301131100","SCDC0",10.00,119.96
"20260301131200","SCDC0",10.72,128.59
"20260301131300","SCDC0",9.95,119.37
"20260301131400","SCDC0",11.06,132.69
"20260301131500","SCDC0",10.02,120.26
"20260301131600","SCDC0",9.95,119.42
"20260301131700","SCDC0",9.37,112.43
"20260301131800","SCDC0",9.32,111.89
"20260301131900","SCDC0",9.82,117.90
"20260301132000","SCDC0",10.19,122.26
"20260301132100","SCDC0",10.32,123.82
"20260301132200","SCDC0",10.33,123.91
"20260301132300","SCDC0",10.15,121.74
"20260301132400","SCDC0",10.93,131.14
"20260301132500","SCDC0",10.42,125.04
"20260301132600","SCDC0",10.08,120.92
"20260301132700","SCDC0",10.43,125.13
"20260301132800","SCDC0",9.71,116.50
"20260301132900","SCDC0",10.16,121.93
"20260301133000","SCDC0",9.96,119.53
"20260301133100","SCDC0",10.28,123.31
"20260301133200","SCDC0",10.35,124.21
"20260301133300","SCDC0",9.60,115.21
"20260301133400","SCDC0",9.90,118.79
"20260301133500","SCDC0",9.91,118.98
"20260301133600","SCDC0",9.64,115.65
"20260301133700","SCDC0",10.05,120.66
"20260301133800","SCDC0",9.96,119.57
"20260301133900","SCDC0",9.67,116.04
"20260301134000","SCDC0",10.07,120.89
"20260301134100","SCDC0",10.90,130.86
"20260301134200","SCDC0",10.69,128.31
"20260301134300","SCDC0",9.95,119.42
"20260301134400","SCDC0",9.57,114.78
"20260301134500","SCDC0",9.29,111.51
"20260301134600","SCDC0",10.57,126.87
"20260301134700","SCDC0",9.68,116.18
"20260301134800","SCDC0",9.60,115.23
"20260301134900","SCDC0",10.32,123.78
"20260301135000","SCDC0",9.74,116.92
"20260301135100","SCDC0",9.99,119.91
"20260301135200","SCDC0",10.15,121.83
"20260301135300","SCDC0",9.91,118.88
"20260301135400","SCDC0",10.15,121.82
"20260301135500","SCDC0",9.31,111.73
"20260301135600","SCDC0",9.89,118.69
"20260301135700","SCDC0",9.76,117.18
"20260301135800","SCDC0",10.25,123.02
"20260301135900","SCDC0",10.18,122.14
"20260301140000","SCDC0",9.46,113.57
"20260301140100","SCDC0",10.11,121.36
"20260301140200","SCDC0",9.81,117.73
"20260301140300","SCDC0",9.55,114.64
"20260301140400","SCDC0",10.08,120.93
"20260301140500","SCDC0",9.99,119.88
"20260301140600","SCDC0",10.17,122.08
"20260301140700","SCDC0",9.39,112.72
"20260301140800","SCDC0",9.90,118.84
"20260301140900","SCDC0",9.72,116.64
"20260301141000","SCDC0",9.87,118.42
"20260301141100","SCDC0",9.49,113.94
"20260301141200","SCDC0",9.81,117.73
"20260301141300","SCDC0",9.82,117.85
"20260301141400","SCDC0",9.92,119.07
"20260301141500","SCDC0",9.97,119.64
"20260301141600","SCDC0",10.09,121.05
"20260301141700","SCDC0",8.89,106.67
"20260301141800","SCDC0",9.40,112.83
"20260301141900","SCDC0",9.84,118.10
"20260301142000","SCDC0",9.93,119.19
"20260301142100","SCDC0",9.89,118.72
"20260301142200","SCDC0",9.56,114.76
"20260301142300","SCDC0",9.46,113.51
"20260301142400","SCDC0",10.53,126.31
"20260301142500","SCDC0",9.80,117.65
"20260301142600","SCDC0",9.71,116.48
"20260301142700","SCDC0",9.38,112.55
"20260301142800","SCDC0",9.96,119.53
"20260301142900","SCDC0",9.84,118.05
"20260301143000","SCDC0",9.48,113.75
"20260301143100","SCDC0",9.13,109.62
"20260301143200","SCDC0",9.38,112.51
"20260301143300","SCDC0",9.75,116.98
"20260301143400","SCDC0",9.96,119.48
"20260301143500","SCDC0",9.30,111.64
"20260301143600","SCDC0",9.49,113.88
"20260301143700","SCDC0",9.68,116.17
"20260301143800","SCDC0",8.93,107.18
"20260301143900","SCDC0",9.66,115.93
"20260301144000","SCDC0",8.98,107.72
"20260301144100","SCDC0",9.32,111.84
"20260301144200","SCDC0",9.38,112.52
"20260301144300","SCDC0",8.86,106.26
"20260301144400","SCDC0",8.93,107.15
"20260301144500","SCDC0",10.25,122.94
"20260301144600","SCDC0",9.67,116.05
"20260301144700","SCDC0",9.37,112.42
"20260301144800","SCDC0",9.26,111.16
"20260301144900","SCDC0",9.11,109.34
"20260301145000","SCDC0",9.71,116.56
"20260301145100","SCDC0",9.76,117.07
"20260301145200","SCDC0",9.17,110.04
"20260301145300","SCDC0",9.79,117.44
"20260301145400","SCDC0",9.41,112.98
"20260301145500","SCDC0",9.18,110.13
"20260301145600","SCDC0",9.58,114.97
"20260301145700","SCDC0",9.05,108.55
"20260301145800","SCDC0",9.12,109.44
"20260301145900","SCDC0",9.17,110.04
"20260301150000","SCDC0",9.25,111.02
"20260301150100","SCDC0",9.36,112.29
"20260301150200","SCDC0",9.38,112.50
"20260301150300","SCDC0",9.67,116.04
"20260301150400","SCDC0",9.32,111.90
"20260301150500","SCDC0",9.30,111.58
"20260301150600","SCDC0",9.36,112.36
"20260301150700","SCDC0",9.39,112.71
"20260301150800","SCDC0",9.29,111.43
"20260301150900","SCDC0",9.31,111.77
"20260301151000","SCDC0",9.84,118.04
"20260301151100","SCDC0",9.44,113.30
"20260301151200","SCDC0",9.50,114.03
"20260301151300","SCDC0",9.34,112.03
"20260301151400","SCDC0",9.48,113.70
"20260301151500","SCDC0",9.62,115.43
"20260301151600","SCDC0",9.38,112.56
"20260301151700","SCDC0",8.98,107.70
"20260301151800","SCDC0",8.91,106.97
"20260301151900","SCDC0",8.77,105.22
"20260301152000","SCDC0",9.30,111.58
"20260301152100","SCDC0",9.48,113.75
"20260301152200","SCDC0",8.29,99.45
"20260301152300","SCDC0",8.75,105.05
"20260301152400","SCDC0",8.79,105.43
"20260301152500","SCDC0",9.41,112.98
"20260301152600","SCDC0",8.91,106.93
"20260301152700","SCDC0",9.19,110.23
"20260301152800","SCDC0",8.91,106.96
"20260301152900","SCDC0",8.42,101.00
"20260301153000","SCDC0",9.44,113.32
"20260301153100","SCDC0",8.62,103.39
"20260301153200","SCDC0",8.77,105.23
"20260301153300","SCDC0",8.48,101.82
"20260301153400","SCDC0",8.90,106.82
"20260301153500","SCDC0",8.69,104.23
"20260301153600","SCDC0",7.95,95.35
"20260301153700","SCDC0",8.77,105.18
"20260301153800","SCDC0",8.26,99.17
"20260301153900","SCDC0",8.68,104.14
"20260301154000","SCDC0",8.75,105.05
"20260301154100","SCDC0",8.22,98.68
"20260301154200","SCDC0",8.73,104.78
"20260301154300","SCDC0",8.00,96.05
"20260301154400","SCDC0",8.48,101.73
"20260301154500","SCDC0",8.92,107.06
"20260301154600","SCDC0",8.68,104.19
"20260301154700","SCDC0",8.23,98.71
"20260301154800","SCDC0",8.20,98.41
"20260301154900","SCDC0",8.76,105.06
"20260301155000","SCDC0",8.62,103.40
"20260301155100","SCDC0",7.97,95.66
"20260301155200","SCDC0",8.71,104.48
"20260301155300","SCDC0",8.40,100.80
"20260301155400","SCDC0",8.92,106.98
"20260301155500","SCDC0",7.78,93.39
"20260301155600","SCDC0",7.66,91.91
"20260301155700","SCDC0",7.92,95.08
"20260301155800","SCDC0",8.30,99.54
"20260301155900","SCDC0",7.74,92.83
"20260301160000","SCDC0",7.40,88.79
"20260301160100","SCDC0",8.39,100.66
"20260301160200","SCDC0",8.14,97.62
"20260301160300","SCDC0",8.06,96.74
"20260301160400","SCDC0",8.34,100.04
"20260301160500","SCDC0",8.23,98.76
"20260301160600","SCDC0",7.69,92.25
"20260301160700","SCDC0",8.28,99.31
"20260301160800","SCDC0",7.74,92.87
"20260301160900","SCDC0",7.97,95.58
"20260301161000","SCDC0",8.61,103.32
"20260301161100","SCDC0",7.95,95.38
"20260301161200","SCDC0",7.95,95.37
"20260301161300","SCDC0",7.73,92.75
"20260301161400","SCDC0",8.32,99.84
"20260301161500","SCDC0",7.43,89.12
"20260301161600","SCDC0",7.56,90.72
"20260301161700","SCDC0",8.16,97.93
"20260301161800","SCDC0",8.01,96.13
"20260301161900","SCDC0",8.23,98.80
"20260301162000","SCDC0",7.84,94.10
"20260301162100","SCDC0",7.60,91.18
"20260301162200","SCDC0",8.21,98.56
"20260301162300","SCDC0",7.69,92.25
"20260301162400","SCDC0",8.11,97.28
"20260301162500","SCDC0",8.54,102.52
"20260301162600","SCDC0",7.98,95.73
"20260301162700","SCDC0",7.84,94.11
"20260301162800","SCDC0",7.51,90.15
"20260301162900","SCDC0",7.50,89.97
"20260301163000","SCDC0",7.58,90.92
"20260301163100","SCDC0",7.77,93.26
"20260301163200","SCDC0",8.00,95.99
"20260301163300","SCDC0",7.47,89.62
"20260301163400","SCDC0",7.24,86.85
"20260301163500","SCDC0",7.06,84.70
"20260301163600","SCDC0",7.94,95.28
"20260301163700","SCDC0",7.02,84.27
"20260301163800","SCDC0",7.62,91.43
"20260301163900","SCDC0",7.26,87.14
"20260301164000","SCDC0",7.89,94.66
"20260301164100","SCDC0",7.74,92.85
"20260301164200","SCDC0",6.95,83.45
"20260301164300","SCDC0",7.28,87.36
"20260301164400","SCDC0",7.76,93.17
"20260301164500","SCDC0",7.03,84.35
"20260301164600","SCDC0",6.85,82.19
"20260301164700","SCDC0",7.63,91.50
"20260301164800","SCDC0",6.92,83.00
"20260301164900","SCDC0",6.56,78.68
"20260301165000","SCDC0",6.85,82.17
"20260301165100","SCDC0",7.17,86.06
"20260301165200","SCDC0",6.95,83.42
"20260301165300","SCDC0",6.98,83.75
"20260301165400","SCDC0",7.72,92.68
"20260301165500","SCDC0",7.15,85.83
"20260301165600","SCDC0",6.96,83.48
"20260301165700","SCDC0",6.34,76.07
"20260301165800","SCDC0",6.95,83.40
"20260301165900","SCDC0",7.40,88.75
"20260301170000","SCDC0",6.58,79.00
"20260301170100","SCDC0",7.03,84.35
"20260301170200","SCDC0",6.56,78.71
"20260301170300","SCDC0",6.66,79.94
"20260301170400","SCDC0",6.71,80.54
"20260301170500","SCDC0",6.73,80.80
"20260301170600","SCDC0",7.13,85.59
"20260301170700","SCDC0",6.43,77.19
"20260301170800","SCDC0",6.62,79.50
"20260301170900","SCDC0",6.13,73.56
"20260301171000","SCDC0",6.45,77.44
"20260301171100","SCDC0",6.11,73.28
"20260301171200","SCDC0",6.24,74.83
"20260301171300","SCDC0",6.92,83.02
"20260301171400","SCDC0",6.55,78.56
"20260301171500","SCDC0",6.87,82.45
"20260301171600","SCDC0",6.56,78.76
"20260301171700","SCDC0",5.87,70.49
"20260301171800","SCDC0",6.13,73.61
"20260301171900","SCDC0",6.30,75.63
"20260301172000","SCDC0",6.26,75.06
"20260301172100","SCDC0",5.62,67.42
"20260301172200","SCDC0",6.21,74.51
"20260301172300","SCDC0",5.93,71.16
"20260301172400","SCDC0",5.83,70.00
"20260301172500","SCDC0",6.27,75.28
"20260301172600","SCDC0",5.79,69.47
"20260301172700","SCDC0",6.16,73.96
"20260301172800","SCDC0",6.23,74.81
"20260301172900","SCDC0",6.11,73.27
"20260301173000","SCDC0",6.00,71.95
"20260301173100","SCDC0",6.05,72.63
"20260301173200","SCDC0",5.97,71.63
"20260301173300","SCDC0",6.15,73.78
"20260301173400","SCDC0",5.75,69.05
"20260301173500","SCDC0",6.10,73.21
"20260301173600","SCDC0",6.10,73.21
"20260301173700","SCDC0",6.03,72.42
"20260301173800","SCDC0",6.32,75.81
"20260301173900","SCDC0",5.97,71.70
"20260301174000","SCDC0",5.71,68.56
"20260301174100","SCDC0",5.98,71.77
"20260301174200","SCDC0",5.95,71.41
"20260301174300","SCDC0",5.57,66.87
"20260301174400","SCDC0",5.44,65.24
"20260301174500","SCDC0",5.83,70.00
"20260301174600","SCDC0",5.65,67.81
"20260301174700","SCDC0",6.25,74.98
"20260301174800","SCDC0",5.64,67.72
"20260301174900","SCDC0",5.30,63.66
"20260301175000","SCDC0",5.25,63.00
"20260301175100","SCDC0",5.06,60.75
"20260301175200","SCDC0",5.84,70.07
"20260301175300","SCDC0",5.50,65.95
"20260301175400","SCDC0",5.35,64.22
"20260301175500","SCDC0",6.07,72.79
"20260301175600","SCDC0",5.27,63.29
"20260301175700","SCDC0",5.57,66.87
"20260301175800","SCDC0",5.59,67.05
"20260301175900","SCDC0",5.68,68.14
"20260301180000","SCDC0",5.32,63.80
"20260301180100","SCDC0",5.55,66.66
"20260301180200","SCDC0",5.53,66.39
"20260301180300","SCDC0",5.38,64.52
"20260301180400","SCDC0",5.17,62.02
"20260301180500","SCDC0",5.52,66.22
"20260301180600","SCDC0",5.60,67.19
"20260301180700","SCDC0",5.18,62.20
"20260301180800","SCDC0",5.27,63.22
"20260301180900","SCDC0",4.79,57.45
"20260301181000","SCDC0",4.65,55.77
"20260301181100","SCDC0",4.75,57.00
"20260301181200","SCDC0",5.04,60.50
"20260301181300","SCDC0",5.06,60.73
"20260301181400","SCDC0",4.89,58.69
"20260301181500","SCDC0",4.92,58.98
"20260301181600","SCDC0",4.76,57.11
"20260301181700","SCDC0",4.43,53.19
"20260301181800","SCDC0",4.91,58.89
"20260301181900","SCDC0",4.62,55.50
"20260301182000","SCDC0",4.53,54.35
"20260301182100","SCDC0",5.33,63.98
"20260301182200","SCDC0",4.82,57.89
"20260301182300","SCDC0",4.96,59.48
"20260301182400","SCDC0",4.41,52.88
"20260301182500","SCDC0",4.32,51.86
"20260301182600","SCDC0",5.04,60.46
"20260301182700","SCDC0",4.34,52.12
"20260301182800","SCDC0",4.24,50.91
"20260301182900","SCDC0",5.11,61.36
"20260301183000","SCDC0",4.70,56.40
"20260301183100","SCDC0",4.63,55.60
"20260301183200","SCDC0",4.18,50.17
"20260301183300","SCDC0",4.92,59.08
"20260301183400","SCDC0",3.98,47.70
"20260301183500","SCDC0",4.49,53.83
"20260301183600","SCDC0",4.80,57.55
"20260301183700","SCDC0",3.95,47.43
"20260301183800","SCDC0",4.92,59.08
"20260301183900","SCDC0",4.22,50.60
"20260301184000","SCDC0",3.70,44.38
"20260301184100","SCDC0",5.17,61.98
"20260301184200","SCDC0",4.03,48.31
"20260301184300","SCDC0",4.37,52.45
"20260301184400","SCDC0",5.21,62.57
"20260301184500","SCDC0",4.39,52.70
"20260301184600","SCDC0",4.10,49.16
"20260301184700","SCDC0",4.50,54.04
"20260301184800","SCDC0",4.06,48.68
"20260301184900","SCDC0",3.72,44.67
"20260301185000","SCDC0",3.72,44.58
"20260301185100","SCDC0",4.58,54.94
"20260301185200","SCDC0",4.21,50.50
"20260301185300","SCDC0",4.87,58.41
"20260301185400","SCDC0",3.45,41.38
"20260301185500","SCDC0",4.60,55.21
"20260301185600","SCDC0",4.12,49.39
"20260301185700","SCDC0",3.95,47.36
"20260301185800","SCDC0",3.19,38.25
"20260301185900","SCDC0",4.24,50.87
"20260301190000","SCDC0",3.96,47.53
"20260301190100","SCDC0",3.46,41.57
"20260301190200","SCDC0",3.80,45.64
"20260301190300","SCDC0",3.96,47.56
"20260301190400","SCDC0",3.79,45.44
"20260301190500","SCDC0",3.73,44.80
"20260301190600","SCDC0",3.87,46.41
"20260301190700","SCDC0",3.83,45.99
"20260301190800","SCDC0",3.96,47.56
"20260301190900","SCDC0",3.73,44.80
"20260301191000","SCDC0",3.91,46.86
"20260301191100","SCDC0",3.53,42.35
"20260301191200","SCDC0",3.52,42.27
"20260301191300","SCDC0",4.18,50.18
"20260301191400","SCDC0",3.73,44.73
"20260301191500","SCDC0",4.43,53.21
"20260301191600","SCDC0",3.70,44.44
"20260301191700","SCDC0",3.83,46.01
"20260301191800","SCDC0",3.14,37.70
"20260301191900","SCDC0",3.09,37.13
"20260301192000","SCDC0",3.16,37.97
"20260301192100","SCDC0",3.26,39.06
"20260301192200","SCDC0",3.72,44.64
"20260301192300","SCDC0",3.30,39.63
"20260301192400","SCDC0",3.28,39.39
"20260301192500","SCDC0",2.87,34.42
"20260301192600","SCDC0",3.63,43.61
"20260301192700","SCDC0",3.30,39.56
"20260301192800","SCDC0",2.72,32.60
"20260301192900","SCDC0",3.11,37.27
"20260301193000","SCDC0",3.12,37.42
"20260301193100","SCDC0",2.78,33.31
"20260301193200","SCDC0",2.98,35.77
"20260301193300","SCDC0",3.43,41.16
"20260301193400","SCDC0",3.03,36.38
"20260301193500","SCDC0",3.07,36.78
"20260301193600","SCDC0",3.27,39.24
"20260301193700","SCDC0",3.09,37.09
"20260301193800","SCDC0",3.92,47.09
"20260301193900","SCDC0",3.26,39.12
"20260301194000","SCDC0",2.86,34.27
"20260301194100","SCDC0",2.69,32.24
"20260301194200","SCDC0",3.39,40.68
"20260301194300","SCDC0",3.16,37.95
"20260301194400","SCDC0",2.95,35.46
"20260301194500","SCDC0",2.89,34.74
"20260301194600","SCDC0",3.43,41.13
"20260301194700","SCDC0",2.86,34.28
"20260301194800","SCDC0",2.61,31.30
"20260301194900","SCDC0",3.48,41.82
"20260301195000","SCDC0",2.83,34.01
"20260301195100","SCDC0",3.07,36.88
"20260301195200","SCDC0",3.80,45.59
"20260301195300","SCDC0",2.17,26.06
"20260301195400","SCDC0",2.46,29.54
"20260301195500","SCDC0",2.69,32.30
"20260301195600","SCDC0",2.52,30.29
"20260301195700","SCDC0",2.42,29.03
"20260301195800","SCDC0",2.91,34.98
"20260301195900","SCDC0",3.12,37.45
"20260301200000","SCDC0",3.54,42.48
"20260301200100","SCDC0",2.47,29.62
"20260301200200","SCDC0",2.61,31.31
"20260301200300","SCDC0",2.72,32.62
"20260301200400","SCDC0",2.08,24.99
"20260301200500","SCDC0",2.92,35.02
"20260301200600","SCDC0",2.69,32.27
"20260301200700","SCDC0",2.26,27.13
"20260301200800","SCDC0",2.38,28.59
"20260301200900","SCDC0",2.93,35.22
"20260301201000","SCDC0",2.56,30.74
"20260301201100","SCDC0",3.06,36.76
"20260301201200","SCDC0",2.23,26.81
"20260301201300","SCDC0",2.92,35.03
"20260301201400","SCDC0",2.89,34.66
"20260301201500","SCDC0",2.50,30.06
"20260301201600","SCDC0",2.03,24.40
"20260301201700","SCDC0",2.46,29.52
"20260301201800","SCDC0",2.81,33.68
"20260301201900","SCDC0",2.28,27.34
"20260301202000","SCDC0",2.21,26.55
"20260301202100","SCDC0",2.60,31.20
"20260301202200","SCDC0",1.99,23.94
"20260301202300","SCDC0",2.26,27.13
"20260301202400","SCDC0",2.87,34.40
"20260301202500","SCDC0",2.07,24.89
"20260301202600","SCDC0",1.56,18.71
"20260301202700","SCDC0",2.28,27.41
"20260301202800","SCDC0",1.55,18.65
"20260301202900","SCDC0",2.30,27.59
"20260301203000","SCDC0",2.49,29.94
"20260301203100","SCDC0",3.17,38.00
"20260301203200","SCDC0",2.27,27.25
"20260301203300","SCDC0",1.66,19.90
"20260301203400","SCDC0",1.85,22.15
"20260301203500","SCDC0",2.42,28.99
"20260301203600","SCDC0",1.66,19.88
"20260301203700","SCDC0",1.63,19.58
"20260301203800","SCDC0",1.56,18.74
"20260301203900","SCDC0",2.09,25.10
"20260301204000","SCDC0",2.05,24.60
"20260301204100","SCDC0",2.01,24.07
"20260301204200","SCDC0",1.87,22.43
"20260301204300","SCDC0",2.58,30.95
"20260301204400","SCDC0",1.82,21.80
"20260301204500","SCDC0",1.64,19.64
"20260301204600","SCDC0",2.17,26.09
"20260301204700","SCDC0",2.22,26.69
"20260301204800","SCDC0",1.71,20.55
"20260301204900","SCDC0",1.63,19.60
"20260301205000","SCDC0",2.10,25.21
"20260301205100","SCDC0",0.61,7.27
"20260301205200","SCDC0",1.22,14.61
"20260301205300","SCDC0",2.25,27.00
"20260301205400","SCDC0",1.92,23.04
"20260301205500","SCDC0",1.80,21.62
"20260301205600","SCDC0",2.12,25.40
"20260301205700","SCDC0",2.13,25.53
"20260301205800","SCDC0",1.54,18.42
"20260301205900","SCDC0",2.00,23.97
"20260301210000","SCDC0",1.81,21.73
"20260301210100","SCDC0",1.94,23.33
"20260301210200","SCDC0",1.83,21.90
"20260301210300","SCDC0",1.75,20.98
"20260301210400","SCDC0",1.51,18.17
"20260301210500","SCDC0",1.58,18.91
"20260301210600","SCDC0",1.78,21.35
"20260301210700","SCDC0",2.05,24.60
"20260301210800","SCDC0",1.51,18.11
"20260301210900","SCDC0",1.07,12.87
"20260301211000","SCDC0",1.11,13.37
"20260301211100","SCDC0",0.99,11.89
"20260301211200","SCDC0",1.47,17.59
"20260301211300","SCDC0",1.48,17.76
"20260301211400","SCDC0",1.20,14.41
"20260301211500","SCDC0",1.18,14.10
"20260301211600","SCDC0",0.71,8.55
"20260301211700","SCDC0",1.07,12.89
"20260301211800","SCDC0",1.23,14.81
"20260301211900","SCDC0",0.81,9.76
"20260301212000","SCDC0",1.65,19.81
"20260301212100","SCDC0",0.99,11.84
"20260301212200","SCDC0",1.26,15.10
"20260301212300","SCDC0",1.98,23.80
"20260301212400","SCDC0",0.52,6.20
"20260301212500","SCDC0",1.89,22.71
"20260301212600","SCDC0",1.28,15.37
"20260301212700","SCDC0",1.36,16.29
"20260301212800","SCDC0",1.51,18.10
"20260301212900","SCDC0",1.34,16.03
"20260301213000","SCDC0",1.17,14.10
"20260301213100","SCDC0",1.74,20.85
"20260301213200","SCDC0",1.26,15.15
"20260301213300","SCDC0",1.22,14.61
"20260301213400","SCDC0",0.97,11.62
"20260301213500","SCDC0",0.60,7.25
"20260301213600","SCDC0",1.51,18.13
"20260301213700","SCDC0",1.52,18.24
"20260301213800","SCDC0",1.04,12.42
"20260301213900","SCDC0",1.72,20.69
"20260301214000","SCDC0",1.93,23.14
"20260301214100","SCDC0",0.91,10.91
"20260301214200","SCDC0",1.74,20.94
"20260301214300","SCDC0",1.09,13.02
"20260301214400","SCDC0",0.84,10.07
"20260301214500","SCDC0",1.07,12.87
"20260301214600","SCDC0",1.08,12.96
"20260301214700","SCDC0",1.08,12.90
"20260301214800","SCDC0",0.99,11.85
"20260301214900","SCDC0",1.44,17.31
"20260301215000","SCDC0",0.91,10.96
"20260301215100","SCDC0",1.42,17.02
"20260301215200","SCDC0",0.92,11.09
"20260301215300","SCDC0",1.02,12.23
"20260301215400","SCDC0",1.09,13.04
"20260301215500","SCDC0",1.06,12.70
"20260301215600","SCDC0",1.50,18.05
"20260301215700","SCDC0",0.45,5.35
"20260301215800","SCDC0",1.29,15.50
"20260301215900","SCDC0",0.85,10.21
"20260301220000","SCDC0",0.59,7.11
"20260301220100","SCDC0",0.96,11.54
"20260301220200","SCDC0",0.73,8.82
"20260301220300","SCDC0",1.11,13.30
"20260301220400","SCDC0",0.40,4.77
"20260301220500","SCDC0",0.87,10.44
"20260301220600","SCDC0",1.10,13.18
"20260301220700","SCDC0",0.22,2.61
"20260301220800","SCDC0",1.15,13.77
"20260301220900","SCDC0",0.69,8.29
