"datahora","objeto","valor","watts"
"20260301110500","SCDC1",8.63,103.57
"20260301110600","SCDC1",8.17,98.03
"20260301110700","SCDC1",8.15,97.84
"20260301110800","SCDC1",7.99,95.87
"20260301110900","SCDC1",9.20,110.45
"20260301111000","SCDC1",8.37,100.42
"20260301111100","SCDC1",8.44,101.24
"20260301111200","SCDC1",8.42,101.06
"20260301111300","SCDC1",8.14,97.66
"20260301111400","SCDC1",8.33,99.94
"20260301111500","SCDC1",8.91,106.87
"20260301111600","SCDC1",8.13,97.53
"20260301111700","SCDC1",8.72,104.69
"20260301111800","SCDC1",8.18,98.17
"20260301111900","SCDC1",8.75,105.06
"20260301112000","SCDC1",8.07,96.84
"20260301112100","SCDC1",9.18,110.16
"20260301112200","SCDC1",8.03,96.35
"20260301112300","SCDC1",9.17,110.02
"20260301112400","SCDC1",8.73,104.72
"20260301112500","SCDC1",8.44,101.23
"20260301112600","SCDC1",8.57,102.84
"20260301112700","SCDC1",8.05,96.61
"20260301112800","SCDC1",8.86,106.31
"20260301112900","SCDC1",9.00,107.97
"20260301113000","SCDC1",8.71,104.53
"20260301113100","SCDC1",9.10,109.16
"20260301113200","SCDC1",9.23,110.79
"20260301113300","SCDC1",8.85,106.20
"20260301113400","SCDC1",9.22,110.63
"20260301113500","SCDC1",8.91,106.94
"20260301113600","SCDC1",8.93,107.15
"20260301113700","SCDC1",9.24,110.92
"20260301113800","SCDC1",8.41,100.91
"20260301113900","SCDC1",9.57,114.82
"20260301114000","SCDC1",8.59,103.11
"20260301114100","SCDC1",8.99,107.84
"20260301114200","SCDC1",8.38,100.61
"20260301114300","SCDC1",9.57,114.88
"20260301114400","SCDC1",9.31,111.71
"20260301114500","SCDC1",9.27,111.24
"20260301114600","SCDC1",8.96,107.54
"20260301114700","SCDC1",8.65,103.84
"20260301114800","SCDC1",8.86,106.33
"20260301114900","SCDC1",8.64,103.63
"20260301115000","SCDC1",8.66,103.92
"20260301115100","SCDC1",9.10,109.20
"20260301115200","SCDC1",9.28,111.35
"20260301115300","SCDC1",8.37,100.43
"20260301115400","SCDC1",9.94,119.29
"20260301115500","SCDC1",9.10,109.20
"20260301115600","SCDC1",8.97,107.65
"20260301115700","SCDC1",9.56,114.72
"20260301115800","SCDC1",9.36,112.31
"20260301115900","SCDC1",9.19,110.26
"20260301120000","SCDC1",8.89,106.66
"20260301120100","SCDC1",9.56,114.74
"20260301120200","SCDC1",9.75,117.00
"20260301120300","SCDC1",9.44,113.33
"20260301120400","SCDC1",9.15,109.77
"20260301120500","SCDC1",9.56,114.72
"20260301120600","SCDC1",9.03,108.35
"20260301120700","SCDC1",8.71,104.52
"20260301120800","SCDC1",9.08,109.00
"20260301120900","SCDC1",8.81,105.73
"20260301121000","SCDC1",9.17,110.08
"20260301121100","SCDC1",9.40,112.74
"20260301121200","SCDC1",9.29,111.47
"20260301121300","SCDC1",9.83,117.99
"20260301121400","SCDC1",9.71,116.57
"20260301121500","SCDC1",9.49,113.94
"20260301121600","SCDC1",9.36,112.35
"20260301121700","SCDC1",9.62,115.50
"20260301121800","SCDC1",9.82,117.90
"20260301121900","SCDC1",9.61,115.29
"20260301122000","SCDC1",9.55,114.55
"20260301122100","SCDC1",9.70,116.45
"20260301122200","SCDC1",9.73,116.79
"20260301122300","SCDC1",10.23,122.72
"20260301122400","SCDC1",9.62,115.41
"20260301122500","SCDC1",9.48,113.79
"20260301122600","SCDC1",9.65,115.76
"20260301122700","SCDC1",9.80,117.54
"20260301122800","SCDC1",9.63,115.56
"20260301122900","SCDC1",9.96,119.51
"20260301123000","SCDC1",9.54,114.47
"20260301123100","SCDC1",9.69,116.34
"20260301123200","SCDC1",9.22,110.65
"20260301123300","SCDC1",9.48,113.80
"20260301123400","SCDC1",9.14,109.71
"20260301123500","SCDC1",9.71,116.48
"20260301123600","SCDC1",9.66,115.89
"20260301123700","SCDC1",8.91,106.90
"20260301123800","SCDC1",10.20,122.36
"20260301123900","SCDC1",9.20,110.35
"20260301124000","SCDC1",10.00,120.01
"20260301124100","SCDC1",9.74,116.84
"20260301124200","SCDC1",9.41,112.90
"20260301124300","SCDC1",10.11,121.27
"20260301124400","SCDC1",10.08,120.92
"20260301124500","SCDC1",10.04,120.47
"20260301124600","SCDC1",9.96,119.51
"20260301124700","SCDC1",9.41,112.88
"20260301124800","SCDC1",10.12,121.49
"20260301124900","SCDC1",10.13,121.53
"20260301125000","SCDC1",9.66,115.87
"20260301125100","SCDC1",9.24,110.91
"20260301125200","SCDC1",9.84,118.13
"20260301125300","SCDC1",10.43,125.19
"20260301125400","SCDC1",9.68,116.22
"20260301125500","SCDC1",9.45,113.34
"20260301125600","SCDC1",9.87,118.48
"20260301125700","SCDC1",9.29,111.50
"20260301125800","SCDC1",10.48,125.73
"20260301125900","SCDC1",10.12,121.43
"20260301130000","SCDC1",10.07,120.80
"20260301130100","SCDC1",10.30,123.60
"20260301130200","SCDC1",9.62,115.48
"20260301130300","SCDC1",10.24,122.82
"20260301130400","SCDC1",10.43,125.10
"20260301130500","SCDC1",10.05,120.57
"20260301130600","SCDC1",9.88,118.51
"20260301130700","SCDC1",10.31,123.76
"20260301130800","SCDC1",10.13,121.54
"20260301130900","SCDC1",9.76,117.06
"20260301131000","SCDC1",10.26,123.08
"20260301131100","SCDC1",10.24,122.87
"20260301131200","SCDC1",9.30,111.58
"20260301131300","SCDC1",10.05,120.64
"20260301131400","SCDC1",10.31,123.74
"20260301131500","SCDC1",10.19,122.25
"20260301131600","SCDC1",10.54,126.47
"20260301131700","SCDC1",10.04,120.52
"20260301131800","SCDC1",10.11,121.28
"20260301131900","SCDC1",9.86,118.35
"20260301132000","SCDC1",9.96,119.55
"20260301132100","SCDC1",10.50,125.96
"20260301132200","SCDC1",10.50,125.96
"20260301132300","SCDC1",9.53,114.41
"20260301132400","SCDC1",10.34,124.09
"20260301132500","SCDC1",9.89,118.66
"20260301132600","SCDC1",10.34,124.13
"20260301132700","SCDC1",10.69,128.32
"20260301132800","SCDC1",10.26,123.15
"20260301132900","SCDC1",9.86,118.37
"20260301133000","SCDC1",9.78,117.30
"20260301133100","SCDC1",10.27,123.28
"20260301133200","SCDC1",9.67,116.00
"20260301133300","SCDC1",10.25,122.94
"20260301133400","SCDC1",10.28,123.38
"20260301133500","SCDC1",9.63,115.61
"20260301133600","SCDC1",9.73,116.72
"20260301133700","SCDC1",10.85,130.16
"20260301133800","SCDC1",9.23,110.77
"20260301133900","SCDC1",9.76,117.14
"20260301134000","SCDC1",10.00,120.01
"20260301134100","SCDC1",9.57,114.85
"20260301134200","SCDC1",10.48,125.80
"20260301134300","SCDC1",10.18,122.15
"20260301134400","SCDC1",10.12,121.48
"20260301134500","SCDC1",10.25,123.01
"20260301134600","SCDC1",10.00,120.02
"20260301134700","SCDC1",10.01,120.13
"20260301134800","SCDC1",9.77,117.29
"20260301134900","SCDC1",9.23,110.76
"20260301135000","SCDC1",10.05,120.55
"20260301135100","SCDC1",9.85,118.17
"20260301135200","SCDC1",10.34,124.11
"20260301135300","SCDC1",10.00,120.01
"20260301135400","SCDC1",9.58,114.91
"20260301135500","SCDC1",9.89,118.65
"20260301135600","SCDC1",9.78,117.34
"20260301135700","SCDC1",9.98,119.71
"20260301135800","SCDC1",10.00,119.99
"20260301135900","SCDC1",9.63,115.53
"20260301140000","SCDC1",10.58,127.00
"20260301140100","SCDC1",9.93,119.12
"20260301140200","SCDC1",9.86,118.27
"20260301140300","SCDC1",10.29,123.50
"20260301140400","SCDC1",9.77,117.20
"20260301140500","SCDC1",10.13,121.54
"20260301140600","SCDC1",10.17,122.00
"20260301140700","SCDC1",9.87,118.45
"20260301140800","SCDC1",10.02,120.18
"20260301140900","SCDC1",10.04,120.52
"20260301141000","SCDC1",9.75,117.00
"20260301141100","SCDC1",10.03,120.37
"20260301141200","SCDC1",9.85,118.20
"20260301141300","SCDC1",10.22,122.61
"20260301141400","SCDC1",10.21,122.55
"20260301141500","SCDC1",9.90,118.86
"20260301141600","SCDC1",10.04,120.42
"20260301141700","SCDC1",10.26,123.10
"20260301141800","SCDC1",10.01,120.15
"20260301141900","SCDC1",10.28,123.38
"20260301142000","SCDC1",10.11,121.36
"20260301142100","SCDC1",9.10,109.23
"20260301142200","SCDC1",9.79,117.45
"20260301142300","SCDC1",9.75,116.99
"20260301142400","SCDC1",10.24,122.89
"20260301142500","SCDC1",10.32,123.84
"20260301142600","SCDC1",9.72,116.59
"20260301142700","SCDC1",9.70,116.40
"20260301142800","SCDC1",9.83,118.01
"20260301142900","SCDC1",9.87,118.38
"20260301143000","SCDC1",9.92,119.03
"20260301143100","SCDC1",9.78,117.36
"20260301143200","SCDC1",9.47,113.63
"20260301143300","SCDC1",9.33,111.97
"20260301143400","SCDC1",9.83,117.94
"20260301143500","SCDC1",9.26,111.08
"20260301143600","SCDC1",9.77,117.19
"20260301143700","SCDC1",9.46,113.55
"20260301143800","SCDC1",9.85,118.21
"20260301143900","SCDC1",9.73,116.81
"20260301144000","SCDC1",9.49,113.86
"20260301144100","SCDC1",9.63,115.50
"20260301144200","SCDC1",9.41,112.94
"20260301144300","SCDC1",10.00,120.00
"20260301144400","SCDC1",9.63,115.59
"20260301144500","SCDC1",9.35,112.26
"20260301144600","SCDC1",9.22,110.68
"20260301144700","SCDC1",9.12,109.44
"20260301144800","SCDC1",9.02,108.28
"20260301144900","SCDC1",8.95,107.35
"20260301145000","SCDC1",9.44,113.31
"20260301145100","SCDC1",9.06,108.74
"20260301145200","SCDC1",9.01,108.12
"20260301145300","SCDC1",8.69,104.28
"20260301145400","SCDC1",8.78,105.39
"20260301145500","SCDC1",9.30,111.59
"20260301145600","SCDC1",8.98,107.81
"20260301145700","SCDC1",9.38,112.59
"20260301145800","SCDC1",9.48,113.77
"20260301145900","SCDC1",9.31,111.78
"20260301150000","SCDC1",9.89,118.66
"20260301150100","SCDC1",9.74,116.88
"20260301150200","SCDC1",9.59,115.09
"20260301150300","SCDC1",9.66,115.86
"20260301150400","SCDC1",9.52,114.28
"20260301150500","SCDC1",8.58,102.99
"20260301150600","SCDC1",8.97,107.60
"20260301150700","SCDC1",9.34,112.12
"20260301150800","SCDC1",9.08,108.98
"20260301150900","SCDC1",9.52,114.26
"20260301151000","SCDC1",9.22,110.69
"20260301151100","SCDC1",9.18,110.11
"20260301151200","SCDC1",9.41,112.96
"20260301151300","SCDC1",9.07,108.86
"20260301151400","SCDC1",9.08,108.96
"20260301151500","SCDC1",9.15,109.85
"20260301151600","SCDC1",9.10,109.23
"20260301151700","SCDC1",8.76,105.11
"20260301151800","SCDC1",9.42,113.05
"20260301151900","SCDC1",9.03,108.35
"20260301152000","SCDC1",8.35,100.19
"20260301152100","SCDC1",9.17,110.05
"20260301152200","SCDC1",9.53,114.30
"20260301152300","SCDC1",8.65,103.84
"20260301152400","SCDC1",9.11,109.32
"20260301152500","SCDC1",8.70,104.35
"20260301152600","SCDC1",8.98,107.70
"20260301152700","SCDC1",9.26,111.15
"20260301152800","SCDC1",8.83,105.96
"20260301152900","SCDC1",8.57,102.86
"20260301153000","SCDC1",9.38,112.53
"20260301153100","SCDC1",8.65,103.80
"20260301153200","SCDC1",8.28,99.33
"20260301153300","SCDC1",8.55,102.61
"20260301153400","SCDC1",8.96,107.56
"20260301153500","SCDC1",8.89,106.69
"20260301153600","SCDC1",8.23,98.72
"20260301153700","SCDC1",8.21,98.49
"20260301153800","SCDC1",8.50,102.00
"20260301153900","SCDC1",9.04,108.54
"20260301154000","SCDC1",8.81,105.69
"20260301154100","SCDC1",8.35,100.23
"20260301154200","SCDC1",8.52,102.25
"20260301154300","SCDC1",8.78,105.36
"20260301154400","SCDC1",7.99,95.93
"20260301154500","SCDC1",8.84,106.08
"20260301154600","SCDC1",8.43,101.18
"20260301154700","SCDC1",8.58,102.96
"20260301154800","SCDC1",8.72,104.69
"20260301154900","SCDC1",8.54,102.51
"20260301155000","SCDC1",9.03,108.30
"20260301155100","SCDC1",7.94,95.34
"20260301155200","SCDC1",8.57,102.79
"20260301155300","SCDC1",9.37,112.42
"20260301155400","SCDC1",8.42,101.06
"20260301155500","SCDC1",7.80,93.59
"20260301155600","SCDC1",8.56,102.76
"20260301155700","SCDC1",8.29,99.47
"20260301155800","SCDC1",9.07,108.82
"20260301155900","SCDC1",8.49,101.89
"20260301160000","SCDC1",7.73,92.74
"20260301160100","SCDC1",7.90,94.82
"20260301160200","SCDC1",8.28,99.39
"20260301160300","SCDC1",7.83,93.92
"20260301160400","SCDC1",8.06,96.67
"20260301160500","SCDC1",8.18,98.10
"20260301160600","SCDC1",8.17,98.09
"20260301160700","SCDC1",7.99,95.84
"20260301160800","SCDC1",8.52,102.28
"20260301160900","SCDC1",7.76,93.12
"20260301161000","SCDC1",7.77,93.19
"20260301161100","SCDC1",8.09,97.02
"20260301161200","SCDC1",8.20,98.35
"20260301161300","SCDC1",7.32,87.78
"20260301161400","SCDC1",8.15,97.82
"20260301161500","SCDC1",7.63,91.55
"20260301161600","SCDC1",7.23,86.79
"20260301161700","SCDC1",7.60,91.18
"20260301161800","SCDC1",7.47,89.68
"20260301161900","SCDC1",8.04,96.50
"20260301162000","SCDC1",7.63,91.55
"20260301162100","SCDC1",7.89,94.63
"20260301162200","SCDC1",8.44,101.25
"20260301162300","SCDC1",7.50,89.97
"20260301162400","SCDC1",7.76,93.09
"20260301162500","SCDC1",7.60,91.24
"20260301162600","SCDC1",7.80,93.59
"20260301162700","SCDC1",8.09,97.09
"20260301162800","SCDC1",7.80,93.57
"20260301162900","SCDC1",7.13,85.54
"20260301163000","SCDC1",7.47,89.63
"20260301163100","SCDC1",7.49,89.89
"20260301163200","SCDC1",7.68,92.17
"20260301163300","SCDC1",7.70,92.36
"20260301163400","SCDC1",7.47,89.64
"20260301163500","SCDC1",7.72,92.61
"20260301163600","SCDC1",7.12,85.48
"20260301163700","SCDC1",7.94,95.22
"20260301163800","SCDC1",7.73,92.79
"20260301163900","SCDC1",7.63,91.62
"20260301164000","SCDC1",7.30,87.63
"20260301164100","SCDC1",7.66,91.94
"20260301164200","SCDC1",7.20,86.39
"20260301164300","SCDC1",7.08,84.90
"20260301164400","SCDC1",7.54,90.51
"20260301164500","SCDC1",7.05,84.62
"20260301164600","SCDC1",7.65,91.80
"20260301164700","SCDC1",7.60,91.25
"20260301164800","SCDC1",7.27,87.27
"20260301164900","SCDC1",7.61,91.27
"20260301165000","SCDC1",7.27,87.21
"20260301165100","SCDC1",6.76,81.07
"20260301165200","SCDC1",6.67,80.09
"20260301165300","SCDC1",7.12,85.39
"20260301165400","SCDC1",6.52,78.28
"20260301165500","SCDC1",7.61,91.28
"20260301165600","SCDC1",6.73,80.75
"20260301165700","SCDC1",6.81,81.73
"20260301165800","SCDC1",6.79,81.48
"20260301165900","SCDC1",6.73,80.77
"20260301170000","SCDC1",6.30,75.60
"20260301170100","SCDC1",7.32,87.81
"20260301170200","SCDC1",6.45,77.38
"20260301170300","SCDC1",7.68,92.15
"20260301170400","SCDC1",6.51,78.12
"20260301170500","SCDC1",6.71,80.55
"20260301170600","SCDC1",7.03,84.38
"20260301170700","SCDC1",7.07,84.83
"20260301170800","SCDC1",6.61,79.36
"20260301170900","SCDC1",6.63,79.52
"20260301171000","SCDC1",5.88,70.56
"20260301171100","SCDC1",6.08,72.94
"20260301171200","SCDC1",7.00,83.99
"20260301171300","SCDC1",7.10,85.20
"20260301171400","SCDC1",6.14,73.65
"20260301171500","SCDC1",6.31,75.71
"20260301171600","SCDC1",6.77,81.28
"20260301171700","SCDC1",5.98,71.77
"20260301171800","SCDC1",7.07,84.80
"20260301171900","SCDC1",6.08,72.93
"20260301172000","SCDC1",6.42,76.99
"20260301172100","SCDC1",6.39,76.67
"20260301172200","SCDC1",5.45,65.43
"20260301172300","SCDC1",6.04,72.45
"20260301172400","SCDC1",6.02,72.28
"20260301172500","SCDC1",6.54,78.54
"20260301172600","SCDC1",6.13,73.58
"20260301172700","SCDC1",5.97,71.63
"20260301172800","SCDC1",5.58,67.02
"20260301172900","SCDC1",6.21,74.51
"20260301173000","SCDC1",5.69,68.30
"20260301173100","SCDC1",5.95,71.36
"20260301173200","SCDC1",5.64,67.69
"20260301173300","SCDC1",5.93,71.12
"20260301173400","SCDC1",5.85,70.19
"20260301173500","SCDC1",5.73,68.81
"20260301173600","SCDC1",5.37,64.45
"20260301173700","SCDC1",6.02,72.24
"20260301173800","SCDC1",6.08,72.90
"20260301173900","SCDC1",6.27,75.26
"20260301174000","SCDC1",5.79,69.49
"20260301174100","SCDC1",5.97,71.58
"20260301174200","SCDC1",5.75,69.03
"20260301174300","SCDC1",5.09,61.11
"20260301174400","SCDC1",5.85,70.25
"20260301174500","SCDC1",6.02,72.25
"20260301174600","SCDC1",6.31,75.73
"20260301174700","SCDC1",5.88,70.54
"20260301174800","SCDC1",5.77,69.22
"20260301174900","SCDC1",5.17,62.04
"20260301175000","SCDC1",5.99,71.88
"20260301175100","SCDC1",5.28,63.33
"20260301175200","SCDC1",4.89,58.65
"20260301175300","SCDC1",5.59,67.10
"20260301175400","SCDC1",4.96,59.56
"20260301175500","SCDC1",5.28,63.31
"20260301175600","SCDC1",5.60,67.22
"20260301175700","SCDC1",5.61,67.32
"20260301175800","SCDC1",5.10,61.20
"20260301175900","SCDC1",6.04,72.54
"20260301180000","SCDC1",5.75,68.94
"20260301180100","SCDC1",5.80,69.59
"20260301180200","SCDC1",5.38,64.53
"20260301180300","SCDC1",4.51,54.07
"20260301180400","SCDC1",5.29,63.44
"20260301180500","SCDC1",5.04,60.44
"20260301180600","SCDC1",5.08,60.96
"20260301180700","SCDC1",5.55,66.56
"20260301180800","SCDC1",4.50,54.04
"20260301180900","SCDC1",4.99,59.86
"20260301181000","SCDC1",4.38,52.53
"20260301181100","SCDC1",5.56,66.73
"20260301181200","SCDC1",4.80,57.66
"20260301181300","SCDC1",5.69,68.25
"20260301181400","SCDC1",4.57,54.80
"20260301181500","SCDC1",4.56,54.68
"20260301181600","SCDC1",4.95,59.45
"20260301181700","SCDC1",5.28,63.31
"20260301181800","SCDC1",4.39,52.73
"20260301181900","SCDC1",4.77,57.29
"20260301182000","SCDC1",4.88,58.58
"20260301182100","SCDC1",5.31,63.67
"20260301182200","SCDC1",5.09,61.05
"20260301182300","SCDC1",4.52,54.23
"20260301182400","SCDC1",5.13,61.51
"20260301182500","SCDC1",4.86,58.30
"20260301182600","SCDC1",4.74,56.94
"20260301182700","SCDC1",4.36,52.38
"20260301182800","SCDC1",4.61,55.28
"20260301182900","SCDC1",5.23,62.76
"20260301183000","SCDC1",4.40,52.77
"20260301183100","SCDC1",5.22,62.70
"20260301183200","SCDC1",4.48,53.76
"20260301183300","SCDC1",4.22,50.63
"20260301183400","SCDC1",4.39,52.71
"20260301183500","SCDC1",5.03,60.34
"20260301183600","SCDC1",3.42,41.04
"20260301183700","SCDC1",3.94,47.25
"20260301183800","SCDC1",3.78,45.31
"20260301183900","SCDC1",4.51,54.09
"20260301184000","SCDC1",4.63,55.61
"20260301184100","SCDC1",4.10,49.26
"20260301184200","SCDC1",4.42,53.05
"20260301184300","SCDC1",4.77,57.18
"20260301184400","SCDC1",3.98,47.78
"20260301184500","SCDC1",3.93,47.18
"20260301184600","SCDC1",4.43,53.12
"20260301184700","SCDC1",4.22,50.68
"20260301184800","SCDC1",4.46,53.51
"20260301184900","SCDC1",4.05,48.59
"20260301185000","SCDC1",4.18,50.20
"20260301185100","SCDC1",3.90,46.76
"20260301185200","SCDC1",4.32,51.84
"20260301185300","SCDC1",3.89,46.68
"20260301185400","SCDC1",3.82,45.81
"20260301185500","SCDC1",3.63,43.59
"20260301185600","SCDC1",3.79,45.43
"20260301185700","SCDC1",4.19,50.23
"20260301185800","SCDC1",4.02,48.28
"20260301185900","SCDC1",3.67,44.06
"20260301190000","SCDC1",4.25,51.03
"20260301190100","SCDC1",3.61,43.28
"20260301190200","SCDC1",3.34,40.14
"20260301190300","SCDC1",4.02,48.19
"20260301190400","SCDC1",3.33,39.97
"20260301190500","SCDC1",4.49,53.89
"20260301190600","SCDC1",3.28,39.35
"20260301190700","SCDC1",4.37,52.45
"20260301190800","SCDC1",3.83,45.96
"20260301190900","SCDC1",3.88,46.59
"20260301191000","SCDC1",4.04,48.49
"20260301191100","SCDC1",3.85,46.15
"20260301191200","SCDC1",3.19,38.29
"20260301191300","SCDC1",3.58,42.91
"20260301191400","SCDC1",3.55,42.61
"20260301191500","SCDC1",3.11,37.31
"20260301191600","SCDC1",3.10,37.18
"20260301191700","SCDC1",3.17,37.98
"20260301191800","SCDC1",3.15,37.76
"20260301191900","SCDC1",3.37,40.49
"20260301192000","SCDC1",3.40,40.83
"20260301192100","SCDC1",3.17,37.98
"20260301192200","SCDC1",3.90,46.78
"20260301192300","SCDC1",3.36,40.32
"20260301192400","SCDC1",3.77,45.25
"20260301192500","SCDC1",3.26,39.15
"20260301192600","SCDC1",2.86,34.26
"20260301192700","SCDC1",3.33,39.96
"20260301192800","SCDC1",3.08,36.91
"20260301192900","SCDC1",2.77,33.25
"20260301193000","SCDC1",2.83,33.92
"20260301193100","SCDC1",3.31,39.67
"20260301193200","SCDC1",2.59,31.13
"20260301193300","SCDC1",3.59,43.10
"20260301193400","SCDC1",2.81,33.68
"20260301193500","SCDC1",2.98,35.74
"20260301193600","SCDC1",2.66,31.98
"20260301193700","SCDC1",3.17,38.03
"20260301193800","SCDC1",2.68,32.10
"20260301193900","SCDC1",3.69,44.30
"20260301194000","SCDC1",3.23,38.73
"20260301194100","SCDC1",3.01,36.07
"20260301194200","SCDC1",3.70,44.36
"20260301194300","SCDC1",3.13,37.60
"20260301194400","SCDC1",3.75,44.94
"20260301194500","SCDC1",2.95,35.41
"20260301194600","SCDC1",3.48,41.76
"20260301194700","SCDC1",3.03,36.41
"20260301194800","SCDC1",2.88,34.58
"20260301194900","SCDC1",2.50,30.03
"20260301195000","SCDC1",3.22,38.61
"20260301195100","SCDC1",2.65,31.85
"20260301195200","SCDC1",2.43,29.11
"20260301195300","SCDC1",2.75,33.03
"20260301195400","SCDC1",2.63,31.53
"20260301195500","SCDC1",2.44,29.31
"20260301195600","SCDC1",2.00,23.98
"20260301195700","SCDC1",3.16,37.89
"20260301195800","SCDC1",2.80,33.61
"20260301195900","SCDC1",2.41,28.94
"20260301200000","SCDC1",2.59,31.12
"20260301200100","SCDC1",2.35,28.16
"20260301200200","SCDC1",2.18,26.20
"20260301200300","SCDC1",2.13,25.51
"20260301200400","SCDC1",2.85,34.15
"20260301200500","SCDC1",2.14,25.67
"20260301200600","SCDC1",2.39,28.64
"20260301200700","SCDC1",2.31,27.72
"20260301200800","SCDC1",2.60,31.22
"20260301200900","SCDC1",2.17,26.09
"20260301201000","SCDC1",3.84,46.07
"20260301201100","SCDC1",2.63,31.58
"20260301201200","SCDC1",2.58,31.02
"20260301201300","SCDC1",2.86,34.30
"20260301201400","SCDC1",2.08,24.90
"20260301201500","SCDC1",2.25,26.95
"20260301201600","SCDC1",2.75,33.05
"20260301201700","SCDC1",2.61,31.37
"20260301201800","SCDC1",2.42,29.05
"20260301201900","SCDC1",3.44,41.23
"20260301202000","SCDC1",2.17,26.04
"20260301202100","SCDC1",2.07,24.82
"20260301202200","SCDC1",2.26,27.15
"20260301202300","SCDC1",2.16,25.90
"20260301202400","SCDC1",2.59,31.12
"20260301202500","SCDC1",2.39,28.71
"20260301202600","SCDC1",2.39,28.66
"20260301202700","SCDC1",1.85,22.20
"20260301202800","SCDC1",2.40,28.81
"20260301202900","SCDC1",2.16,25.95
"20260301203000","SCDC1",2.85,34.16
"20260301203100","SCDC1",2.49,29.88
"20260301203200","SCDC1",2.50,30.03
"20260301203300","SCDC1",2.61,31.29
"20260301203400","SCDC1",2.40,28.82
"20260301203500","SCDC1",1.65,19.77
"20260301203600","SCDC1",2.18,26.19
"20260301203700","SCDC1",2.32,27.86
"20260301203800","SCDC1",2.13,25.57
"20260301203900","SCDC1",1.77,21.29
"20260301204000","SCDC1",2.27,27.20
"20260301204100","SCDC1",1.89,22.71
"20260301204200","SCDC1",1.74,20.89
"20260301204300","SCDC1",1.64,19.63
"20260301204400","SCDC1",1.78,21.34
"20260301204500","SCDC1",1.91,22.90
"20260301204600","SCDC1",1.93,23.22
"20260301204700","SCDC1",1.76,21.08
"20260301204800","SCDC1",2.53,30.41
"20260301204900","SCDC1",1.89,22.71
"20260301205000","SCDC1",1.59,19.10
"20260301205100","SCDC1",1.40,16.85
"20260301205200","SCDC1",1.30,15.56
"20260301205300","SCDC1",2.19,26.34
"20260301205400","SCDC1",1.87,22.48
"20260301205500","SCDC1",1.57,18.78
"20260301205600","SCDC1",1.84,22.04
"20260301205700","SCDC1",1.99,23.82
"20260301205800","SCDC1",2.12,25.42
"20260301205900","SCDC1",1.88,22.56
"20260301210000","SCDC1",2.14,25.71
"20260301210100","SCDC1",2.37,28.39
"20260301210200","SCDC1",1.13,13.53
"20260301210300","SCDC1",2.50,29.96
"20260301210400","SCDC1",2.04,24.48
"20260301210500","SCDC1",1.30,15.55
"20260301210600","SCDC1",1.79,21.52
"20260301210700","SCDC1",1.49,17.87
"20260301210800","SCDC1",1.28,15.36
"20260301210900","SCDC1",1.25,14.97
"20260301211000","SCDC1",1.20,14.43
"20260301211100","SCDC1",1.54,18.50
"20260301211200","SCDC1",1.35,16.22
"20260301211300","SCDC1",1.91,22.97
"20260301211400","SCDC1",0.87,10.38
"20260301211500","SCDC1",1.04,12.51
"20260301211600","SCDC1",0.77,9.24
"20260301211700","SCDC1",2.29,27.52
"20260301211800","SCDC1",1.12,13.44
"20260301211900","SCDC1",1.06,12.68
"20260301212000","SCDC1",1.28,15.31
"20260301212100","SCDC1",1.21,14.47
"20260301212200","SCDC1",1.20,14.34
"20260301212300","SCDC1",1.00,11.99
"20260301212400","SCDC1",1.71,20.53
"20260301212500","SCDC1",1.99,23.91
"20260301212600","SCDC1",1.52,18.23
"20260301212700","SCDC1",1.41,16.96
"20260301212800","SCDC1",1.02,12.29
"20260301212900","SCDC1",1.75,21.02
"20260301213000","SCDC1",1.78,21.37
"20260301213100","SCDC1",1.50,17.96
"20260301213200","SCDC1",1.35,16.18
"20260301213300","SCDC1",1.22,14.68
"20260301213400","SCDC1",1.22,14.59
"20260301213500","SCDC1",0.64,7.68
"20260301213600","SCDC1",1.65,19.74
"20260301213700","SCDC1",1.14,13.63
"20260301213800","SCDC1",1.00,11.95
"20260301213900","SCDC1",0.84,10.08
"20260301214000","SCDC1",1.66,19.89
"20260301214100","SCDC1",1.07,12.85
"20260301214200","SCDC1",0.39,4.69
"20260301214300","SCDC1",1.20,14.37
"20260301214400","SCDC1",1.57,18.86
"20260301214500","SCDC1",1.19,14.29
"20260301214600","SCDC1",1.65,19.77
"20260301214700","SCDC1",0.61,7.30
"20260301214800","SCDC1",0.94,11.22
"20260301214900","SCDC1",1.07,12.89
"20260301215000","SCDC1",1.60,19.16
"20260301215100","SCDC1",1.45,17.46
"20260301215200","SCDC1",0.45,5.45
"20260301215300","SCDC1",1.43,17.21
"20260301215400","SCDC1",0.70,8.34
"20260301215500","SCDC1",0.98,11.82
"20260301215600","SCDC1",1.23,14.81
"20260301215700","SCDC1",1.41,16.88
"20260301215800","SCDC1",0.74,8.93
"20260301215900","SCDC1",1.20,14.44
"20260301220000","SCDC1",1.07,12.87
"20260301220100","SCDC1",0.30,3.58
"20260301220200","SCDC1",0.83,10.01
"20260301220300","SCDC1",1.31,15.70
"20260301220400","SCDC1",0.79,9.43
"20260301220500","SCDC1",0.97,11.59
"20260301220600","SCDC1",1.55,18.56
"20260301220700","SCDC1",1.18,14.12
"20260301220800","SCDC1",0.58,6.99
"20260301220900","SCDC1",0.93,11.22
