"datahora","objeto","valor"
"20260301193300","STAX5",34.53
"20260301193400","STAX5",34.58
"20260301193500","STAX5",29.66
"20260301193600","STAX5",32.81
"20260301193700","STAX5",32.85
"20260301193800","STAX5",33.96
"20260301193900","STAX5",34.22
"20260301194000","STAX5",35.96
"20260301194100","STAX5",33.38
"20260301194200","STAX5",34.11
"20260301194300","STAX5",36.09
"20260301194400","STAX5",35.56
"20260301194500","STAX5",32.20
"20260301194600","STAX5",35.23
"20260301194700","STAX5",32.22
"20260301194800","STAX5",33.44
"20260301194900","STAX5",33.09
"20260301195000","STAX5",31.92
"20260301195100","STAX5",35.37
"20260301195200","STAX5",33.32
"20260301195300","STAX5",34.98
"20260301195400","STAX5",34.13
"20260301195500","STAX5",33.92
"20260301195600","STAX5",33.35
"20260301195700","STAX5",35.65
"20260301195800","STAX5",35.44
"20260301195900","STAX5",33.53
"20260301200000","STAX5",34.42
"20260301200100","STAX5",37.27
"20260301200200","STAX5",34.79
"20260301200300","STAX5",35.76
"20260301200400","STAX5",33.42
"20260301200500","STAX5",33.53
"20260301200600","STAX5",36.00
"20260301200700","STAX5",36.98
"20260301200800","STAX5",35.52
"20260301200900","STAX5",36.77
"20260301201000","STAX5",35.23
"20260301201100","STAX5",33.58
"20260301201200","STAX5",36.09
"20260301201300","STAX5",33.70
"20260301201400","STAX5",35.88
"20260301201500","STAX5",36.91
"20260301201600","STAX5",35.14
"20260301201700","STAX5",34.22
"20260301201800","STAX5",38.05
"20260301201900","STAX5",37.50
"20260301202000","STAX5",35.47
"20260301202100","STAX5",34.07
"20260301202200","STAX5",36.83
"20260301202300","STAX5",36.09
"20260301202400","STAX5",34.51
"20260301202500","STAX5",36.06
"20260301202600","STAX5",38.14
"20260301202700","STAX5",37.27
"20260301202800","STAX5",38.26
"20260301202900","STAX5",35.97
"20260301203000","STAX5",36.20
"20260301203100","STAX5",37.02
"20260301203200","STAX5",36.42
"20260301203300","STAX5",37.11
"20260301203400","STAX5",36.72
"20260301203500","STAX5",38.14
"20260301203600","STAX5",35.90
"20260301203700","STAX5",38.34
"20260301203800","STAX5",40.79
"20260301203900","STAX5",37.83
"20260301204000","STAX5",36.32
"20260301204100","STAX5",35.01
"20260301204200","STAX5",37.47
"20260301204300","STAX5",40.33
"20260301204400","STAX5",37.86
"20260301204500","STAX5",36.33
"20260301204600","STAX5",39.52
"20260301204700","STAX5",37.04
"20260301204800","STAX5",40.17
"20260301204900","STAX5",37.29
"20260301205000","STAX5",39.24
"20260301205100","STAX5",38.77
"20260301205200","STAX5",37.50
"20260301205300","STAX5",37.87
"20260301205400","STAX5",37.17
"20260301205500","STAX5",39.21
"20260301205600","STAX5",37.09
"20260301205700","STAX5",40.23
"20260301205800","STAX5",39.68
"20260301205900","STAX5",39.70
"20260301210000","STAX5",41.46
"20260301210100","STAX5",38.98
"20260301210200","STAX5",39.79
"20260301210300","STAX5",37.38
"20260301210400","STAX5",37.42
"20260301210500","STAX5",38.72
"20260301210600","STAX5",37.48
"20260301210700","STAX5",37.65
"20260301210800","STAX5",37.83
"20260301210900","STAX5",37.69
"20260301211000","STAX5",38.96
"20260301211100","STAX5",40.09
"20260301211200","STAX5",38.51
"20260301211300","STAX5",38.73
"20260301211400","STAX5",40.43
"20260301211500","STAX5",36.84
"20260301211600","STAX5",39.42
"20260301211700","STAX5",37.71
"20260301211800","STAX5",38.93
"20260301211900","STAX5",38.65
"20260301212000","STAX5",38.32
"20260301212100","STAX5",39.27
"20260301212200","STAX5",38.65
"20260301212300","STAX5",37.12
"20260301212400","STAX5",39.53
"20260301212500","STAX5",39.60
"20260301212600","STAX5",40.54
"20260301212700","STAX5",37.64
"20260301212800","STAX5",42.07
"20260301212900","STAX5",41.40
"20260301213000","STAX5",39.67
"20260301213100","STAX5",37.69
"20260301213200","STAX5",40.09
"20260301213300","STAX5",40.25
"20260301213400","STAX5",40.21
"20260301213500","STAX5",40.27
"20260301213600","STAX5",39.20
"20260301213700","STAX5",40.43
"20260301213800","STAX5",39.05
"20260301213900","STAX5",38.24
"20260301214000","STAX5",38.54
"20260301214100","STAX5",41.12
"20260301214200","STAX5",41.03
"20260301214300","STAX5",44.00
"20260301214400","STAX5",36.68
"20260301214500","STAX5",40.09
"20260301214600","STAX5",39.53
"20260301214700","STAX5",38.11
"20260301214800","STAX5",42.97
"20260301214900","STAX5",39.57
"20260301215000","STAX5",41.35
"20260301215100","STAX5",40.96
"20260301215200","STAX5",43.48
"20260301215300","STAX5",40.72
"20260301215400","STAX5",38.96
"20260301215500","STAX5",39.27
"20260301215600","STAX5",43.66
"20260301215700","STAX5",42.67
"20260301215800","STAX5",40.56
"20260301215900","STAX5",41.52
"20260301220000","STAX5",38.73
"20260301220100","STAX5",43.26
"20260301220200","STAX5",41.95
"20260301220300","STAX5",41.66
"20260301220400","STAX5",39.94
"20260301220500","STAX5",40.08
"20260301220600","STAX5",42.02
"20260301220700","STAX5",43.35
"20260301220800","STAX5",43.31
"20260301220900","STAX5",41.45
"20260301221000","STAX5",40.26
"20260301221100","STAX5",43.59
"20260301221200","STAX5",42.73
"20260301221300","STAX5",41.66
"20260301221400","STAX5",41.22
"20260301221500","STAX5",41.05
"20260301221600","STAX5",43.41
"20260301221700","STAX5",41.16
"20260301221800","STAX5",40.91
"20260301221900","STAX5",42.84
"20260301222000","STAX5",43.16
"20260301222100","STAX5",42.79
"20260301222200","STAX5",43.30
"20260301222300","STAX5",42.33
"20260301222400","STAX5",41.80
"20260301222500","STAX5",41.87
"20260301222600","STAX5",44.10
"20260301222700","STAX5",41.61
"20260301222800","STAX5",42.03
"20260301222900","STAX5",44.18
"20260301223000","STAX5",42.93
"20260301223100","STAX5",44.00
"20260301223200","STAX5",40.28
"20260301223300","STAX5",40.73
"20260301223400","STAX5",42.89
"20260301223500","STAX5",42.27
"20260301223600","STAX5",42.36
"20260301223700","STAX5",41.98
"20260301223800","STAX5",44.66
"20260301223900","STAX5",43.56
"20260301224000","STAX5",44.81
"20260301224100","STAX5",42.66
"20260301224200","STAX5",42.28
"20260301224300","STAX5",44.09
"20260301224400","STAX5",42.20
"20260301224500","STAX5",43.26
"20260301224600","STAX5",42.12
"20260301224700","STAX5",41.76
"20260301224800","STAX5",43.10
"20260301224900","STAX5",42.57
"20260301225000","STAX5",44.34
"20260301225100","STAX5",40.55
"20260301225200","STAX5",42.77
"20260301225300","STAX5",44.73
"20260301225400","STAX5",42.42
"20260301225500","STAX5",41.81
"20260301225600","STAX5",43.54
"20260301225700","STAX5",41.57
"20260301225800","STAX5",43.38
"20260301225900","STAX5",41.06
"20260301230000","STAX5",45.00
