"datahora","objeto","valor"
"20260301193300","STAX2",33.34
"20260301193400","STAX2",29.79
"20260301193500","STAX2",35.28
"20260301193600","STAX2",35.04
"20260301193700","STAX2",34.57
"20260301193800","STAX2",32.16
"20260301193900","STAX2",35.55
"20260301194000","STAX2",35.77
"20260301194100","STAX2",35.54
"20260301194200","STAX2",33.90
"20260301194300","STAX2",37.33
"20260301194400","STAX2",34.70
"20260301194500","STAX2",36.18
"20260301194600","STAX2",35.02
"20260301194700","STAX2",30.42
"20260301194800","STAX2",33.39
"20260301194900","STAX2",35.10
"20260301195000","STAX2",34.92
"20260301195100","STAX2",35.39
"20260301195200","STAX2",35.45
"20260301195300","STAX2",33.90
"20260301195400","STAX2",34.28
"20260301195500","STAX2",34.76
"20260301195600","STAX2",34.60
"20260301195700","STAX2",36.00
"20260301195800","STAX2",31.76
"20260301195900","STAX2",35.33
"20260301200000","STAX2",35.37
"20260301200100","STAX2",34.29
"20260301200200","STAX2",33.93
"20260301200300","STAX2",33.86
"20260301200400","STAX2",35.24
"20260301200500","STAX2",38.12
"20260301200600","STAX2",35.43
"20260301200700","STAX2",35.21
"20260301200800","STAX2",38.90
"20260301200900","STAX2",36.69
"20260301201000","STAX2",34.92
"20260301201100","STAX2",37.02
"20260301201200","STAX2",36.47
"20260301201300","STAX2",36.85
"20260301201400","STAX2",36.85
"20260301201500","STAX2",34.35
"20260301201600","STAX2",31.96
"20260301201700","STAX2",35.72
"20260301201800","STAX2",35.29
"20260301201900","STAX2",35.67
"20260301202000","STAX2",36.04
"20260301202100","STAX2",36.55
"20260301202200","STAX2",37.55
"20260301202300","STAX2",37.45
"20260301202400","STAX2",36.90
"20260301202500","STAX2",37.81
"20260301202600","STAX2",38.11
"20260301202700","STAX2",37.48
"20260301202800","STAX2",38.62
"20260301202900","STAX2",39.57
"20260301203000","STAX2",37.43
"20260301203100","STAX2",38.07
"20260301203200","STAX2",37.42
"20260301203300","STAX2",37.96
"20260301203400","STAX2",38.49
"20260301203500","STAX2",37.02
"20260301203600","STAX2",36.10
"20260301203700","STAX2",38.22
"20260301203800","STAX2",35.46
"20260301203900","STAX2",38.72
"20260301204000","STAX2",35.38
"20260301204100","STAX2",37.10
"20260301204200","STAX2",35.29
"20260301204300","STAX2",39.06
"20260301204400","STAX2",38.12
"20260301204500","STAX2",38.70
"20260301204600","STAX2",36.37
"20260301204700","STAX2",38.40
"20260301204800","STAX2",36.25
"20260301204900","STAX2",36.79
"20260301205000","STAX2",37.79
"20260301205100","STAX2",37.11
"20260301205200","STAX2",40.16
"20260301205300","STAX2",38.79
"20260301205400","STAX2",38.74
"20260301205500","STAX2",37.85
"20260301205600","STAX2",40.51
"20260301205700","STAX2",39.91
"20260301205800","STAX2",39.60
"20260301205900","STAX2",35.23
"20260301210000","STAX2",39.66
"20260301210100","STAX2",37.07
"20260301210200","STAX2",37.34
"20260301210300","STAX2",38.55
"20260301210400","STAX2",38.23
"20260301210500","STAX2",40.63
"20260301210600","STAX2",37.30
"20260301210700","STAX2",39.56
"20260301210800","STAX2",35.75
"20260301210900","STAX2",41.74
"20260301211000","STAX2",39.70
"20260301211100","STAX2",39.18
"20260301211200","STAX2",37.17
"20260301211300","STAX2",38.58
"20260301211400","STAX2",40.59
"20260301211500","STAX2",37.98
"20260301211600","STAX2",38.38
"20260301211700","STAX2",41.94
"20260301211800","STAX2",42.17
"20260301211900","STAX2",38.34
"20260301212000","STAX2",37.84
"20260301212100","STAX2",40.21
"20260301212200","STAX2",40.51
"20260301212300","STAX2",39.43
"20260301212400","STAX2",40.36
"20260301212500","STAX2",40.29
"20260301212600","STAX2",40.29
"20260301212700","STAX2",40.35
"20260301212800","STAX2",42.97
"20260301212900","STAX2",39.19
"20260301213000","STAX2",37.31
"20260301213100","STAX2",39.57
"20260301213200","STAX2",37.62
"20260301213300","STAX2",40.10
"20260301213400","STAX2",42.47
"20260301213500","STAX2",40.80
"20260301213600","STAX2",41.46
"20260301213700","STAX2",40.56
"20260301213800","STAX2",41.26
"20260301213900","STAX2",41.79
"20260301214000","STAX2",38.59
"20260301214100","STAX2",41.51
"20260301214200","STAX2",44.42
"20260301214300","STAX2",40.76
"20260301214400","STAX2",40.30
"20260301214500","STAX2",39.02
"20260301214600","STAX2",38.54
"20260301214700","STAX2",40.34
"20260301214800","STAX2",41.27
"20260301214900","STAX2",44.57
"20260301215000","STAX2",42.22
"20260301215100","STAX2",40.00
"20260301215200","STAX2",39.09
"20260301215300","STAX2",41.79
"20260301215400","STAX2",41.18
"20260301215500","STAX2",43.55
"20260301215600","STAX2",42.75
"20260301215700","STAX2",40.25
"20260301215800","STAX2",40.69
"20260301215900","STAX2",42.01
"20260301220000","STAX2",40.95
"20260301220100","STAX2",40.98
"20260301220200","STAX2",41.57
"20260301220300","STAX2",40.07
"20260301220400","STAX2",41.10
"20260301220500","STAX2",40.90
"20260301220600","STAX2",41.42
"20260301220700","STAX2",43.19
"20260301220800","STAX2",39.56
"20260301220900","STAX2",39.54
"20260301221000","STAX2",42.95
"20260301221100","STAX2",39.42
"20260301221200","STAX2",38.59
"20260301221300","STAX2",43.81
"20260301221400","STAX2",41.97
"20260301221500","STAX2",41.88
"20260301221600","STAX2",42.06
"20260301221700","STAX2",42.60
"20260301221800","STAX2",42.10
"20260301221900","STAX2",40.98
"20260301222000","STAX2",43.39
"20260301222100","STAX2",43.21
"20260301222200","STAX2",40.04
"20260301222300","STAX2",38.67
"20260301222400","STAX2",43.60
"20260301222500","STAX2",44.85
"20260301222600","STAX2",41.78
"20260301222700","STAX2",42.56
"20260301222800","STAX2",41.43
"20260301222900","STAX2",43.54
"20260301223000","STAX2",41.84
"20260301223100","STAX2",43.96
"20260301223200","STAX2",41.72
"20260301223300","STAX2",42.54
"20260301223400","STAX2",42.76
"20260301223500","STAX2",43.30
"20260301223600","STAX2",40.92
"20260301223700","STAX2",43.67
"20260301223800","STAX2",44.41
"20260301223900","STAX2",40.21
"20260301224000","STAX2",44.34
"20260301224100","STAX2",41.14
"20260301224200","STAX2",43.05
"20260301224300","STAX2",40.70
"20260301224400","STAX2",41.22
"20260301224500","STAX2",42.30
"20260301224600","STAX2",41.11
"20260301224700","STAX2",42.49
"20260301224800","STAX2",40.93
"20260301224900","STAX2",43.37
"20260301225000","STAX2",39.56
"20260301225100","STAX2",39.60
"20260301225200","STAX2",42.13
"20260301225300","STAX2",43.07
"20260301225400","STAX2",44.01
"20260301225500","STAX2",42.66
"20260301225600","STAX2",41.88
"20260301225700","STAX2",42.35
"20260301225800","STAX2",42.87
"20260301225900","STAX2",43.19
"20260301230000","STAX2",41.02
